Company,Business Type,County,Total Employees,Number Affected,Date of Notice,Layoff Date,Closing Date,Reason for Dislocation,Classification,Reason Stated for Filing,Union,Contact,Phone,Case_ID
"INTER-CONTINENTAL CENTRAL PARK SOUTH LLC
  112 CENTRAL PARK SOUTH
  NEW YORK, NY 10019
  County: NEW YORK | SSA Name: NEW YORK CITY | Region: NEW YORK CITY",HOTEL,,166,166,,5/16/2004,,SALE – HOTEL BEING SOLD AND CONVERTED,UNIT CLOSING,SALE AND LAYOFF,,"KAI LAMLE, GEN. MGR., 212 237-1600",,824
"TRI-STATE EMPLOYMENT SERVICES
  533 W. 133 ST.
  NEW YORK, NY 
  County: NEW YORK | SSA Name: NEW YORK CITY | Region: NEW YORK CITY",EMPLOYMENT SERVICES,,---,279,,5/8/2004,N/A,"DECREASED WORKLOAD: Tri-State is the contractor that 
  provides the NYC Housing Preservation Dept. with building services. Staff reductions 
  are necessary due to the decline in the number of HPD managed buildings.",OTHER,LAYOFFS,,"ROBERT CASSERA, PRESIDENT, 212 346-7960",,818
"WARNER MUSIC GROUP
  75 ROCKEFELLER PLAZA
  NEW YORK, NY 10019
  County: NEW YORK | SSA Name: NEW YORK CITY | Region: NEW YORK CITY",ENTERTAINMENT,,251,43,,5/6/2004,N/A,ECONOMIC,OTHER,LAYOFFS AT FOUR LOCATIONS,,"JIM BLAUVELT, VPHR ; 212 275-2053",,815
"STATEN ISLAND BANCORP, INC.
  1535 RICHMOND AVE.
  STATEN ISLAND, NY 10314
  County: RICHMOND | SSA Name: NEW YORK CITY | Region: NEW YORK CITY",BANK,,,7,,4/26/2004,,MERGER WITH INDEPENDENCE COMMUNITY BANK CORP.,,MERGER - LAYOFFS,,"CATHERINE ARCURI, H.R.; Phone: 718 697-2960",,813
"FEDCAP
  211 WEST 14TH STREET
  NEW YORK, NY 10011
  County: NEW YORK | SSA Name: NEW YORK CITY | Region: NEW YORK CITY",BUSINESS SERVICES,,280,Approx. 30,,2/29/2004,ALL EMPLOYEES COULD BE LAID OFF IF CONTRACTS WITH NYC ARE TERMINATED.,POSSIBLE TERMINATION OF CONTRACTs,OTHER,POSSIBLE TERMINATION OF CONTRACTS,,"SUSAN FONFA, EXEC. DIRECTOR, 212 727-4211",,811
"TYCO HEALTHCARE (KENDALL)
  453 COUNTY RTE. 45
  ARGYLE, NY 12809
  County: WASHINGTON | SSA Name: SAR/WAR/WAS | Region: CAPITAL DISTRICT",Surgical and Medical Instrument Manufacturing,,339,339 - 15 to be laid off initially,,3/31/2004,12/31/2004,ECONOMIC,PLANT CLOSING,CLOSING,"USW, LO. 15135; AFL-CIO; RICHARD KNOWLES, SUBDISTRICT DIRECTOR, SYRACUSE","KATHLEEN LANT, DIR.H.R; 518 638-8222, EXT. 8122",,808
"KRAFT FOODS
  30 BUCK ST.
  CANTON, NY 13617
  County: ST. LAWRENCE | SSA Name: ST LAWRENCE | Region: CAPITAL DISTRICT",CHEESE MANUFACTURING,,60,60,,6/11/2004,6/24/2004,ECONOMIC,PLANT CLOSING,CLOSING,,"MARY DOLAN, ASSOC. H.R.MANAGER ; 315-386-8177, EXT. 127",,807
"BRISTOL-MYERS SQUIBB CO.
  1000 STEWART AVE.
  GARDEN CITY, NY 11530
  County: NASSAU | SSA Name: HEMPSTEAD | Region: LONG ISLAND",MANUFACTURE OF PHARMACEUTICALS,,286,286,,3/31/2004,APPROX. 4/12/2004,ECONOMIC,PLANT CLOSING,PLANT CLOSING,,"BECKY TAYLOR OR CYNTHIA FAVATA, DIR.H.R., 609 252-4476",,805
"SCALAMANDRE SILKS, INC.
  37-24 24TH ST.
  LONG ISLAND CITY, NY 11101
  County: QUEENS | SSA Name: NEW YORK CITY | Region: NEW YORK CITY",MANUFACTURE OF SILK MATERIAL,,95,74,,4/30/2004 - 6/14/04,---,ECONOMIC,,LAYOFF,,"KYLE HOMAN, VP OF MANUFACTURING, 212 265-7000",,804
"MECHOSHADE SYSTEMS
		150 VARICK AVE.
BROOKLYN, NY  11237
County:		KINGS | SSA Name: NEW YORK CITY  | Region: NEW YORK CITY

Contact:		RANA DUNN, HR ADMINISTRATOR,  718 729-2020

Business Type: 	MANUFACTURE OF WINDOW COVERINGS

Number Affected:	Not known at this time

Total Employees:		60

Layoff Date:	4/1/2004	

Closing Date:	4/15/2004	

Reason for Dislocation:	RELOCATION:  Warehouse operations are moving to their new facility
at 42-03 35th  St., LIC, NY 11101 - they expect most employees to accept their offer of employment
 at the new facility.

ERNUM: 5701937			

Classification: 	OTHER","MANUFACTURE OF WINDOW COVERINGS

Number Affected:	Not known at this time

Total Employees:		60

Layoff Date:	4/1/2004	

Closing Date:	4/15/2004	

Reason for Dislocation:	RELOCATION:  Warehouse operations are moving to their new facility
at 42-03 35th  St., LIC, NY 11101 - they expect most employees to accept their offer of employment
 at the new facility.

ERNUM: 5701937			

Classification: 	OTHER",,"60

Layoff Date:	4/1/2004	

Closing Date:	4/15/2004	

Reason for Dislocation:	RELOCATION:  Warehouse operations are moving to their new facility
at 42-03 35th  St., LIC, NY 11101 - they expect most employees to accept their offer of employment
 at the new facility.

ERNUM: 5701937			

Classification: 	OTHER","Not known at this time

Total Employees:		60

Layoff Date:	4/1/2004	

Closing Date:	4/15/2004	

Reason for Dislocation:	RELOCATION:  Warehouse operations are moving to their new facility
at 42-03 35th  St., LIC, NY 11101 - they expect most employees to accept their offer of employment
 at the new facility.

ERNUM: 5701937			

Classification: 	OTHER",,"4/1/2004	

Closing Date:	4/15/2004	

Reason for Dislocation:	RELOCATION:  Warehouse operations are moving to their new facility
at 42-03 35th  St., LIC, NY 11101 - they expect most employees to accept their offer of employment
 at the new facility.

ERNUM: 5701937			

Classification: 	OTHER","4/15/2004	

Reason for Dislocation:	RELOCATION:  Warehouse operations are moving to their new facility
at 42-03 35th  St., LIC, NY 11101 - they expect most employees to accept their offer of employment
 at the new facility.

ERNUM: 5701937			

Classification: 	OTHER","RELOCATION:  Warehouse operations are moving to their new facility
at 42-03 35th  St., LIC, NY 11101 - they expect most employees to accept their offer of employment
 at the new facility.

ERNUM: 5701937			

Classification: 	OTHER",OTHER,"CONDITIONAL NOTICE

Company:	MECHOSHADE SYSTEMS
		150 VARICK AVE.
BROOKLYN, NY  11237
County:		KINGS | SSA Name: NEW YORK CITY  | Region: NEW YORK CITY

Contact:		RANA DUNN, HR ADMINISTRATOR,  718 729-2020

Business Type: 	MANUFACTURE OF WINDOW COVERINGS

Number Affected:	Not known at this time

Total Employees:		60

Layoff Date:	4/1/2004	

Closing Date:	4/15/2004	

Reason for Dislocation:	RELOCATION:  Warehouse operations are moving to their new facility
at 42-03 35th  St., LIC, NY 11101 - they expect most employees to accept their offer of employment
 at the new facility.

ERNUM: 5701937			

Classification: 	OTHER",,"RANA DUNN, HR ADMINISTRATOR,  718 729-2020

Business Type: 	MANUFACTURE OF WINDOW COVERINGS

Number Affected:	Not known at this time

Total Employees:		60

Layoff Date:	4/1/2004	

Closing Date:	4/15/2004	

Reason for Dislocation:	RELOCATION:  Warehouse operations are moving to their new facility
at 42-03 35th  St., LIC, NY 11101 - they expect most employees to accept their offer of employment
 at the new facility.

ERNUM: 5701937			

Classification: 	OTHER",,802
"ST IVES INC CASE-HOYT
		100 BEAVER RD., TOWN OF CHILI
ROCHESTER, NY  14624
County:		MONROE | SSA Name: MONROE  | Region: FINGER LAKES

Contact:		KEVIN CAMP, GEN. MGR.,  585 889-5670

Business Type: 	PRINTING

Number Affected:	254

Total Employees:		254

Layoff Date:	AS SOON AS 4/3/2004	

Closing Date:	BY 4/12/2004	

Reason for Dislocation:	ECONOMIC

ERNUM: 1596745			

Union:	IUE-CWA, GRAPHIC COMMUNICATIONS IU, LO. 81-383; MICHAEL STAFFORD

Classification: 	PLANT CLOSING

NEW YORK STATE DEPARTMENT OF LABOR
OFFICE OF DISLOCATED WORKERS PROGRAM

NEW YORK STATE DEPARTMENT OF LABOR
OFFICE OF DISLOCATED WORKERS PROGRAM","PRINTING

Number Affected:	254

Total Employees:		254

Layoff Date:	AS SOON AS 4/3/2004	

Closing Date:	BY 4/12/2004	

Reason for Dislocation:	ECONOMIC

ERNUM: 1596745			

Union:	IUE-CWA, GRAPHIC COMMUNICATIONS IU, LO. 81-383; MICHAEL STAFFORD

Classification: 	PLANT CLOSING

NEW YORK STATE DEPARTMENT OF LABOR
OFFICE OF DISLOCATED WORKERS PROGRAM

NEW YORK STATE DEPARTMENT OF LABOR
OFFICE OF DISLOCATED WORKERS PROGRAM",,"254

Layoff Date:	AS SOON AS 4/3/2004	

Closing Date:	BY 4/12/2004	

Reason for Dislocation:	ECONOMIC

ERNUM: 1596745			

Union:	IUE-CWA, GRAPHIC COMMUNICATIONS IU, LO. 81-383; MICHAEL STAFFORD

Classification: 	PLANT CLOSING

NEW YORK STATE DEPARTMENT OF LABOR
OFFICE OF DISLOCATED WORKERS PROGRAM

NEW YORK STATE DEPARTMENT OF LABOR
OFFICE OF DISLOCATED WORKERS PROGRAM","254

Total Employees:		254

Layoff Date:	AS SOON AS 4/3/2004	

Closing Date:	BY 4/12/2004	

Reason for Dislocation:	ECONOMIC

ERNUM: 1596745			

Union:	IUE-CWA, GRAPHIC COMMUNICATIONS IU, LO. 81-383; MICHAEL STAFFORD

Classification: 	PLANT CLOSING

NEW YORK STATE DEPARTMENT OF LABOR
OFFICE OF DISLOCATED WORKERS PROGRAM

NEW YORK STATE DEPARTMENT OF LABOR
OFFICE OF DISLOCATED WORKERS PROGRAM",,"AS SOON AS 4/3/2004	

Closing Date:	BY 4/12/2004	

Reason for Dislocation:	ECONOMIC

ERNUM: 1596745			

Union:	IUE-CWA, GRAPHIC COMMUNICATIONS IU, LO. 81-383; MICHAEL STAFFORD

Classification: 	PLANT CLOSING

NEW YORK STATE DEPARTMENT OF LABOR
OFFICE OF DISLOCATED WORKERS PROGRAM

NEW YORK STATE DEPARTMENT OF LABOR
OFFICE OF DISLOCATED WORKERS PROGRAM","BY 4/12/2004	

Reason for Dislocation:	ECONOMIC

ERNUM: 1596745			

Union:	IUE-CWA, GRAPHIC COMMUNICATIONS IU, LO. 81-383; MICHAEL STAFFORD

Classification: 	PLANT CLOSING

NEW YORK STATE DEPARTMENT OF LABOR
OFFICE OF DISLOCATED WORKERS PROGRAM

NEW YORK STATE DEPARTMENT OF LABOR
OFFICE OF DISLOCATED WORKERS PROGRAM","ECONOMIC

ERNUM: 1596745			

Union:	IUE-CWA, GRAPHIC COMMUNICATIONS IU, LO. 81-383; MICHAEL STAFFORD

Classification: 	PLANT CLOSING

NEW YORK STATE DEPARTMENT OF LABOR
OFFICE OF DISLOCATED WORKERS PROGRAM

NEW YORK STATE DEPARTMENT OF LABOR
OFFICE OF DISLOCATED WORKERS PROGRAM","PLANT CLOSING

NEW YORK STATE DEPARTMENT OF LABOR
OFFICE OF DISLOCATED WORKERS PROGRAM

NEW YORK STATE DEPARTMENT OF LABOR
OFFICE OF DISLOCATED WORKERS PROGRAM","PLANT CLOSING

Company:	ST IVES INC CASE-HOYT
		100 BEAVER RD., TOWN OF CHILI
ROCHESTER, NY  14624
County:		MONROE | SSA Name: MONROE  | Region: FINGER LAKES

Contact:		KEVIN CAMP, GEN. MGR.,  585 889-5670

Business Type: 	PRINTING

Number Affected:	254

Total Employees:		254

Layoff Date:	AS SOON AS 4/3/2004	

Closing Date:	BY 4/12/2004	

Reason for Dislocation:	ECONOMIC

ERNUM: 1596745			

Union:	IUE-CWA, GRAPHIC COMMUNICATIONS IU, LO. 81-383; MICHAEL STAFFORD

Classification: 	PLANT CLOSING

NEW YORK STATE DEPARTMENT OF LABOR
OFFICE OF DISLOCATED WORKERS PROGRAM

NEW YORK STATE DEPARTMENT OF LABOR
OFFICE OF DISLOCATED WORKERS PROGRAM","IUE-CWA, GRAPHIC COMMUNICATIONS IU, LO. 81-383; MICHAEL STAFFORD

Classification: 	PLANT CLOSING

NEW YORK STATE DEPARTMENT OF LABOR
OFFICE OF DISLOCATED WORKERS PROGRAM

NEW YORK STATE DEPARTMENT OF LABOR
OFFICE OF DISLOCATED WORKERS PROGRAM","KEVIN CAMP, GEN. MGR.,  585 889-5670

Business Type: 	PRINTING

Number Affected:	254

Total Employees:		254

Layoff Date:	AS SOON AS 4/3/2004	

Closing Date:	BY 4/12/2004	

Reason for Dislocation:	ECONOMIC

ERNUM: 1596745			

Union:	IUE-CWA, GRAPHIC COMMUNICATIONS IU, LO. 81-383; MICHAEL STAFFORD

Classification: 	PLANT CLOSING

NEW YORK STATE DEPARTMENT OF LABOR
OFFICE OF DISLOCATED WORKERS PROGRAM

NEW YORK STATE DEPARTMENT OF LABOR
OFFICE OF DISLOCATED WORKERS PROGRAM",,801
"TYCO PLASTICS & ADHESIVES
		112 MAIN STREET
MACEDON, NY  14502
County:		WAYNE | SSA Name: FINGER LAKES  | Region: FINGER LAKES

Contact:		BONNIE BENSON, VPHR,  952 885-9344

Business Type: 	MFG. OF PLASTICS

Number Affected:	200

Total Employees:		200

Layoff Date:	7/2/2004	

Closing Date:	7/2/2004	

Reason for Dislocation:	ECONOMIC

ERNUM: 4515411			

Union:	NONE

Classification: 	PLANT CLOSING","MFG. OF PLASTICS

Number Affected:	200

Total Employees:		200

Layoff Date:	7/2/2004	

Closing Date:	7/2/2004	

Reason for Dislocation:	ECONOMIC

ERNUM: 4515411			

Union:	NONE

Classification: 	PLANT CLOSING",,"200

Layoff Date:	7/2/2004	

Closing Date:	7/2/2004	

Reason for Dislocation:	ECONOMIC

ERNUM: 4515411			

Union:	NONE

Classification: 	PLANT CLOSING","200

Total Employees:		200

Layoff Date:	7/2/2004	

Closing Date:	7/2/2004	

Reason for Dislocation:	ECONOMIC

ERNUM: 4515411			

Union:	NONE

Classification: 	PLANT CLOSING",,"7/2/2004	

Closing Date:	7/2/2004	

Reason for Dislocation:	ECONOMIC

ERNUM: 4515411			

Union:	NONE

Classification: 	PLANT CLOSING","7/2/2004	

Reason for Dislocation:	ECONOMIC

ERNUM: 4515411			

Union:	NONE

Classification: 	PLANT CLOSING","ECONOMIC

ERNUM: 4515411			

Union:	NONE

Classification: 	PLANT CLOSING",PLANT CLOSING,"PLANT CLOSING

Company:	TYCO PLASTICS & ADHESIVES
		112 MAIN STREET
MACEDON, NY  14502
County:		WAYNE | SSA Name: FINGER LAKES  | Region: FINGER LAKES

Contact:		BONNIE BENSON, VPHR,  952 885-9344

Business Type: 	MFG. OF PLASTICS

Number Affected:	200

Total Employees:		200

Layoff Date:	7/2/2004	

Closing Date:	7/2/2004	

Reason for Dislocation:	ECONOMIC

ERNUM: 4515411			

Union:	NONE

Classification: 	PLANT CLOSING","NONE

Classification: 	PLANT CLOSING","BONNIE BENSON, VPHR,  952 885-9344

Business Type: 	MFG. OF PLASTICS

Number Affected:	200

Total Employees:		200

Layoff Date:	7/2/2004	

Closing Date:	7/2/2004	

Reason for Dislocation:	ECONOMIC

ERNUM: 4515411			

Union:	NONE

Classification: 	PLANT CLOSING",,800
"WACKENHUT SECURITY SYSTEMS
  NY RACING DIVISION, PO BOX 55
  OZONE PARK, NY 11417
  County: QUEENS | SSA Name: NEW YORK CITY | Region: NEW YORK CITY",SECURITY OPERATIONS,,---,92,,2/29/2004,N/A,"EXPIRATION OF CONTRACT - Co. states that because of 
  expiration of their contract on 2/29/04 to provide services at certain race 
  tracks, they may have a planned layoff that exceeds 6 months.",OTHER,EXPIRATION OF CONTRACT,,"JOE MANZA, 718 641-4700",,799
"UNITED PARCEL SERVICE (UPS)
  6975 NORTHERN BLVD.
  E. SYRACUSE, NY 13057
  County: ONONDAGA | SSA Name: ONONDAGA | Region: CENTRAL REGION",PACKAGE DELIVERY,,---,POSSIBLY 71,,TO BE DETERMINED,N/A,"ECONOMIC -Company states that a consolidation has the 
  potential of affecting 71 employees in various areas.",OTHER,COMPANY CONSOLIDATION,,"GARY FERNANDES, EMPIRE STATE DIST. H.R. MGR. 315 433-1870",,798
"CON EDISON COMMUNICATIONS
  55 BROAD ST.
  NEW YORK, NY 10004
  County: NEW YORK | SSA Name: NEW YORK CITY | Region: NEW YORK CITY",COMMUNICATIONS,,---,48,,3/31/2004,N/A,ECONOMIC,OTHER,LAYOFF,,"DAVID W. ROBINSON, 212 324-5000",,797
"STATEN ISLAND BANCORP, INC.
  1535 RICHMOND AVE.
  STATEN ISLAND, NY 10314
  County: RICHMOND | SSA Name: NEW YORK CITY | Region: NEW YORK CITY",BANK,,26,0,,4/2/2004,4/16/2004,"MERGER. According to the employer - ""…unless 
  an SIB employee receives and accepts an offer of employment with Independence 
  prior to the effective date of the merger, the employee's employment with SIB 
  will terminate during the 14-day period between 4/2 - 4/16/04"".",,"Possible layoffs
  ----------------------------------------------------",,"CATHERINE ARCURI, H.R., 718 697-2960",,796
"A T & T - PACKET AND OPTICAL NETWORK SERVICES
  1444 EAST JERICHO TPKE.
  HUNTINGTON, NY 
  County: SUFFOLK | SSA Name: SUFFOLK | Region: LONG ISLAND",COMMUNICATIONS,,---,168,,3/26/2004,N/A,ECONOMIC,OTHER,LAYOFF,,"DAVID E. ROOS, STATE DIR. GOVT. RELATIONS 518 463-3107",,795
"CUSTOMERLINX
  112 BRACKEN RD.
  MONTGOMERY, NY 12549
  County: ORANGE | SSA Name: ORANGE | Region: HUDSON VALLEY",TELEMARKETING,,84,63,,1/31/2004,,ECONOMIC,,3 DISLOCATIONS,,"LARRY WITCHER, EXECUTIVE DIR. OF H.R., 888 858-8849",,794
"DANKA OFFICE IMAGING COMPANY
  100 KINGS HWY.
  ROCHESTER, NY 14617
  County: MONROE | SSA Name: MONROE | Region: FINGER LAKES",DIGITAL DOCUMENT IMAGING,,101,86,,3/31/2004,N/A,ECONOMIC,MASS LAYOFF,LAYOFF,NONE,"KEITH NELSEN, GEN. COUSEL 727 622-2801",,792
"OUR LADY OF MERCY MEDICAL CENTER
  1870 PELHAM PKY. SOUTH
  BRONX, NY 10461
  County: BRONX | SSA Name: NEW YORK CITY | Region: NEW YORK CITY",MEDICAL SERVICES,,212,212,,1/23/2004,1/23/2004,CONSOLIDATION,PLANT CLOSING,CONSOLIDATION/ CLOSING,"SEIU, LO. 1199; NYS NURSES ASSN.","GERARD VILLUCCI, VPHR, 718 430-6050",,791
"GMAC - GARDEN CITY FIELD SUPPORT OFFICE
  W. TOWER, 4TH FL., EAB PLAZA
  UNIONDALE, NY 11530
  County: NASSAU | SSA Name: HEMPSTEAD | Region: LONG ISLAND",FINANCIAL,,51,51,,4/1/2004,4/1/2004,ECONOMIC,PLANT CLOSING,CLOSING,NONE,"MARK D. ZYBLE, GMAC, ASSOC. MGR., 80 SCOTT SWAMP RD.,
  FARMINGTON CT 06032 860 255-3002 (Karen Hays)",,790
"HENLOPEN MANUFACTURING CO.
  20 MELVILLE PARK RD.
  MELVILLE, NY 11747
  County: SUFFOLK | SSA Name: SUFFOLK | Region: LONG ISLAND",MANUFACTURING,,226,226,,Beginning 3/8/2004 or later,Approximately January 2005,ECONOMIC,PLANT CLOSING,CLOSING,,"LUCILLE MAVROKEFALOS, VPHR; 631 531-5724",,789
"FAO SCHWARZ
  767 FIFTH AVE.
  NEW YORK, NY 10153
  County: NEW YORK | SSA Name: NEW YORK CITY | Region: NEW YORK CITY",RETAIL STORE,,375,Not known at this time,,If any occur - not prior to 1/15/2004,n/a,"SALE: The store is being sold and the new owner may 
  re-employ all or some of the current employees. It is not known at this time 
  what the outcome will be for the workers.",OTHER,POSSIBLE DISLOCATION,,"ANNE HAYDEN, VPHR, 610 278-7800",,788
"BUCKBEE-MEARS CORTLAND (BMC)
  30 KELLOGG ROAD
  CORTLAND, NY 13045
  County: CORTLAND | SSA Name: CAYUGA/CORT | Region: CENTRAL REGION",MANUFACTURING,,204,204,,2/20/2004,3/4/2004,ECONOMIC,PLANT CLOSING,CLOSING,,"CHUCH HAVEN, DIV. DIR., H.R. , 607 753-9615",,787
"BUFFALO CHINA, INC.
  500 BAILEY AVE.
  BUFFALO, NY 14225
  County: ERIE | SSA Name: ERIE | Region: WESTERN REGION",MFG.,,315,315,11/3/2003 Control Number: 2003-062,Beginning 1/31/04,Approximately 2/13/04,ECONOMIC,MASS LAYOFF,DISLOCATION,"AFL/CIO, GMPP&AW INTL UNION, LO. 76A; JOHN KESSEL","JOHN MCKINNEY, MGR. H.R., 716 824-8515",,753
FARMLAND DAIRIES LLC - SUNNYDALE FARMS,DAIRY,KINGS | SSA Name: NEW YORK CITY | Region: NEW YORK CITY,139,139,12/31/2004 Control Number: 2004-090,1/14/2005,1/14/2005,ECONOMIC - LOSS OF MAJOR CUSTOMER,PLANT CLOSING,CLOSING,"TEAMSTERS, LO. 584","PETER CLIFFORD, VPHR; Phone: 973 777-2500",,1034
H H STRANDFLEX,MFG. OF GALVANIZED CABLE,ONEIDA | SSA Name: HMO | Region: CENTRAL REGION,75,75,12/28/2004 Control Number: 2004-089,2/22/2005,2/22/2005,ECONOMIC - Company states that they will be terminating operations at the Oriscany plant and unless they can sell it they will have to close the plant.,CONDITIONAL NOTICE,POSSIBLE CLOSING,,PETE MARCINIAK; 914 925-4430,,1033
AVANEX CORPORATION,fiber-optic communications,STEUBEN | SSA Name: CSS | Region: SOUTHERN TIER,,167,12/28/2004 Control Number: 2004-088,4/1/2005,N/A,ECONOMIC,MASS LAYOFF,RESTRUCTURING - DISLOCATION,USWA- LO 1000,"KEVIN KNOPOSKI, MGR. OR MAY WIN-CHAIO YIP",607 248-9684,1032
THE PLAZA HOTEL,HOTEL,NEW YORK | SSA Name: NEW YORK CITY | Region: NEW YORK CITY,,28,12/28/2004 Control Number: 2004-087,2/13/2005,,ECONOMIC,OTHER,layoff,NYHMTC,GARY SCHWEIKERT,212 546-5323,1031
THE NEW YORK UNITED HOSPITAL,HOSPTIAL,WESTCHESTER | SSA Name: WESTCH/PTNM | Region: HUDSON VALLEY,625 (Including the Nursing Facility),625,12/28/2004 Control Number: 2004-086,Beginning 12/20/2004,4/15/2005,ECONOMIC - Louis H. Smith stated that approx. 100 have already been laid off so the actual number now is approx. 525. Elyse Adler and our RR team have a meeting with him tomorrow.,PLANT CLOSING,CLOSING OF HOSPITAL,"SEIU 1199, DENNIS RIVERA; NYSNA, LOLA M. FEHR;","LOUIS H. SMITH, ASST. VPHR; 914 934-3160",,1030
"SANOFI-SYNTHELABO, INC.",pharmaceutical company,NEW YORK | SSA Name: NEW YORK CITY | Region: NEW YORK CITY,NA,359,12/22/2004 Control Number: 2004-085,2/28/2005,8/31/2005,ECONOMIC,MASS LAYOFF,DISLOCATION,,"KEVIN DEW, EMPLOYEE RELATIONS; 212 551-4312",,1028
PITNEY BOWES MANAGEMENT SERVICES,BUSINESS SERVICES,MONROE | SSA Name: MONROE | Region: FINGER LAKES,60,60 (They are eligible for existing opportunities in the company.),12/22/2004 Control Number: 2004-084,3/31/2005,3/31/2005,ECONOMIC,PLANT CLOSING,UNIT CLOSING,,ANDREW GOLD,203 326-6460,1027
AMERICAN BANK NOTE HOLOGRAPHICS,BANKING,WESTCHESTER | SSA Name: WESTCH/PTNM | Region: HUDSON VALLEY,26,26,12/22/2004 Control Number: 2004-083,4/15/2005,5/31/2005,ECONOMIC,,DISLOCATION,,KENNETH TAUB; 914 592-2355,,1026
LEXINGTON DIE CASTING,DIE CASTING,CHAUTAUQUA | SSA Name: CHAUTAUQUA | Region: WESTERN REGION,,74,12/9/2004 Control Number: 2004-082,BEGINNING 1/31/2005,,ECONOMIC,,LAYOFF,,ROBERT SHELL; 706 692-8621,,1022
GENZYME GENETICS,MEDICAL PRODUCTS AND SERVICES,WESTCHESTER | SSA Name: YONKERS | Region: HUDSON VALLEY,50,0 (Not known at this time ),12/7/2004 Control Number: 2004-081,3/1/2005,3/1/2005,ECONOMIC- CONSOLIDATION - They are moving the operations in their Yonkers facility to their NYC location and have offered relocation to all employees.,CONDITIONAL NOTICE,CONDITIONAL NOTICE,,DEBORA SHAPIRO; 508 389-6622,,1021
THE PLAZA HOTEL,HOTEL,NEW YORK | SSA Name: NEW YORK CITY | Region: NEW YORK CITY,,172,12/6/2004 Control Number: 2004-080,2/1/2005,N/A,ECONOMIC- CONSOLICATION,LAYOFF,LAYOFF,NYHMTC,GARY SCHWEIKERT,212 546-5323,1019
