Company,Business Type,County,Total Employees,Number Affected,Date of Notice,Layoff Date,Closing Date,Reason for Dislocation,Classification,Reason Stated for Filing,Union,Contact,Phone,Case_ID
"The Children's Aid  Society  (Central Office) 105 E 22nd Street New York, NY 10010",Family Services,New York | WIB Name: NEW YORK CITY| Region: New York City,-----,45,5/14/2015   Amended 5/28/2015,Layoffs  to occur at sites listed below between 8/14/2015 and 12/31/2015,-----,Economic,Plant Layoff,Plant Layoff,"AFSCME DC 1707, Local 205","Robyn Dietz, Director of Talent Management &  Human Resources",(212) 949-4952,5156
"Honeywell Scanning and  Mobility 700 Visions Drive POB 208 Skaneateles Falls, NY 13153",Developing and Manufacturing - Clean Energy Systems,Onondaga | WIB Name: ONONDAGA| Region: Central Region,-----,1,5/28/2015,9/30/2015,-----,Economic,Plant Layoff,Plant Layoff,Employees are  not represented by a union and do not have bumping rights.,"Jen Richey,  Sr. Human Resources Generalist",(319) 369-3552,5155
"CBC America Corp 55 Mall Drive Commack, NY 11725","Global network of manufacturing, import, export,  trading and distribution companies:  Imagind Techology, Chemicals & Pharmaceuticals, Eco-Energy & Transportation, Flooring, Industrial Optics and Plastics",Suffolk | WIB Name: SUFFOLK| Region: Long Island,46,46,5/28/2015,to occur between 8/31/2015 and the 14-day period commencing on 12/31/2015,12/31/2015,Relocation of offices to North Carolina,Plant Closing,Plant  Closing,There are no bumping rights and the affected employees are not represented by a union.,"Diane  Kalberer, Human Resources Director",(631) 930-3405,5154
"Envoy Air, Inc. @",Crew and Maintenance facilities,Queens | WIB Name: NEW YORK CITY| Region: New York City,-----,693,5/22/2015,All affected personnel will be reassigned between 6/1/2015 and 1/15/2016,-----,Reassignment of personnel to Dallas/Fort Worth &  Chicago airports,Plant Layoff,Plant  Layoff,"Association of Flight Attendants, Air Line Pilots  Association",Mariluz Duque,(972) 374-5203,5153
"SUNY Downstate Medical Center  at LICH - StaffCo of Brooklyn LLC 339 Hicks Street Brooklyn, NY 11201",Medical Center,Kings | WIB Name: NEW YORK CITY| Region: New York City,111,61 (postponed for 37 workers),3/25/2013Amended:5/26/2015,Postponed  to occur between 4/30/2015 and 7/31/2015.,TBD,Economic,Plant Closing,Plant Closing,"1199 SEIU United Healthcare Workers East, New York  State Nurses Association, Local 30 & 30 A-B-C-D of the International Union  of Operating Engineers, and Special and Superior Officers Benevolent  Association","Francesca  Tinti, Assistant Vice President for Human Resources",(718) 780-1500,5152
"Derle Farms, Inc. 156-02 Liberty Avenue Jamaica, NY 11433",Milk and milk byproducts sales and distribution,Queens | WIB Name: NEW YORK CITY| Region: New York City,72,72,5/26/2015,to  occur between 8/24/2015 and 9/7/2015,9/7/2015,"Relocation of operations to new location: 15 Grumman  Road West, Bathpage, NY",Plant Closing,Plant Closing,Teamsters Local 553,"Louis  Abramson, Vice President",(718) 257-2040Ext 122,5151
"PricewaterhouseCoopers LLP 80 State Street Albany, NY 12202",Financial investment advice services,Albany | WIB Name: CAPITAL DISTRICT| Region: Capital  Region,38,38,5/26/2015,8/31/2015,8/31/2015,Economic,Plant Closing,Plant Closing,No applicable  bumping rights and no individuals are represented by a union or labor  organization.,Lindsey  Jarrell,(727) 729-2602,5150
"Eastman Kodak  Kodak Research Labs  1999 Lake Avenue Rochester, NY",Photographic equipment and supplies,Monroe  | WIB Name: MONROE| Region: Finger Lakes Region,-----,1,5/20/2015,8/17/2015,-----,Economic,Plant Layoff,Plant  Layoff,Bumping rights  do not exist.,"Kim M. Chesher-Nguyen, Supervisor, US Employee Services",(585) 781-1758,5149
,Hospital,Steuben | WIB Name: CSS| Region: Southern Region,-----,55 @ 411 Canisteo Street only,1/27/2015 Amended 5/13/2015,to occur in phases between 4/30/2015 and 8/26/2015,------,Economic,Plant Layoff,Plant Layoff,Bumping rights do not exist because none of the affected employees are members of a labor organization.,"Jennifer Spike, Director of Human Resources",(607) 324-8745,5148
,Forgings and Galvanizing,Cortland | WIB Name: CAYUGA/CORT| Region: Central Region,89,89,5/18/2015,To occur in phases between 8/17/2015 and 12/30/2015,12/30/2015,Economic,Plant Closing,Plant Closing,"United Automobile, Aerospace, and Agricultural Implement Workers of American and its affiliate U.A.W. Local #1774, U.A.W. Region 9","Kathie O'Mara, Associate Director, Human Resources",(607) 756-2821 Ext 202,5146
,Private Collection Agency,Livingston/Monroe | WIB Name: GLOW/MONROE| Region: Finger Lakes Region,-----,172,3/5/2015                     Amended 5/20/2015,To occur between 3/5/2015 and 5/22/2015 or within 14-days of these dates,------,Termination of Contract with Department of Education,Plant Layoff,Plant Layoff,There are no bumping rights and the affected employees are not represented by a union.,"Michele Malczewski, Director of Human Resources",(585) 991-5287,5145
,Pharmaceuticals,Clinton | WIB Name: C-E-F-H| Region: North Country Region,-----,12 affected – 9 union employees & 3 non union employees,5/20/2015,To occur between 8/8/2015 and 8/11/2015,12/2015,Economic,Plant Closing,Plant Closing,Local 95c International Chemical Workers Union/UFCW,"Mariana Arteaga, Human Resources Director",(845) 602-3611,5144
"The Children's Aid  Society  (Central Office) 105 E 22nd Street New York, NY 10010",Family Services,New York | WIB Name: NEW YORK CITY| Region: New York City,-----,45,5/14/2015,Layoffs  to occur at sites listed below between 8/14/2015 and 12/31/2015,-----,Economic,Plant Layoff,Plant Layoff,Employees do  not have bumping rights.,"Robyn Dietz, Director of Talent Management &  Human Resources",(212) 949-4952,5143
"Eastman Kodak  Eastman Business Park 343 State Street Rochester, NY",Photographic equipment and supplies,Monroe  | WIB Name: MONROE| Region: Finger Lakes Region,-----,1 (not assigned to a site),5/12/2015,8/9/2015,-----,Economic,Plant Layoff,Plant  Layoff,Bumping rights  do not exist.,"Kim M. Chesher-Nguyen, Supervisor, US Employee Services",(585) 781-1758,5142
"DAL Global Services, LLC John F. Kennedy International  Airport Jamaica, NY",Baggage Handling,Queens | WIB Name: NEW YORK CITY| Region: New York City,46,46,5/7/2015,6/1/2015,-----,Loss of contract with International Air Terminal LLC  to Air Serv Corporation,Plant Unit Closing,Plant  Unit Closing,No bumping rights exist.,Paul Kelley,(718) 751-4462,5141
"Oneida Savings Bank 182 Main Street Oneida, NY 13421",Bank - Back office,Oneida | WIB Name: HMO| Region: Mohawk Valley Region,61,61,5/12/2015,to  occur between 7/17/2015 and 7/30/2015,------,Merger,Plant Layoff,Plant  Layoff,Employees are  not represented by a union and there are no bumping rights for affected  employees.,Kelly Shaw,(315) 366-3708,5140
"American Bible Society 1865 Broadway New York, NY 10023",Bible society,New York  | WIB Name: NEW YORK CITY| Region: New York City,30-35,30-35,3/31/2015  Amended 5/12/2015,6/30/2015 – 12/31/2015,12/31/2015,"Relocation to Philadelphia, PA",Plant Closing,Plant Closing,The affected workers are not represented by a union.,"Janet Grell,  Director, Human Resources",(212) 408-1566,5139
"Uni-Select USA, Inc. 601 Vickers Street Tonawanda, NY 14150",Wholesale  Automobile Parts and Supplies Warehouse,Erie | WIB Name: ERIE| Region: Western Region,33,33,5/8/2015,First layoff is expected to occur on 8/9/2015 or  within the 14 day period starting on this date,Anticipated date of closure is the end of August.,Economic,Plant Closing,Plant  Closing,"International Brotherhood of Teamsters, Teamsters Local 449","Courtni  Sherry, Human Resources Generalist",(716) 531-9247,5138
"Delaware and Hudson Railway  Company, Inc. 200 Clifton Corporate Parkway Clifton Park, NY 12065",Railroad,Saratoga/Albany/Washington | WIB Name: CAPITAL DISTRICT| Region: Capital Region Otsego/Broome  | WIB Name: CDO| Region: Southern Region Schoharie  | WIB Name: FMS| Region: Mohawk Valley Region Clinton/Essex  | WIB Name: C-E-F-H| Region: North Country Region,165,165,5/7/2015,8/15/2015,8/15/2015,Sale of Business,Plant Closing,Plant  Closing,"International  Brotherhood of Electrical Workers, National Conference of Fireman & Oilers,  Allied Services Division - Police, Brotherhood of Railway Carmen, BMWED-IBT,  ARASA/TCU/IAM Mechanical, United Transportation Union, Yardmaster Department,  IAMAW, UTU-SMART, American Railway & Airway Supervisors Association –  Engineering Division, Brotherhood of Locomotive Engineers & Trainmen,  Brotherhood of Railroad Signalmen",Sheri Perkins,(612) 904-6191,5137
"GL Bus Lines Inc. 777 Eighth Avenue New York, NY 10036",Transportation,New York | WIB Name: NEW YORK CITY| Region: New York City,-----,149,2/2/2015Amended: 4/28/2015,5/31/2015,-----,Economic,Plant Layoff,Plant Layoff,"Transport Workers  Union of America, Local 225",James T.  Murphy,(212) 235-5888,5136
"Lackmann Culinary Services  c/o Stony Brook University Kelly Dining Center Stony Brook, NY 11794",Food Services,Suffolk | WIB Name: SUFFOLK| Region: Long Island,386,386,5/7/2015,To  occur between 5/13/2015 and 6/30/2015,6/30/2015,Loss of Contract,Plant Closing,Plant Closing,Local 1102 RWDSU UFCW,Brenda Wall,(718) 640-6289,5135
"Amertex Textile Services,  Inc. 231 Rider Avenue Bronx, NY 10451",Laundry Service,Bronx | WIB Name: NEW YORK CITY| Region: New York City,-----,95,5/8/2015,8/7/2015,-----,Economic,Plant Layoff,Plant  Layoff,Laundry Distribution and Food Service Joint Board,Michael Newby,(718) 665-2225,5134
"Seneca Data Distributors -  wholly-owned subsidiary of Arrow Electronics, Inc. 7401 Round Pond Road N. Syracuse, NY 13212",Electronics warehouse,Onondaga | WIB Name: ONONDAGA| Region: Central Region,45,45,12/9/2014 Amended 5/8/2015,To occur between 3/9/2015 and  9/30/2015,9/30/2015,"Warehouse operations will be relocated to  a sight in Phoenix, Arizona",Plant Unit Closing,Plant  Unit Closing,"No union  represents the affected employees, nor do they have bumping rights.","Sarah Stanson,  Vice President, Human Resources",(303) 824-4186,5133
"Arrow Electronics, Inc. 70 Maxess Road  Melville, NY 11747",Electronic Contractors,Suffolk | WIB Name: SUFFOLK| Region: Long Island,-----,93,4/30/2015Amended 5/11/2015,to  occur between 6/26/2015 and 3/31/2017,------,Relocation of some of the facility’s operations to  Colorado,Plant Layoff,Plant Layoff,There are no  bumping rights and the affected employees are not represented by a union.,"Adam McCoy,  Director, Human Resources",(303) 824-4181,5132
,Photographic equipment and supplies,Monroe | WIB Name: MONROE| Region: Finger Lakes Region,-----,4,4/30/2015,7/28/2015,-----,Economic,Plant Layoff,Plant Layoff,Bumping rights do not exist.,"Mary C. Lazzar-Whyte, Director, HR Americas Employee Services",(585) 781-1896,5131
,Mental Health Clinic,Suffolk | WIB Name: SUFFOLK| Region: Long Island,46,46,12/8/2014 Amended 5/4/2015,-----,on or about 3/2/2015,New entity to take over operations of all sites,Plant Closing,Plant Closing,There are no bumping rights. Affected employees are not represented by a union.,"Lauren Gasparine, Human Resource Manager, PSCH, Inc.",(718) 559-0529,5130
"Catholic Health Services Home  Support Services (CHS) 15 Power Drive Hauppauge, NY 11788",Home Support Services,Suffolk | WIB Name: SUFFOLK| Region: Long Island,40,40,2/6/2015Amended 5/4/2015,-----,7/31/2015,Sale  of CHS Home Support Services to Continued Care  of L.I. Inc.,Plant Closing,Plant  Closing,None of the  affected employees are represented by a union or will have “bumping” rights to  other positions.,"Mary Ellen  Polit, Chief Administrative Officer",(631) 465-6457,5129
"Raytheon Company 1515 Stewart Avenue Westbury, NY",Air Traffic Control Optimum Training Solution,Nassau | WIB Name: HEMPSTEAD| Region: Long Island,33,33,5/4/2015,7/9/2015,7/9/2015,ATCOTS contract awarded to SAIC,Plant Closing,Plant Closing,Employees do  not have bumping rights.,"Larry Wright, Terminal Domain Manager",(847) 946-7170,5128
"Wenner Bakery Products, Inc.  - Parbake Facility 1000 Sylvan Avenue/33 Rajon  Road Bayport, NY 11705",Parbake facility for baked goods,Suffolk | WIB Name: SUFFOLK| Region: Long Island,43,43,1/12/2015Amended 5/5/2015,6/1/2015,6/1/2015,Economic,Plant Closing,Plant Closing/Layoff,There are no  bumping rights and the affected employees are not represented by a union.,"Jacqueline  Robers, Vice President, Human Resources",(631) 563-6262,5127
"NBTY, Inc. 5100 & 7000 New Horizons  Blvd Amityville, NY 11701",Vitamins and Food Supplements,Suffolk | WIB Name: SUFFOLK| Region: Long Island,214,214,5/1/2015,To  occur between 7/31/2015 and 10/2/2015,10/2/2015,"Transfer of business to Nellson Nutraceutical, LLC in  Irwindale, CA",Plant Closing,Plant Closing,There are no  bumping rights and the affected employees are not represented by any union.,"Andrea Staub,  Vice President, Corporate Communication",(631) 200-7459,5126
"JP Morgan Chase &  Co.  Global Technology Department 100 College Place Syracuse  University, Lyman Hall Syracuse, NY 13244",Financial,Onondaga | WIB Name: ONONDAGA| Region: Central Region,92,92,4/1/2015Amended 5/5/2015,6/30/2015,6/30/2015,Economic,Plant Unit Closing,Plant Unit Closing,Affected  employees are not represented by a union and bumping rights do not exist.,"Christine  Eckert, Executive Director, Human Resources",(212) 270-6302,5125
"Johnson Controls, Inc. @  Bristol Myers Squibb 6000 Thompson Raod East Syracuse, NY 13057",Operations and Maintenance,Onondaga | WIB Name: ONONDAGA| Region: Central Region,39,39,5/1/2015,7/31/2015 or within two weeks thereafter,7/31/2015-8/14/2015,Economic,Plant Closing,Plant Closing,IUOE Local 832 Operating Engineers,"Thom W. Sella, Sr. Human Resources Manager",(908) 835-0420,5124
"The Bank of New York Mellon One Wall Street New York, NY 10286",Financial,New York | WIB Name: NEW YORK CITY| Region: New York City,50,50,2/27/2015Amended 5/5/2015,layoffs extended until 8/3/2015,to be  determined,Economic,Plant Closing,Plant  Closing,The affected  employees are not represented by a union or any other collective bargaining  representative.,"Jeanne Mason,  Human Resources Business Partner",(412) 234-8952,5123
"Northern Leasing Systems,  Inc. 132 West 31st Street New York, NY 10001",Leasing company,New York | WIB Name: NEW YORK CITY| Region: New York City,29,29,5/5/2015,7/31/2015,7/31/2015,"Certain  departments will relocate to Jersey City, NY & Albany, NY",Plant Closing,Plant Closing,There are no  bumping rights.,"Moses &  Singer LLP, Attn: Kimberly Klein",(212) 554-7800,5122
"Coast Professional, Inc. 4273 Volunteer Road Geneseo, NY 14454",Private Collection Agency,Livingston/Monroe | WIB Name: GLOW/MONROE| Region: Finger Lakes Region,-----,172,3/5/2015Amended 5/5/2015,To  occur between 3/5/2015 and 5/7/2015 or within  14-days of these dates,------,Termination of Contract with Department of Education,Plant Layoff,Plant  Layoff,There are no  bumping rights and the affected employees are not represented by a union.,"Michele  Malczewski, Director of Human Resources",(585) 991-5287,5121
"Land O'Lakes, Inc./Freshway  Distributors 40 Ludy Street Hicksville, NY 11802",Food Distributor,Nassau  | WIB Name: OYSTER BAY| Region: Long Island,-----,32,5/5/2015,to occur between 8/5/2015 and 8/21/2015,-----,Consolidating operations,Plant Layoff,Plant  Layoff,Employees are  not represented by a union and there are no bumping rights at this facility.,Jennifer Rivas,(516) 870-3094,5120
"Visiting Nurse Service of New  York Home Care (VNSNY Home Care) Headstart Program 216-20 Beach 87th Street  Rockaway Beach, NY 11693",Headstart Program,Queens | WIB  Name: NEW YORK CITY| Region: New York City,48,48,5/1/2015,7/31/2015,7/31/2015,Transfer of program to Child Development Institute,Plant Closing,Plant  Closing,1199 SEIU United Healthcare Workers East,"Marian Hass,  Vice President, Human Resources Policy & Practice",(212) 609-7880,5119
"Windmill Distributing  Company, LP Pier 7, 2 Atlantic Avenue Brooklyn, NY 11201",Beverage Distributor,Kings | WIB Name: NEW YORK CITY| Region: New York City Orange |  WIB Name: ORANGE| Region: Mid-Hudson Region,499,499,10/31/2014Amended: 4/29/2015,-----,To occur on 5/15/2015 or within  14 days thereafter.,Integration  between Windmill and Manhattan Beer resulting in the closing of Windmill.,Plant Closing,Plant Closing,Teamsters Local 812,Laura Brito,(718) 609-7221,5118
"Niagara LaSalle Corporation 110 Hopkins Street Buffalo, NY 14220",Steel Bar Manufacturer,Erie | WIB Name: ERIE | Region: Western Region,49,49,4/30/2015,7/31/2015,7/31/2015,Economic,Plant Closing,Plant Closing,None of the company’s affected employees are unionized.,"Michael Salamon, Chief Operating Officer and President",(219) 853-6108,5117
"Visiting Nurse Service of New  York Home Care (VNSNY Home Care) Bulova Corporate Center 75-20 Astoria Boulevard Suite 220 Jackson Heights, NY",Visiting Nurse Service,Queens/New  York | WIB Name: NEW YORK CITY| Region: New York City Westchester  | WIB Name: WESTCHESTER| Region: Mid-Hudson Region,-----,11,4/21/2015Amended: 4/30/2015,7/20/2015,-----,Economic,Plant Layoff,Plant Layoff,1199 SEIU  United Healthcare Workers East and United Federation of Teachers,"Marian Hass,  Vice President, Human Resources Policy & Practice",(212) 609-7880,5116
"Arrow Electronics, Inc. 70 Maxess Road & 100  Baylis Road Melville, NY 11747",Electronic Contractors,Suffolk | WIB Name: SUFFOLK| Region: Long Island,-----,135,4/30/2015,to  occur between 6/26/2015 and 3/31/2017,------,Relocation of some of the facility’s operations to  Colorado,Plant Layoff,Plant Layoff,There are no  bumping rights and the affected employees are not represented by a union.,"Adam McCoy,  Director, Human Resources",(303) 824-4181,5115
"Catholic Charities  Neighborhood Services  Residences and Day  Habilitation 191 Joralemon Street 14th Floor Brooklyn, NY 11201",Developmental Disabilities Program,Kings/Queens | WIB Name: NEW YORK CITY| Region: New York City,719 – for all sites listed below,719,5/1/2015,8/1/2015,8/1/2015,Terminating Sponsorship,Plant Closing,Plant Closing,"District Council 1707, UFCW Local 888","Jacqueline  Gibbons, Director of Human Resources",(718) 722-6181,5114
"Krinos Foods, LLC 47-00 Northern Blvd Long Island City, NY 11101",Importers & Manufacturers of Specialty Foods,Queens | WIB Name: NEW YORK CITY| Region: New York City,70,No employees will be laid off. All employees are expected to relocate to the  new facility.,4/29/2015,-----,8/4/2015,"Relocation of operations to 1734 Bathgate Avenue, Bronx NY 10457",Plant Closing,Plant  Closing,Employees will  not bump or displace other employees in order to remain employed with the  company.,"Maureen  Matjani, Director of Human Resources",(718) 729-9000,5113
"Gildan Apparel USA formerly  New Buffalo Shirt Factory 4055 Casilio Parkway Clarence, NY 14031",Apparel,Erie | WIB Name: ERIE| Region: Western Region,85,85,4/30/2015,To  occur between 6/1/2015 and 8/1/2015,8/1/2015,Economic,Plant Closing,Plant  Closing,-----,"Pamela Thayer,  Human Resources Manager",(716) 407-5246,5112
"ALM Media, LLC 120 Broadway New York, NY 10271",Magazine & Journal Publishing and Marketing,New York | WIB Name: NEW YORK CITY| Region: New York City,-----,61,4/30/2015,To  occur in phases between 7/31/2015 and 9/30/2015,-----,Economic,Plant Layoff,Plant  Layoff,No bumping  rights exist.,"Colleen  Zelina, VP Human Resources",(212) 457-9430,5111
"Xerox Corporation 800 Phillips Road Webster, NY 14580",Corporate Trucking & Cross Dock Operations,Monroe | WIB Name: MONROE| Region: Finger Lakes Region,35,35,4/30/2015Amended 4/30/2015,7/29/2015,7/29/2015,Outsourcing  Corporate Trucking & Cross Dock Operations,Plant Unit Closing,Plant Unit Closing,"Workers United  Rochester Regional Joint Board, Local 14A","Caryn  Feinstein, Human Resources Manager",(847) 928-5839,5110
"Xerox Corporation 800 Phillips Road Webster, NY 14580",Corporate Trucking & Cross Dock Operations,Monroe | WIB Name: MONROE| Region: Finger Lakes Region,-----,35,4/30/2015,7/29/2015,-----,Economic,Plant Layoff,Plant Layoff,"Workers UnitedRochester Regional Joint Board, Local 14A","Caryn  Feinstein, Human Resources Manager",(847) 928-5839,5108
"Ortho Clinical Diagnostics 100 Indigo Creek Drive Rochester, NY 14626",Instrument Manufacturing Operations,Monroe | WIB Name: MONROE| Region: Finger Lakes Region,1000,105,4/27/2015,7/26/2015,7/26/2015,Transitioning operations to Nypro Inc.,Plant Unit Closing,Plant Unit Closing,Bumping  rights are not available.,"Inga Hill, Sr.  Manager Human Resources",(585) 453-4642,5107
"Brighter Choice Charter  Middle School for Boys 395 Elk Street Albany, NY 12206",Middle School,Albany | WIB Name: CAPITAL DISTRICT| Region: Capital  Region,37,37,4/24/2015,7/22/2015,7/22/2015,Economic,Plant Closing,Plant  Closing,Bumping rights for affected employees do not exist and employees are not represented by  a union.,"Martha  Snyder,Board Chair",(518) 694-5550,5106
"Durham School Services 178 Newbury Street Rochester, NY 14613",Transportation,Monroe | WIB Name: MONROE| Region: Finger Lakes Region,142,142,4/23/2015,7/23/2015,7/23/2015,Contract with City of Rochester School not renewed,Plant Closing,Plant Closing,"United Food & Commercial Workers International Union, CLC","Kelly Shaner,  Area Human Resources Manager",(630) 210-2724,5105
"All American School Bus Corp. 11-08 30th Avenue Long Island City, NY 11102",School  Bus Transportation,Queens/Kings | WIB Name: NEW YORK CITY| Region: New York City,"207 - (147 affected in Kings County, 60 affected in Queens  County)",207,3/26/2015Amended 4/3/2015,-----,6/26/2015,Economic,Plant Closing,Plant Closing,Bumping rights  do not exist.,Mrs. Fouche,(718) 932-1500 Ext 132,5103
"UNY LLC a/k/a General Super  Plating 5762 Celi Drive East Syracuse, NY 13057",Plating on Plastics,Onondaga | WIB Name: ONONDAGA| Region: Central Region,95,95,4/20/2015,To  occur between 2/27/2015 and 3/31/2015,3/31/2015,Economic,Plant Closing,Plant  Closing,IUE/CWA 81319,Michael  Rusinek,(716) 864-7377,5102
"Chancellor, Masters and  Scholars of the University of Cambridge  Cambridge University Press 32 Avenue of the Americas New York, NY 10013","Publisher of digital books, hard cover books,  journals, educations",New York | WIB Name: NEW YORK CITY| Region: New York City,190,67,4/24/2015,7/31/2015 or within the 14 day period thereafter,-----,Economic,Plant Layoff,Plant  Layoff,None of the  employees are unionized and there are no provisions regarding bumping rights.,"Nicolas  Correa, Human Resources Director, Americas",(212) 337-5957,5101
"Mondrian Soho Hotel Morgans Hotel Group  Management LLC 9 Crosby Street New York, NY 10013",Hotel,New York | WIB Name: NEW YORK CITY| Region: New York City,198,198,2/27/2015Amended 4/21/2015,on or about 4/26/2015,4/26/2015,Sale to Interstate,Plant Closing,Plant Closing,New York Hotel & Motel Trades Council,Donna D'Angelo-Cesarani,(212) 554-6040,5100
"Mondrian Soho Hotel Morgans Hotel Group  Management LLC 9 Crosby Street New York, NY 10013",Hotel,New York | WIB Name: NEW YORK CITY| Region: New York City,198,198,2/27/2015Amended 4/21/2015,on or about 4/26/2015,4/26/2015,Foreclosure-possible sale,Plant Closing,Plant Closing,New York Hotel & Motel Trades Council,Donna D'Angelo-Cesarani,(212) 554-6040,5099
"Visiting Nurse Service of New  York Home Care (VNSNY Home Care) 375 North Broadway, Suite 101  Jericho, NY 11753",Visiting Nurse Service,Nassau | WIB Name: OYSTER BAY| Region: Long Island  Kings/Richmond/Bronx  | WIB Name: NEW YORK CITY| Region: New York City,-----,5,4/21/2015,7/20/2015,-----,Economic,Plant Layoff,Plant  Layoff,1199 SEIU United Healthcare Workers East,"Marian Hass,  Vice President, Human Resources Policy & Practice",(212) 609-7880,5098
"NCO Financial Systems, Inc.  Extended Office Services  (EOS) Two Huntington Quadrangle, Suite  3NO2 Melville, NY 11747",Financial Consultants,Nassau | WIB Name: SUFFOLK| Region: Long Island,28,28,4/27/2015,7/27/2015,7/27/2015,Economic,Plant Unit Closing,Plant  Unit Closing,Bumping rights  do not exist.,"Patti Greene,  Employee Relations Manager",(716) 400-1642,5096
,Visiting Nurse Service,Queens/New York | WIB Name: NEW YORK CITY| Region: New York City,-----,11,4/21/2015,7/20/2015,-----,Economic,Plant Layoff,Plant Layoff,1199 SEIU United Healthcare Workers East,"Marian Hass, Vice President, Human Resources Policy & Practice",(212) 609-7880,5095
,Developing and Manufacturing - Clean Energy Systems,Onondaga | WIB Name: ONONDAGA| Region: Central Region,-----,41,4/23/2015,to occur between 7/1/2015 and 12/31/2015,-----,Economic,Plant Layoff,Plant Layoff,Employees are not represented by a union and do not have bumping rights.,"Jill A. Krauza, Sr. Manager, Human Resources",(412) 349-2691,5094
"HP Hood LLC  Heluva Good Cheese Plant 6551 Pratt Road Sodus, NY 14551",Cheese Plant - cut and wrap,Wayne | WIB Name: FINGER LAKES| Region: Finger Lakes  Region,53,53,4/16/2015Amended 4/22/2015,To occur in phases between 7/15/2015 and 9/1/2015,9/1/2015,Economic,Plant Closing,Plant Closing,"The employees  are not represented by a union, and do not have any bumping rights.","Hank Malcom, HR Director",(315) 829-6316,5093
"Catholic Charities  Neighborhood Services  Early Childhood Education  Program John F. Kennedy ELCC 103-15 Farragut Road Brooklyn, NY 11236",Early Childhood Education,Kings | WIB Name: NEW YORK CITY| Region: New York City,23,23,4/22/2015,7/17/2015,7/17/2015,Economic,Plant Closing,Plant  Closing,"Local 205, District Council 1707, AFSCME","Jacqueline  Gibbons, Director of Human Resources",(718) 722-6181,5092
"Eastman Kodak  Eastman Business Park 343 State Street Rochester, NY",Photographic equipment and supplies,Monroe  | WIB Name: MONROE| Region: Finger Lakes Region,-----,21,4/9/2015,7/7/2015,-----,Economic,Plant Layoff,Plant  Layoff,Bumping rights  do not exist.,"Mary C.  Lazzar-Whyte, Director, HR Americas Employee Services",(585) 781-1896,5091
"Windmill Distributing  Company, LP Pier 7, 2 Atlantic Avenue Brooklyn, NY 11201",Beverage Distributor,Kings | WIB Name: NEW YORK CITY| Region: New York City Orange |  WIB Name: ORANGE| Region: Mid-Hudson Region,499,499,10/31/2014Amended: 4/21/2015,-----,To occur on 5/3/2015 or within  14 days thereafter.,Integration  between Windmill and Manhattan Beer resulting in the closing of Windmill.,Plant Closing,Plant Closing,Teamsters Local 812,Laura Brito,(718) 609-7221,5090
"First Student 1301 Hillside Avenue Niskayuna, NY 14608",Transportation,Schenectady | WIB Name: CAPITAL DISTRICT| Region: Capital  Region,62,62,4/17/2015,7/1/2015,7/1/2015,Economic,Plant Closing,Plant  Closing,Employees are  not represented by a labor organization.,"Melissa Dunn,  Regional Human Resources Manager",(518) 860-0701,5089
"Eastman Kodak Company  (Eastman Business Park) 1669 Lake Avenue Rochester, NY 14650",Photographic equipment and Supplies,Monroe | WIB Name: MONROE| Region: Finger Lakes Region,-----,1,4/14/2015,7/12/2015,-----,Economic,Plant Layoff,Plant Layoff,The affected  workers are not represented by a union.,"Mary C. Lazzar-Whyte, Director, HR Americas  Employee Services",(585) 781-1896,5088
"Daikin Applied 4900 Technology Park  Boulevard Auburn, NY 13021",Air conditioning manufacturing,Cayuga | WIB Name: CAYUGA/CORT| Region: Central Region,310,1,4/16/2015,(6th phase) layoff will occur on or around 7/15/2015,12/31/2015,Economic,Plant Closing,Plant Closing,"United Steelworkers, Local 32","Matthew  Alexejun, Director, Human Resources",(315) 282-6296,5087
"Goya Foods 201 Grumman Road West Bethpage, NY 11714",Food products,Nassau | WIB Name: OYSTER BAY| Region: Long Island,57,57,4/16/2015,7/16/2015,7/16/2015,Economic,Plant Closing,Plant Closing,"United Food & Commercial Workers, Local 888","Tony Rico,  Director of Human Resources",(201) 553-4975,5086
"HP Hood LLC  Heluva Good Cheese Plant 6551 Pratt Road Sodus, NY 14551",Cheese Plant - cut and wrap,Wayne | WIB Name: FINGER LAKES| Region: Finger Lakes  Region,53,53,4/16/2015,To  occur in phases between 6/26/2015 and 9/1/2015,9/1/2015,Economic,Plant Closing,Plant Closing,"The employees  are not represented by a union, and do not have any bumping rights.","Hank Malcom,  HR Director",(315) 829-6316,5085
"Hugo Neu Recycling, LLC 518 Franklin Avenue Mount Vernon, NY 10550",Recycling Facility,Westchester  | WIB Name: WESTCHESTER| Region: Mid-Hudson Region,27,27,1/28/2015Amended 4/16/2015,to occur  between 6/15/2015 - 6/30/2015,6/15/2015 - 6/30/2015,"Relocation of  operations to Kearny, NJ site",Plant Closing,Plant Closing,"There is no  union that represents employees and no provision for transfer, bumping, or  reassignment of employees.","Marlene  Tejada, Human Resources Manager",(914) 530-2350,5084
