Company,Business Type,County,Total Employees,Number Affected,Date of Notice,Layoff Date,Closing Date,Reason for Dislocation,Classification,Reason Stated for Filing,Union,Contact,Phone,FEIN NUM,Event Number,Case_ID
"Prosegur Services Group at John F. Kennedy International Airport JFK International Airport Queens, NY 11430",Airline Security,Queens | WDB Name: NEW YORK CITY | Region: New York City,-----,97,3/24/2020,3/24/2020,-----,Unforeseeable business circumstances prompted by COVID-19,Temporary Plant Layoff,Temporary Plant Layoff,SEIU Local 32BJ,"Vivianne Jackson-Almeida, Human Resources Manager",(571) 495-7466,-----,2019-0662,7441
"Yeled v'Yalda Early Childhood Center, Inc. 1312 38th Street Brooklyn, NY 11218",Childhood Center,Kings | WDB Name: NEW YORK CITY | Region: New York City,-----,762,3/25/2020,3/16/2020,-----,Unforeseeable business circumstances prompted by COVID-19,Temporary Plant Layoff,Temporary Plant Layoff,The employees are not represented by a union,"Karen Kronenberg, Deputy Director of Human Resources",(718) 686-2413,-----,2019-0663,7440
"Broadway Party Rentals, Inc. 134 Morgan Avenue Brooklyn, NY 11237",Party Rental,Kings | WDB Name: NEW YORK CITY | Region: Long Island,-----,141,3/26/2020,6/24/2020,7/21/2020,Economic,Plant Closing,Plant Relocation,UFCW Local 2013,"Robert Skriloff, President",(718) 821-4000,-----,2019-0683,7439
"Georgia Pine Clothiers, LLC dba J. McLaughlin 236-250 Greenpoint Ave, Building 6, 2nd Floor Brooklyn, NY 11222",Retail,Kings | WDB Name: NEW YORK CITY | Region: New York City,118,118,3/23/2020,3/20/2020,6/21/2020,Unforeseeable business circumstances prompted by COVID-19,Plant Closing,Plant Closing,The employees are not represented by a union,"Erika Peltonen, Director of Human Resources",(718) 532-9015,-----,2019-0684,7438
"Jane Street Hotel, LLC 113 Jane Street New York, NY 10014",Hotel,New York | WDB Name: NEW YORK CITY | Region: New York City,-----,111,3/19/2020,3/18/2020,-----,Unforeseeable business circumstances prompted by COVID-19,Temporary Plant Layoff,Temporary Plant Layoff,The employees are not represented by a union,"Chris Rohr, General Manager",(212) 924-6700,-----,2019-0674,7437
"Fat 3 Muscle LLC dba Lillie's 13 East 17th Street New York, NY 10003",Restaurant,New York | WDB Name: NEW YORK CITY | Region: New York City,53,53,3/20/2020,3/16/2020,3/16/2020,Unforeseeable business circumstances prompted by COVID-19,Temporary Plant Closing,Temporary Plant Closing,The employees are not represented by a union,"Karl Finehan, CEO",(917) 499-1202,83-0484336,2019-0675,7436
"49th Street Restaurant LLC dba Lillie's 249 West 49th Street New York, NY 10019",Restaurant,New York | WDB Name: NEW YORK CITY | Region: New York City,63,63,3/25/2020,3/16/2020,3/16/2020,Unforeseeable business circumstances prompted by COVID-19,Temporary Plant Closing,Temporary Plant Closing,The employees are not represented by a union,"Karl Finegan, CEO",(917) 499-1202,90-0515693,2019-0676,7435
"Camelot Castle LLC dba Oscar Wilde 45 West 27th Street New York, NY 10001",Restaurant,New York | WDB Name: NEW YORK CITY | Region: New York City,83,83,3/20/2020,3/16/2020,3/16/2020,Unforeseeable business circumstances prompted by COVID-19,Temporary Plant Closing,Temporary Plant Closing,The employees are not represented by a union,"Karl Finedan, CEO",(917) 499-1202,-----,2019-0590,7434
"22 East 54th Street Restaurant Corp. dba Papillon Bistro and Bar 22 East 54th St. New York, NY 10018",Restaurant,New York | WDB Name: NEW YORK CITY | Region: New York City,75,75,3/20/2020,3/16/2020,3/16/2020,Unforeseeable business circumstances prompted by COVID-19,Temporary Plant Closing,Temporary Plant Closing,The employees are not represented by a union,"Karl Finegan, CEO",(917) 499-1202,-----,2019-0677,7433
"SADA 510 MADISON, LLC dba Empellon 510 Madison Ave. New York, NY 10022",Restaurant,New York | WDB Name: NEW YORK CITY | Region: New York City,106,106,3/24/2020,3/14/2020,3/14/2020,Unforeseeable business circumstances prompted by COVID-19,Temporary Plant Closing,Temporary Plant Closing,The employees are not represented by a union,"Katie Smith, Director of HR",(929) 320-0241,-----,2019-0678,7432
"Wellington Hotel Company, Inc. 871 7th Ave. New York, NY 10019",Hotel,New York | WDB Name: NEW YORK CITY | Region: New York City,-----,122,3/19/2020,3/18/2020,-----,Unforeseeable business circumstances prompted by COVID-19,Temporary Plant Layoff,Temporary Plant Layoff,"New York Hotel & Motel Trades Council, AFL-CIO","Rumi Bhuiyan, General Manager",(646) 277-0051,-----,2019-0679,7431
"Colony Club 564 Park Avenue New York, NY 10065",Hotel,New York | WDB Name: NEW YORK CITY | Region: New York City,60,60,3/16/2020,3/18/2020,5/1/2020,Unforeseeable business circumstances prompted by COVID-19,Temporary Plant Closing,Temporary Plant Closing,"New York Hotel & Motel Trades Council, AFL-CIO","Arthur L. Maguire, General Manager",(212) 838-4200,-----,2019-0680,7430
"Post House Investors, L.P. dba Majorelle 28 East 63rd St. New York, NY 10065",Restaurant,New York | WDB Name: NEW YORK CITY | Region: New York City,50,50,3/17/2020,3/17/2020,3/17/2020,Unforeseeable business circumstances prompted by COVID-19,Temporary Plant Closing,Temporary Plant Closing,UNITE HERE Local 100,"Wade Pirie, Director of Operations",(212) 273-9292,-----,2019-0681,7429
"Mandarin Oriental Hotel 80 Columbus Circle New York, NY 10023",Hotel,New York | WDB Name: NEW YORK CITY | Region: New York City,------,50,3/26/2020,3/27/2020,-----,Unforeseeable business circumstances prompted by COVID-19,Temporary Plant Layoff,Temporary Plant Layoff,The employees are not represented by a union,"Susanne Hatje, General Manager",(212) 805-8801,-----,2019-0682,7428
"Paradies-JFK, LLC JFK International Airport Queens, NY 11430",Airport Retail,Queens | WDB Name: NEW YORK CITY | Region: New York City,-----,61,3/23/2020,3/24/2020,-----,Unforeseeable business circumstances prompted by COVID-19,Temporary Plant Layoff,Temporary Plant Layoff,The employees are not represented by a union,"Mark Fletcher, General Manager",(404) 376-6329,-----,2019-0665,7427
"The Lowell Hotel 28 East 63rd Street New York, NY 10065",Hotel,New York | WDB Name: NEW YORK CITY | Region: New York City,47,47,3/21/2020,3/23/2020,3/23/2020,Unforeseeable business circumstances prompted by COVID-19,Temporary Plant Closing,Temporary Plant Closing,"New York Hotel & Motel Trades Council, AFL-CIO","Heiko Kuenstle, General Manager",(212) 605-6804,-----,2019-0693,7426
"IXHEL Corporation dba CAFÉ FRIDA 368 Columbus Avenue New York, NY 10024",Restaurant,New York | WDB Name: NEW YORK CITY | Region: New York City,41,41,3/23/2020,3/16/2020,3/16/2020,Unforeseeable business circumstances prompted by COVID-19,Temporary Plant Closing,Temporary Plant Closing,The employees are not represented by a union,"Cristina Castaneda, CEO/Owner",(212) 362-5265,-----,2019-0692,7425
"Ludlow Hotel Operating LLC 180 Ludlow Street New York, NY 10002",Hotel,New York | WDB Name: NEW YORK CITY | Region: New York City,70,70,3/23/2020,3/18/2020,-----,Unforeseeable business circumstances prompted by COVID-19,Temporary Plant Closing,Temporary Plant Closing,"New York Hotel & Motel Trades Council, AFL-CIO","Marcus Nicolaids, General Manager",(212) 432-1818,-----,2019-0694,7424
"SH RG IBB 60 Furman Street Brooklyn, NY 11201",Hotel,Kings | WDB Name: NEW YORK CITY | Region: New York City,127,127,3/25/2020,3/22/2020,3/22/2020,Unforeseeable business circumstances prompted by COVID-19,Temporary Plant Closing,Temporary Plant Closing,The employees are not represented by a union,"Jason Brown, Area Director of People",(347) 696-2560,-----,2019-0695,7423
"1 Hotel Brooklyn Bridge 60 Furman Street Brooklyn, NY 11201",Hotel,Kings | WDB Name: NEW YORK CITY | Region: New York City,169,169,3/25/2020,3/22/2020,3/22/2020,Unforeseeable business circumstances prompted by COVID-19,Temporary Plant Closing,Temporary Plant Closing,"New York Hotel & Motel Trades Council, AFL-CIO","Jason Brown, Area Director of People Operations",(347) 696-2560,-----,2019-0696,7422
"Fitzpatrick Grand Central Hotel 141 East 44th Street New York, NY 10017",Hotel,New York | WDB Name: NEW YORK CITY | Region: New York City,-----,57,3/23/2020,3/20/2020,-----,Unforeseeable business circumstances prompted by COVID-19,Temporary Plant Layoff,Temporary Plant Layoff,"New York Hotel & Motel Trades Council, AFL-CIO","Tony Ruscitto, Director of Human Resources",(212) 784-2566,-----,2019-0697,7421
"Howard Beach Fitness Center dba Limitless Fitness 157-05 Crossbay Blvd. Howard Beach, NY 11414",Gym,Queens | WDB Name: NEW YORK CITY | Region: New York City,-----,-----,3/16/2020,3/16/2020,3/16/2020,Unforeseeable business circumstances prompted by COVID-19,Temporary Plant Closing,Temporary Plant Closing,The employees are not represented by a union,"Joseph Ponte, Operations Manager",(718) 845-4653,-----,2019-0699,7420
"Indochino Apparel (US) Inc. 424 Broome StreetNew York, NY 10013",Retail,New York/Kings | WDB Name: NEW YORK CITY | Region: New York City,-----,56,3/25/2020,3/25/2020,-----,Unforeseeable business circumstances prompted by COVID-19,Temporary Plant Layoff,Temporary Plant Layoff,The employees are not represented by a union,"Ryan Mann, Manager, People and Culture - Operations",(778) 945-2172 Ext: 808,-----,2019-0668,7419
"Citizen Watch Company of America, Inc. 50-04 25th Ave. Woodside, NY 11377",Watch Manufacturing,Queens | WDB Name: NEW YORK CITY | Region: New York City,42,42,3/23/2020,6/21/2020,6/21/2020,Unforeseeable business circumstances prompted by COVID-19,Plant Closing,Plant Closing,Independent Production Maintenance and Service Employees Union,"Seth Presser, Vice President, Legal",(212) 497-9795,-----,2019-0670,7418
"DL1961 Premium Denim Inc. 121 Varick Street New York, NY 10013",Denim Retailer,New York | WDB Name: NEW YORK CITY | Region: New York City,-----,37,3/23/2020,3/23/2020,-----,Unforeseeable business circumstances prompted by COVID-19,Temporary Plant Layoff,Temporary Plant Layoff,The employees are not represented by a union,Rati Bhandari,(646) 514-9738,-----,2019-0671,7417
"Melville Steakhouse LLC dba Blackstone Steakhouse 10 Pinelawn Road Melville, NY 11747",Restaurant,Suffolk | WDB Name: SUFFOLK | Region: Long Island,-----,123,3/25/2020,3/26/2020,-----,Unforeseeable business circumstances prompted by COVID-19,Temporary Layoff,Temporary Layoff,The employees are not represented by a union,"Maria Russo, Human Resources Director",(516) 918-2706,-----,2019-0739,7416
"SS 110 LLC dba One 10 569 Broadhollow Road Melville, NY 11747",Restaurant,Suffolk | WDB Name: SUFFOLK | Region: Long Island,-----,163,3/25/2020,3/26/2020,-----,Unforeseeable business circumstances prompted by COVID-19,Temporary Plant Layoff,Temporary Plant Layoff,The employees are not represented by a union,"Maria Russo, Human Resources Director",(516) 918-2706,-----,2019-0741,7415
"Smithtown Steakhouse LLC dba Insignia Prime Steak Sushi 610 Smithtown Bypass Smithtown, NY 11787",Restaurant,Suffolk | WDB Name: SUFFOLK | Region: Long Island,-----,105,3/25/2020,3/26/2020,-----,Unforeseeable business circumstances prompted by COVID-19,Temporary Plant Layoff,Temporary Plant Layoff,The employees are not represented by a union,"Maria Russo, Human Resources Director",(516) 918-2706,-----,2019-0740,7414
"One North 106 LLC dba One North 4 Old Jericho Turnpike Jericho, NY 11753",Restaurant,Nassau | WDB Name: HEMPSTEAD | Region: Long Island,-----,87,3/25/2020,3/26/2020,-----,"Maria Russo, Human Resources Director",Temporary Plant Layoff,Temporary Plant Layoff,The employees are not represented by a union,"Maria Russo, Human Resources Director",(516) 918-2706,-----,2019-0738,7413
"Eye Care and Vision Associates Ophthalmology, LLP (ECVA) (3 Sites) 932 Elmwood Avenue Buffalo, NY 14222",Optometry Offices,"Niagara/Buffalo, Erie | WDB Name: NIAGARA | Region: Western",48,48,3/23/2020,3/23/2020,3/23/2020,Unforeseeable business circumstances prompted by COVID-19,Temporary Plant Closing,Temporary Plant Closing,The employees are not represented by a union,"Colleen Hils, Human Resources Manager",(716) 631-8888 Ext: 201,-----,2019-0620,7412
"Mr Jonesing LP, dba ACME 9 Jones Street New York, NY 10012",Restaurant,New York | WDB Name: NEW YORK CITY | Region: New York City,41,41,3/23/2020,3/16/2020,3/16/2020,Unforeseeable business circumstances prompted by COVID-19,Temporary Plant Closing,Temporary Plant Closing,The employees are not represented by a union,"Amanda Key, Human Resources Director",(917) 447-3504,-----,2019-0618,7411
"Ruby's United LLC dba Happiest Hour 121 W. 10th Street New York, NY 10011",Restaurant,New York | WDB Name: NEW YORK CITY | Region: New York City,-----,45,3/23/2020,3/16/2020,-----,Unforeseeable business circumstances prompted by COVID-19,Temporary Plant Layoff,Temporary Plant Layoff,The employees are not represented by a union,"Amanda Key, Human Resources Director",(917) 447-3504,-----,2019-0621,7410
"SBR&C LLC 300 Father Capodanno Blvd. Staten Island, NY 10305",Restaurant,Richmond | WDB Name: NEW YORK CITY | Region: New York City,-----,75,3/23/2020,3/30/2020,-----,Unforeseeable business circumstances prompted by COVID-19,Temporary Layoff,Temporary Layoff,The employees are not represented by a union,Joseph Tranchina,(971) 885-4145,-----,2019-0712,7409
"Grand Oaks, SSC&R LLC 200 Huguenot Ave. Staten Island, NY 10312",Restaurant,Richmond | WDB Name: NEW YORK CITY | Region: New York City,-----,51,3/23/2020,3/20/2020,-----,Unforeseeable business circumstances prompted by COVID-19,Temporary Plant Layoff,Temporary Plant Layoff,The employees are not represented by a union,Joseph Tranchina,(917) 885-4145,-----,2019-0713,7408
"SBE dba Umani 57th Street and Privilege Bar 120 West 57th Street New York, NY 10019",Restaurant,New York | WDB Name: NEW YORK CITY | Region: New York City,-----,71,3/27/2020,3/16/2020,3/16/2020,Unforeseeable business circumstances prompted by COVID-19,Temporary Plant Closing,Temporary Closing,The employees are not represented by a union,-----,(212) 676-3009,-----,2019-0714,7407
"8812-8814 Restaurant Corp dba Arirang Hibachi Steakhouse 8812-14 4th Avenue Brooklyn, NY 11209",Restaurant,Kings | WDB Name: NEW YORK CITY | Region: New York City,-----,83,3/23/2020,3/20/2020,-----,Unforeseeable business circumstances prompted by COVID-19,Temporary Plant Layoff,Temporary Plant Layoff,The employees are not represented by a union,Joseph Tranchina,(917) 885-4145,-----,2019-0716,7406
"Seventh Street Café 126 7th Street Garden City, NY 11530",Restaurant,Hempstead | WDB Name: HEMPSTEAD | Region: Long Island,-----,25,3/25/2020,3/16/2020,-----,Unforeseeable business circumstances prompted by COVID-19,Temporary Plant Layoff,Temporary Plant Layoff,The employees are not represented by a union,"Victor Scotto, President",(516) 747-7575,-----,2019-0715,7405
"California Pizza Kitchen (store #237) 71-03 80th Street, Suite 7101 Glendale, NY 11385",Restaurant,Queens | WDB Name: NEW YORK CITY | Region: New York City,41,41,3/25/2020,3/18/2020,3/18/2020,Unforeseeable business circumstances prompted by COVID-19,Temporary Plant Closing,Temporary Plant Closing,The employees are not represented by a union,"Stephanie Espinosa, Assistant General Counsel",(310) 342-4798,-----,2019-0710,7404
"California Pizza Kitchen (store #107) 365 Central Park Ave. Scarsdale, NY 10583",Restaurant,Westchester | WDB Name: WESTCH/PTNM | Region: Mid-Hudson,37,37,3/25/2020,3/18/2020,3/18/2020,Unforeseeable business circumstances prompted by COVID-19,Temporary Plant Closing,Temporary Plant Closing,The employees are not represented by a union,"Stephanie Espinosa, Assistant General Counsel",(310) 342-4798,-----,2019-0709,7403
"California Pizza Kitchen (store #133) 160 NY-110 Spc. 1074 Huntington Station, NY 11746",Restaurant,Suffolk | WDB Name: SUFFOLK | Region: Long Island,51,51,3/25/2020,3/18/2020,3/18/2020,Unforeseeable business circumstances prompted by COVID-19,Temporary Closing,Temporary Closing,The employees are not represented by a union,"Stephanie Espinosa, Assistant General Counsel",(310) 342-4798,-----,2019-0707,7402
"Coast Professional, Inc. 4273 Volunteer Road Geneseo, NY 14454",Debt Collection,Livingston | WDB Name: GLOW | Region: Finger Lakes,-----,240,3/27/2020,3/20/2020,-----,Unforeseeable business circumstances prompted by COVID-19,Temporary Plant Layoff,Temporary Plant Layoff,The employees are not represented by a union,"Michele Malczewski, Chief Human Resources Officer",(585) 683-5280,-----,2019-0727,7401
"Coast Professional, Inc. 300 Gleed Ave. East Aurora, NY 14052",Debt Collection,Erie | WDB Name: ERIE | Region: Western,-----,65,3/27/2020,3/20/2020,-----,Unforeseeable business circumstances prompted by COVID-19,Temporary Plant Layoff,Temporary Plant Layoff,The employees are not represented by a union,"Michele Malczewski, Chief Human Resources Officer",(585) 683-5280,-----,2019-0729,7400
"The Crowne Plaza - White Plains 66 Hale Ave. White Plains, NY 10601",Hotel,Westchester | WDB Name: WESTCH/PTNM | Region: Mid-Hudson,-----,85,3/25/2020,3/30/2020,-----,Unforeseeable business circumstances prompted by COVID-19,Temporary Plant Layoff,Temporary Plant Layoff,The employees are not represented by a union,"Alvin Alcera, Director of Human Resources",(914) 821-1312,-----,2019-0731,7399
"DialAmerica 2250 Brighton Henrietta Town Line Henrietta, NY 14623",Telemarketing,Monroe | WDB Name: MONROE | Region: Finger Lakes,138,138,3/23/2020,3/20/2020,3/20/2020,Unforeseeable business circumstances prompted by COVID-19,Temporary Plant Closing,Temporary Plant Closing,The employees are not represented by a union,"Robert Schultz, Senior VP of Human Resources",1-800-701-3131 Ext: 2143,-----,2019-0619,7398
"Jericho Restaurant Associates LLC dba Rare650 650 Jericho Turnpike Syosset, NY 11791",Restaurant,Nassau | WDB Name: OYSTER BAY | Region: Long Island,-----,96,3/25/2020,3/26/2020,-----,Unforeseeable business circumstances prompted by COVID-19,Temporary Plant Layoff,Temporary Plant Layoff,The employees are not represented by a union,"Maria Russo, Human Resources Director",(516) 918-2706,-----,2019-0736,7397
"SS Bijou LLC dba Jewel 400 Broadhollow Road Melville, NY 11747",Restaurant,Suffolk | WDB Name: SUFFOLK | Region: Long Island,-----,121,3/25/2020,3/26/2020,-----,Unforeseeable business circumstances prompted by COVID-19,Temporary Plant Layoff,Temporary Plant Layoff,The employees are not represented by a union,"Maria Russo, Human Resources Director",(516) 918-2706,-----,2019-0737,7396
"Watermill Caterers 711 Smithtown Bypass Smithtown, NY 11787",Catering,Suffolk | WDB Name: SUFFOLK | Region: Long Island,-----,94,3/26/2020,3/26/2020,-----,Unforeseeable business circumstances prompted by COVID-19,Temporary Plant Layoff,Temporary Plant Layoff,The employees are not represented by a union,"Vincenzo Pugliese, Vice President",(631) 724-3242,-----,2019-0725,7395
"The Fox Hollow 7725 Jericho Turnpike Woodbury, NY 11797",Catering,Nassau | WDB Name: OYSTER BAY | Region: Long Island,-----,169,3/26/2020,3/26/2020,-----,Unforeseeable business circumstances prompted by COVID-19,Temporary Plant Layoff,Temporary Plant Layoff,The employees are not represented by a union,"Joseph Di Rico, CFO",(516) 921-1415,-----,2019-0724,7394
"Chateau Briand Caterers 440 Old County Road Carle Place, NY 11514",Catering,Nassau | WDB Name: HEMPSTEAD | Region: Long Island,-----,124,3/26/2020,3/16/2020,-----,Unforeseeable business circumstances prompted by COVID-19,Temporary Plant Layoff,Temporary Plant Layoff,The employees are not represented by a union,"Joseph Di Rico, CFO",(516) 334-6125,-----,2019-0723,7393
"II Mulino Gramercy, LLC 43 E. 20th Street New York, NY 10003",Restaurant,New York | WDB Name: NEW YORK CITY | Region: New York City,-----,28,3/20/2020,3/16/2020,3/16/2020,Unforeseeable business circumstances prompted by COVID-19,Temporary Plant Closing,Temporary Plant Closing,The employees are not represented by a union,Payroll Department,(215) 321-2200,-----,2019-0613,7392
"IMNY GS, LLC 361 Greenwich Street New York, NY 10013",Restaurant,New York | WDB Name: NEW YORK CITY | Region: New York City,-----,32,3/20/2020,3/16/2020,3/16/2020,Unforeseeable business circumstances prompted by COVID-19,Temporary Plant Closing,Temporary Plant Closing,The employees are not represented by a union,Payroll Department,(215) 321-2200,-----,2019-0615,7391
"GFB Restaurant Corp. 86 West 3rd Street New York, NY 10012",Restaurant,New York | WDB Name: NEW YORK CITY | Region: New York City,-----,47,3/20/2020,3/16/2020,3/16/2020,Unforeseeable business circumstances prompted by COVID-19,Temporary Plant Closing,Temporary Plant Closing,The employees are not represented by a union,Payroll Department,(215) 321-2200,-----,2019-0612,7390
"Forest Electric Corp. 1375 Broadway New York, NY 10018",Electric Company,New York | WDB Name: NEW YORK CITY | Region: New York City,-----,72,3/25/2020,3/25/2020,-----,Unforeseeable business circumstances prompted by COVID-19,Temporary Plant Layoff,Temporary Plant Layoff,IBEW Local Union No. 3,"Donna M. Lucas, Director of Administration",(212) 318-1735,-----,2019-0732,7389
"Havatequila Restaurant Partners, LLC 259 Vesey St. New York, NY 10282",Restaurant,New York | WDB Name: NEW YORK CITY | Region: New York City,138,138,3/25/2020,3/23/2020,3/23/2020,Unforeseeable business circumstances prompted by COVID-19,Temporary Plant Closing,Temporary Plant Closing,The employees are not represented by a union.,"Melissa MacLeod, Vice President and General Counsel",(267) 312-1644,-----,2019-0733,7388
"38 West 26th Street Restaurant Corp. dba Flatiron Hall 38 West 26th Street New York, NY 10010",Restaurant,New York | WDB Name: NEW YORK CITY | Region: New York City,49,49,3/26/2020,3/15/2020,3/15/2020,Unforeseeable business circumstances prompted by COVID-19,Temporary Plant Closing,Temporary Plant Closing,The employees are not represented by a union,"Jon Bloostein, CEO",(917) 999-6532,-----,2019-0734,7387
"210 the G, LLC 35 Hudson Yards, 24th Floor New York, NY 10001",Restaurant,New York | WDB Name: NEW YORK CITY | Region: New York City,140,140,3/25/2020,3/23/2020,3/23/2020,Unforeseeable business circumstances prompted by COVID-19,Temporary Plant Closing,Temporary Plant Closing,The employees are not represented by a union,"Melissa MacLeod, Vice President and General Counsel",(267) 312-1644,-----,2019-0735,7386
"Sixty Hospitality, LLC dba Avra Madison Estiatorio 14 East 60th Street New York, NY 10022",Restaurant,New York | WDB Name: NEW YORK CITY | Region: New York City,212,212,3/23/2020,2/23/2020,2/23/2020,Unforeseeable business circumstances prompted by COVID-19,Temporary Plant Closing,Temporary Plant Closing,The employees are not represented by a union,"Al Diblasio, Chief Financial Officer",(212) 365-5300,-----,2019-0719,7385
"57th Restaurant Associates, LLC dba Rue57 Brasserie 60 West 57th Street New York, NY 10019",Restaurant,New York | WDB Name: NEW YORK CITY | Region: New York City,119,119,3/23/2020,3/23/2020,3/23/2020,Unforeseeable business circumstances prompted by COVID-19,Temporary Plant Closing,Temporary Plant Closing,The employees are not represented by a union,"Al Diblasio, Chief Financial Officer",(212) 365-5300,-----,2019-0721,7384
"Grand Plaza, The Elegant Manor, Inc. 23A Nelson Avenue Staten Island, NY 10308",Restaurant,Richmond | WDB Name: NEW YORK CITY | Region: New York City,-----,28,3/23/2020,3/20/2020,-----,Unforeseeable business circumstances prompted by COVID-19,Temporary Plant Layoff,Temporary Plant Layoff,The employees are not represented by a union,Joseph Tranchina,(917) 885-4145,-----,2019-0722,7383
"48th Restaurant Associates, LLC dba Avra Estiatorio 141 East 48th Street New York, NY 10017",Restaurant,New York | WDB Name: NEW YORK CITY | Region: New York City,101,101,3/23/2020,3/23/2020,3/23/2020,Unforeseeable business circumstances prompted by COVID-19,Temporary Plant Closing,Temporary Plant Closing,The employees are not represented by a union,"Al Diblasio, Chief Financial Officer",(212) 365-5300,-----,2019-0720,7382
"Almod Diamonds – Multiple Sites 12 East 49th StreetNew York, NY 10017",Jewelry Store,New York | WDB Name: NEW YORK CITY | Region: New York City,-----,109,3/25/2020,3/26/2020,-----,Unforeseeable business circumstances prompted by COVID-19,Temporary Plant Layoff,Temporary Plant Layoff,The employees are not represented by a union,"Elen Davidova, Human Resources",(646) 378-6621,-----,2019-0726,7381
"Rent the Runway, Inc. 30 W. 15th St. New York, NY 10011",Retail,New York | WDB Name: NEW YORK CITY | Region: New York City,36,36,3/27/2020,4/1/2020,4/1/2020,Unforeseeable business circumstances prompted by COVID-19,Temporary Plant Closing,Temporary Plant Closing,The employees are not represented by a union,"John-Paul Sukkar, Senior Director, People",(347) 421-4004,-----,2019-0730,7380
"South Central Restaurant, LLC dba TIJUANA PICNIC 151 Essex Street New York, NY 10002",Restaurant,New York | WDB Name: NEW YORK CITY | Region: New York City,-----,33,3/23/2020,3/16/2020,3/16/2020,Unforeseeable business circumstances prompted by COVID-19,Temporary Plant Closing,Temporary Plant Closing,The employees are not represented by a union,"Amanda Key, Human Resources Director",(917) 447-3504,-----,2019-0616,7379
"Swiss White Int'l LLC dba Ray's 177 Chrystie St. New York, NY 10002",Restaurant,New York | WDB Name: NEW YORK CITY | Region: New York City,-----,13,3/17/2020,3/16/2020,3/16/2020,Unforeseeable business circumstances prompted by COVID-19,Temporary Plant Closing,Temporary Plant Closing,The employees are not represented by a union,"Amanda Key, Human Resources Director",(917) 447-3504,-----,2019-0617,7378
"Allied Waste Services of North America, LLC 2315 Kenmore Avenue Buffalo, NY 14207",Waste disposal and removal services,Buffalo | WDB Name: ERIE | Region: Western,111,111,3/18/2020Amended: 3/24/2020,"Layoffs will occur on June 17, 2020 or the 14-day period beginning on that date.",-----,Sale of business to Republic Services,Plant Layoff,Plant Layoff,"Local 449, International Brotherhood of Teamsters; and International Association of Machinists District 15, Local Lodge 447","Stefanie Showell-Jones, Area HR Director",(610) 576-2919,20-1838910,2019-0400,7377
"56th & Park F&B Management LLC dba The Restaurant at 432 Park Avenue 432 Park Avenue New York, NY 10022",Restaurant,New York | WDB Name: NEW YORK CITY | Region: New York City,-----,26,3/27/2020,3/16/2020,3/16/2020,Unforeseeable business circumstances prompted by COVID-19,Temporary Plant Closing,Temporary Plant Closing,The employees are not represented by a union,"Michaela Keady, Chief of Staff",(248) 974-9522,-----,2019-0705,7376
"Somos Healthcare Providers, Inc. 519 Eighth Ave, 14th Floor New York, NY 10018",Healthcare,New York | WDB Name: NEW YORK CITY | Region: New York City,-----,129,3/24/2020,6/30/2020,-----,Company Reorganization,Plant Layoff,Plant Layoff,The employees are not represented by a union,"Liz Webb, VP of Human Resources",(516) 642-4068,-----,2019-0706,7375
"CMR Rest Corp. dba Ella NYC 249 Columbus Ave. New York, NY 10023",Restaurant,New York | WDB Name: NEW YORK CITY | Region: New York City,25,25,3/23/2020,3/20/2020,3/20/2020,Unforeseeable business circumstances prompted by COVID-19,Temporary Plant Closing,Temporary Plant Closing,The employees are not represented by a union,"Cristina Castaneda, CEO/Owner",(212) 362-5265,-----,2019-0691,7374
"Chambers Operating, LLC dba The Chambers Hotel 15 West 56th Street New York, NY 10019",Hotel,New York | WDB Name: NEW YORK CITY | Region: New York City,-----,43,3/23/2020,3/18/2020,-----,Unforeseeable business circumstances prompted by COVID-19,Temporary Plant Closing,Temporary Plant Closing,The employees are not represented by a union,"Ansell Hawkins, General Manager",(212) 974-5656,-----,2019-0717,7373
"Hey Mambo LLC dba Bustan NYC 487 Amsterdam Ave. New York, NY 10024",Restaurant,New York | WDB Name: NEW YORK CITY | Region: New York City,24,18,3/16/2020,3/16/2020,-----,Unforeseeable business circumstances prompted by COVID-19,Temporary Plant Closing,Temporary Plant Closing,The employees are not represented by a union,Management Team,(212) 595-5050,45-3130960,2019-0718,7372
"Tribeca Kitchen LLC dba Little Park 85 W. Broadway New York, NY 10007",Restaurant,New York | WDB Name: NEW YORK CITY | Region: New York City,-----,83,3/26/2020,3/14/2020,3/14/2020,Unforeseeable business circumstances prompted by COVID-19,Temporary Plant Closing,Temporary Plant Closing,The employees are not represented by a union,"Jonathan Moldenhauer, Director of Human Resources",(646) 442-7856,-----,2019-0655,7371
"Four Points by Sheraton Manhattan Soho 66 Charlton St. New York, NY 10014",Hotel,New York | WDB Name: NEW YORK CITY | Region: New York City,34,34,3/25/2020,3/25/2020,3/25/2020,Unforeseeable business circumstances prompted by COVID-19,Temporary Plant Closing,Temporary Plant Closing,The employees are not represented by a union,"Julie Cho, General Counsel",(973) 865-7019,-----,2019-0661,7370
"Premier Cardiology Consultants, PLLC 2001 Marcus Avenue New Hyde Park, NY 10042",Healthcare,Hempstead | WDB Name: HEMPSTEAD | Region: Long Island,-----,59,3/21/2020,3/22/2020,-----,Unforeseeable business circumstances prompted by COVID-19,Temporary Plant Layoff,Temporary Plant Layoff,The employees are not represented by a union,"Sumit Mittle, M.D. FACC , President",(516) 437-5600,-----,2019-0687,7369
