Company,Business Type,County,Total Employees,Number Affected,Date of Notice,Layoff Date,Closing Date,Reason for Dislocation,Classification,Reason Stated for Filing,Union,Contact,Phone,Case_ID
"Citco Technology Management, Inc3 International Drive, 3rd FloorRye Brook, NY 10573","IT Software Programming, Development and Technology",Westchester | WIB Name: WESTCHESTER| Region: Mid-Hudson Region,3,3,5/3/2012,-----,8/3/2012,Transfer of duties to NJ facility,Plant Closing,Plant Closing,Employees will not have any “bumping rights” as no such rights exist.,"Sandra Pedroso, Human Resources Director",(201) 793-5619,3654
"Citco Fund Services (USA), Inc.3 International Drive, 3rd FloorRye Brook, NY 10573",Financial-Hedge Fund Administration,Westchester | WIB Name: WESTCHESTER| Region: Mid-Hudson Region,85,85,5/3/2012,-----,8/3/2012,Transfer of duties to NJ facility,Plant Closing,Plant Closing,Employees will not have any “bumping rights” as no such rights exist.,"Sandra Pedroso, Human Resources Director",(201) 793-5619,3653
"North American AirlinesJFK AirportBuilding 141 Jamaica, NY 11430",Airlines,Queens | WIB Name: NEW YORK CITY| Region: New York City,-----,32,5/1/2012,Will commence on 8/1/2012 or during a 14 day period that begins on that date,none provided at this time,"Relocation of Administrative offices to Peachtree City, GA and Tampa, FL.",Plant Unit Layoff,Plant Unit Layoff,There is no union that represents the affected employees. There are no bumping rights for non-union employees.,"Cheryl Hiles, VP of Human Resources",(770) 632-8201,3651
"Eastman Kodak - Canal Ponds115 Canal Landing BlvdRochester, NY 14650",Photographic equipment and Supplies,Monroe | WIB Name: MONROE| Region: Finger Lakes Region,-----,29,5/2/2012,28 employees affected on 7/15/2012-1 employee on 11/30/2012,-----,Economic,Plant Layoff,Plant Layoff,Bumping rights do exist.,"Mary C. Lazzar-Whyte, Director, HR Americas Employee Services",(585) 781-1896,3650
"Pfizer Inc. 401 North Middletown RoadPearl River, NY 10965",Pharmaceutical Products,Rockland | WIB Name: ROCKLAND | Region: Mid-Hudson Region,-----,55 - 115,4/23/2012Amended 5/1/2012,from 6/5/2012 through 9/7/2012,-----,Company Restucturing,Plant Layoff,Plant Layoff,-----,"Elaine Cunningham, Human Resources Director",(845) 602-2173,3649
"Pfizer64 Maple StreetRouses Point, NY 12979",Pharmaceuticals,Clinton | WIB Name: C-E-F-H| Region: North Country Region,-----,11,5/1/2012,7/14/2012,12/31/2013,Economic,Plant Closing,Plant Closing,Local 95c International Chemical Workers Union/UFCW,"Elaine Reynolds, Director, Human Resources",(518) 297-1697,3647
"SkillSoft Corporation/Element K Corporation500 Canal View BoulevardRochester, NYCounty: Monroe | WIB Name: MONROE| Region: Finger Lakes Region",E-learning and performance support solutions,,-----,3,4/30/2012,7/23/2012,-----,Business acquisition,Plant Layoff,Plant Layoff,No bumping rights and no official representation (union or otherwise).,"Greg Porto, Vice President",(603) 324-3000 Ext 3623,3646
"SkillSoft Corporation/Element K Corporation500 Canal View BoulevardRochester, NYCounty: Monroe | WIB Name: MONROE| Region: Finger Lakes Region",E-learning and performance support solutions,,-----,115,11/1/2011Amended 4/30/2012,Layoffs will be implemented in phases beginning on 1/27/2012. 2 layoffs have been postponed to occur on 7/23/2012,-----,Business acquisition,Plant Layoff,Plant Layoff,No bumping rights and no official representation (union or otherwise).,"Greg Porto, Vice President",(603) 324-3000 Ext 3623,3645
,Apparel Manufacturing,New York | WIB Name: NEW YORK CITY| Region: New York City,43,43,4/27/2012,Will commence on 4/27/2012 and occur through closing of facility within the next 60-90 days.,7/30/2012,Economic-Bankruptcy,Plant Closing,Plant Closing,-----,Jonathan Friedman,(212) 993-9252,3643
"Green and White Markets Inc381 North Central AvenueHartsdale, NY 10530",Grocery Store,Westchester | WIB Name: WESTCH/PTNM| Region: Mid-Hudson Region,43,43,4/24/2012,-----,6/29/2012,Economic,Plant Closing,Plant Closing,"RWDSU/UFCW Local 338, UFCW Local 464 A",Morton Sloan,(718) 933-5910,3642
"Aurora Bank FSB, Aurora Loan Services - NY1271 Sixth Avenue, 46th FloorNew York, NY 10020",Bank,New York | WIB Name: NEW YORK CITY| Region: New York City,-----,17,4/24/2012,7/7-7/23/2012,-----,Economic,Plant Layoff,Plant Layoff,No bumping rights exist.,"Karen Crockett, SVP, Human Resources",(720) 945-5917,3641
"Peninsula Hospital Center51-15 Beach Channel DriveFar Rockaway, NY 11691",Hospital lab services-inpatient services and related supporting clinical and non-clinical areas,Queens | WIB Name: NEW YORK CITY | Region: New York City,-----,9,4/24/2012,4/20-4/25/2012,No closing date determined at this time,Hospital lab did not meet standard DOH requirements.,Plant Closing,Plant Closing,"1199 SEIU United Healthcare Workers East, Registered Nurse Division","Ronald Musselwhite, Vice President, Human Resources",(718) 734-2711,3640
"Pfizer Inc. 401 North Middletown RoadPearl River, NY 10965",Pharmaceutical Products,Rockland | WIB Name: ROCKLAND | Region: Mid-Hudson Region,-----,55,4/23/2012,from 6/5/2012 through 9/7/2012,-----,Company Restucturing,Plant Layoff,Plant Layoff,-----,"Elaine Cunningham, Human Resources Director",(845) 602-2173,3638
,Hospital lab services-inpatient services and related supporting clinical and non-clinical areas,Queens | WIB Name: NEW YORK CITY | Region: New York City,-----,9,4/20/2012,4/13-4/16/2012,No closing date determined at this time,Hospital lab did not meet standard DOH requirements.,Plant Closing,Plant Closing,"1199 SEIU United Healthcare Workers East, Registered Nurse Division","Ronald Musselwhite, Vice President, Human Resources",(718) 734-2711,3637
"SkillSoft Corporation/Element K Corporation500 Canal View BoulevardRochester, NYCounty: Monroe | WIB Name: MONROE| Region: Finger Lakes Region",E-learning and performance support solutions,,-----,14,1/26/2012Amended 4/20/2012,4/24/2012- 2 layoffs has been postponed to occur on 8/31/2012 and 10/31/2012,-----,Business acquisition,Plant Layoff,Plant Layoff,No bumping rights and no official representation (union or otherwise).,"Greg Porto, Vice President",(603) 324-3000 Ext 3623,3636
"SkillSoft Corporation/Element K Corporation500 Canal View BoulevardRochester, NY",E-learning and performance support solutions,Monroe | WIB Name: MONROE| Region: Finger Lakes Region,-----,6,4/2/2012Amended 4/20/2012,6/30/2012 - 1 layoff postponed to occur 10/31/2012,-----,Business acquisition,Plant Layoff,Plant Layoff,No bumping rights and no official representation (union or otherwise).,"Greg Porto, Vice President",(603) 324-3000 Ext 3623,3635
"St. Vincent Catholic Medical Centers of New York St. Elizabeth Ann's Health Care & Rehabilitation Center91 Tompkins AvenueNew York, NY 10304",Rehabilitation Center,New York | WIB Name: NEW YORK CITY| Region: New York City,518,518,6/16/2011 Amended 4/17/2012,-----,Employee separations scheduled to take place 2/23/2012 or later will now be postponed to occur 5/20/2012 or later.,Sale of facility,Plant Closing,Plant Closing,No bumping rights exist.,"Steven R. Korf, Chief Financial Officer",(212) 356-4415,3633
"Eastman Kodak (Company Office)343 State StreetRochester, NY 14650",Photographic equipment and Supplies,Monroe | WIB Name: MONROE| Region: Finger Lakes Region,-----,41,4/17/2012,Between 6/24-7/3/2012,-----,Economic,Plant Layoff,Plant Layoff,Bumping rights do exist.,"Mary C. Lazzar-Whyte, Director, HR Americas Employee Services",(585) 781-1896,3632
"LaGuardia Plaza Hotel104-04 Ditmars BoulevardEast Elmhurst, NY 11369",Hotel,Queens | WIB Name: NEW YORK CITY| Region: New York City,-----,116,1/10/2012 Amended 4/16/2012,-----,6/1/2012,Economic,Plant Closing,Plant Closing,-----,"Kurt Strauss, General Manager",(718) 269-1796,3630
"Family Care Certified Services of NYC, Inc., d/b/a/Family Care Certified Services of Brooklyn/Queens405 91st StreetBrooklyn, NY 11209",Family Care Services,Kings | WIB Name: NEW YORK CITY| Region: New York City,113,113,4/16/2012,-----,7/9/2012,Economic,Plant Closing,Plant Closing,Employees are not represented by a union and no bumping rights exist.,"Margaret Vento, RN, BSN, MSA, Executive Director and Administrator",(718) 745- 7508 Ext 209,3628
"Best Buy517 East 117th StreetNew York, NY 10035",Retail Store,New York | WIB Name: NEW YORK CITY| Region: New York City,64,64,4/16/2012,Employees will remain on for site closure until 8/25/2012.,8/15/2012,Economic,Plant Closing,Plant Closing,-----,"Chuck Strassburger, Director of Field Human Resources",(612) 770-8017,3627
"Grubb & Ellis Management Services, Inc. (National Client Service Center)155 Myers Corners Road, Suite 201Wappingers Falls, NY 12590",Commercial Real Estate Services firm,Dutchess | WIB Name: Dutchess| Region: Mid-Hudson RegionErie / WIB Name: Erie / Region: WesternNew York / WIB Name: New York / Region: New York City,143 (all 4 sites),33,3/19/2012Amended 4/16/2012,Layoffs originally scheduled to occur on 3/25/2012 will now be postponed to occur in a 14-day period beginning on 4/11/2012.,-----,Sale in bankruptcy of Grubb & Ellis assets.,Potential Plant Layoff/Closing,Potential Plant Layoff/Closing,"Local 32 BJ SEIU at the West 18th Street, New York, NY site only.","Amanda Piwonka, Senior Vice President, Human Resources",(714) 975-2371,3626
"Thruway Food Markets and Shopping Center, Inc.78 Oak StreetWalden, NY 12586",Grocery Store,Orange | WIB Name: ORANGE| Region: Mid-Hudson Region,"143 full time and part time employees as defined under the provisions of Thruway Food Markets and Shopping Center, Inc.",143,1/13/2012Amended 4/13/2012,Layoffs scheduled to occur on 4/13/2012 are now being postponed to occur on 7/11/2012.,Closing depends on the winding down and liquidation of its operations. Closing is expected to occur within the next 6 months.,Economic,Plant Closing,Plant Closing,UFCW Local 464 A,Phil Larocco,(845) 778-3535,3625
,School Bus Transportation,Westchester | WIB Name: WESTCHESTER| Region: Mid-Hudson Region,77,77,4/13/2012,7/16/2012,Will provide service during the summer season until 8/17/2012,Loss of Contract,Plant Closing,Plant Closing,There are no bumping rights at these facilities.,"Seth Corwin, Vice President",(914) 238-4404,3624
,Employment assistant,Sullivan | WIB Name: SULLIVAN| Region: Mid-Hudson Region,157,157,4/12/2012,-----,5/31/2012,Contract loss for MTC. A new contractor will be brought in to run employment service in this location.,Plant Closing,Plant Closing,Employees are not represented by a union or any other group.,"Jody Trujillo, HR Director",(801) 693-2625,3623
"L & M Optical Disc, LLC303 Louisiana AvenueBrooklyn, NY 11207",Optical,Kings | WIB Name: NEW YORK CITY| Region: New York City,83,83,1/6/2012Amended 4/12/2012,-----,"38 Layoffs scheduled to occur between 4/2/2012 and 4/16/2012, have been postponed to occur in phases between 4/16/2012 and 6/30/2012.",Economic,Plant Closing,Plant Closing,No bumping rights exist. No union represents the company’s employees.,Aaron Menche,(718) 649-3500,3622
"Advanced Digital Printing, LLC303 Louisiana AvenueBrooklyn, NY 11207",Printing,Kings | WIB Name: NEW YORK CITY| Region: New York City,18,18,1/6/2012Amended 4/12/2012,-----,"Layoffs scheduled to occur between 4/2/2012 and 4/16/2012, may still occur between 6/15/2012 and 6/30/2012",Economic - dependent on corporate transactions,Potential Plant Closing,Potential Plant Closing,No bumping rights exist. No union represents the company’s employees.,Aaron Menche,(718) 649-3500,3621
"503 Sutter Avenue, LLC303 Louisiana AvenueBrooklyn, NY 11207",Property Management,Kings | WIB Name: NEW YORK CITY| Region: New York City,12,12,1/6/2012Amended 4/12/2012,-----,"Layoffs scheduled to occur between 4/2/2012 and 4/16/2012, are now postponed to occur between 4/16/2012 and 4/30/2012",Economic,Plant Closing,Plant Closing,No bumping rights exist. No union represents the company’s employees.,Aaron Menche,(718) 649-3500,3620
"237 42nd Street Corp.303 Louisiana AvenueBrooklyn, NY 11207",Property Management,Kings | WIB Name: NEW YORK CITY| Region: New York City,2,2,1/6/2012Amended 4/12/2012,-----,"Layoffs scheduled to occur between 4/2/2012 and 4/16/2012, are now postponed to occur between 4/16/2012 and 4/30/2012.",Economic,Plant Closing,Plant Closing,No bumping rights exist. No union represents the company’s employees.,Aaron Menche,(718) 649-3500,3619
"Peninsula Hospital Center51-15 Beach Channel DriveFar Rockaway, NY 11691",Hospital lab services-inpatient services and related supporting clinical and non-clinical areas,Queens | WIB Name: NEW YORK CITY | Region: New York City,-----,14,4/12/2012,4/9/2012,No closing date determined at this time,Hospital lab did not meet standard DOH requirements.,Plant Closing,Plant Closing,"1199 SEIU United Healthcare Workers East, Registered Nurse Division","Ronald Musselwhite, Vice President, Human Resources",(718) 734-2711,3618
"St. Vincent Catholic Medical Centers of New York – St. Vincent’s Hospital - Corporate450 West 33rd StreetNew York, NY 10001",Medical Center,New York | WIB Name: NEW YORK CITY| Region: New York City,-----,2,1/4/2012Amended 4/10/2012,Separations will occur during a 14-day period starting on 3/26/2012. Layoff postponed to occur on 6/30/2012.,TBD,Economic,Plant Closing,Plant Closing,"1199 Service Employees International Union. There may be bumping rights with respect to the affected bargaining units initially selected for separation to retain employment. Due to the closure of these facilities, only limited bumping options will be made.","Steven R. Korf, Chief Financial Officer",(212) 356-4415,3616
"Sheehan Health Network/Sheehan Memorial Hospital425 Michigan AvenueBuffalo, NY 14203",Hospital,Erie | WIB Name: ERIE| Region: Western Region,147,147,4/9/2012,First separations of 100 workers occurred on 4/3/2012,No closing date provided,Inability to receive remimbursement from Medicare and Medicaid,Plant Closing,Plant Closing,1199 SEIU & AFL-CIO CWA Local 1168,Audra Quick,(716) 848-2257,3615
"Peninsula Hospital Center51-15 Beach Channel DriveFar Rockaway, NY 11691",Hospital lab services-inpatient services and related supporting clinical and non-clinical areas,Queens | WIB Name: NEW YORK CITY | Region: New York City,-----,66,4/10/2012,4/6/2012,No closing date determined at this time,Hospital lab did not meet standard DOH requirements.,Plant Closing,Plant Closing,"1199 SEIU United Healthcare Workers East, Registered Nurse Division","Ronald Musselwhite, Vice President, Human Resources",(718) 734-2711,3614
"Kraft Foods Group Inc. - Kraft Beverages Business Unit555 South Broadway - Bldgs A & BTarrytown, NY 10591",Business functions associated with beverage distribution,Westchester | WIB Name: WESTCHESTER| Region: Mid-Hudson Region,134 - 235,134 - 235,4/2/2012 Amended 4/10/2012,Will occur in phases from 6/29/2012 through closing on 12/31/2012,12/31/2012,Relocation of business operations to Illinois facilty,Plant Unit Closing,Plant Unit Closing,-----,"Carol Bonavita, Associate Director, Human Resources",(914) 425-4130,3613
"Grubb & Ellis Management Services, Inc. (National Client Service Center)155 Myers Corners Road, Suite 201Wappingers Falls, NY 12590",Commercial Real Estate Services firm,Dutchess | WIB Name: Dutchess | Region: Mid-Hudson RegionErie / WIB Name: Erie / Region: WesternNew York / WIB Name: New York / Region: New York City,143 (all 4 sites),33,3/19/2012Amended 4/9/2012,Layoffs originally schedule to occur on 3/25/2012 will now be postponed to occur in a 14-day period beginning on 4/9/2012.,-----,Sale in bankruptcy of Grubb & Ellis assets.,Potential Plant Layoff/Closing,Potential Plant Layoff/Closing,"Local 32 BJ SEIU at the West 18th Street, New York, NY site only.","Amanda Piwonka, Senior Vice President, Human Resources",(714) 975-2371,3612
"Rai Corporation32 Avenue of the AmericasNew York, NY 10013",Radio Production Work,New York | WIB Name: NEW YORK CITY| Region: New York City,66,66,1/3/2012Amended 4/6/2012,-----,4/3/2012 or within 14 days thereafter. Some layoffs have been extended to occur in phases between 4/17/2012 and 5/29/2012.,Company Restructure,Plant Closing,Plant Closing,National Union of Broadcast Employees and Technicians-Communications Workers of America,"Guido Corso, President",(212) 468-2451,3611
"Sacred Heart Parochial School730 Merrick AvenueNorth Merrick, NY 11566",Elementary School,Hempstead | WIB Name: HEMPSTEAD| Region: Long Island,33,33,4/6/2012,-----,6/30/2012,Economic,Plant Closing,Plant Closing,Affected employees are not represented by a union. There are no bumping rights.,"Kerry Kahn, Principal",(516) 378-5797,3610
"Eastman Kodak Company (Eastman Park)1669 Lake AvenueRochester, NY 14650",Photographic equipment and Supplies,Monroe | WIB Name: MONROE| Region: Finger Lakes Region,-----,91,4/5/2012,"26 affected workers to be released on 6/17/2012, 65 affected to be released on 6/20/2012",-----,Economic,Plant Layoff,Plant Layoff,Bumping rights do exist.,"Mary C. Lazzar-Whyte, Director, HR Americas Employee Services",(585) 781-1896,3606
"Saint Ignatius Loyola School30 East Cherry StreetHicksville, NY 11801",School,Oyster Bay | WIB Name: OYSTER BAY| Region: Long Island,22,22,4/4/2012,-----,6/30/2012,Economic,Plant Closing,Plant Closing,Affected employees are not represented by a union and there are no bumping rights.,Jean Calhoun,(516) 931-0831,3605
"The Children's Aid Society/Philip Coltoff Center and various other sites219 Sullivan StreetNew York, NY 10012",Children's Services,New York | WIB Name: NEW YORK CITY| Region: New York City,46,46,4/3/2012,5/10/2012 through 7/27/2012,6/30/2012,Economic,Plant Closing,Plant Closing,-----,Jose D. Alfaro,(212) 949-4942,3604
"Roosevelt Island Medical Associates, PC.One Main StreetRoosevelt Island, NY 10044",Medical and Surgical Services Organization,New York | WIB Name: NEW YORK CITY| Region: New York City,135,135,4/3/2012,-----,6/30/2012,Economic,Plant Closing,Plant Closing,SEIU Local 10MD,"Henry Westreich, Administrator",(212) 318-4862,3602
"Diversified Heat Transfer, Inc.1710 Flushing AvenueRidgewood, NY 11385",Heating,Queens | WIB Name: NEW YORK CITY| Region: New York City,46,46,4/3/2012,-----,7/3/2012,Economic,Plant Closing,Plant Closing,SEIU 32 BJ,Eno Lelaj,(718) 386-6666 Ext 248,3601
"Kraft Foods Group Inc.-Kraft Beverages Business Unit555 South Broadway - Bldgs A & BTarrytown, NY 10591",Business functions associated with beverage distribution,Westchester | WIB Name: WESTCHESTER| Region: Mid-Hudson Region,134,134,4/2/2012,Will occur in phases from 6/29/2012 through closing on 12/31/2012,12/31/2012,Relocation of business operations to Illinois facilty,Plant Unit Closing,Plant Unit Closing,-----,"Carol Bonavita, Associate Director, Human Resources",(914) 425-4130,3600
"HSBC330 Madison AvenueNew York, NY 10018",Bank,New York | WIB Name: NEW YORK CITY| Region: New York City,-----,45,4/2/2012,6/30/2012,-----,Economic,Plant Layoff,Plant Layoff,Bumping rights do not exist and there are no union employees or unions involved.,"Laura C. Paglia, Senior Vice President, Human Resources",(212) 525-3777,3599
"Our Lady of Perpetual Help School240 South Wellwood AvenueLindenhurst, NY 11757",Elementary School,Suffolk | WIB Name: SUFFOLK| Region: Long Island,28,28,4/2/2012,-----,6/30/2012,Economic,Plant Closing,Plant Closing,Affected employees are not represented by a union and have no bumping rights.,"Carmela Lubrano, Principal",(631) 226-0208,3598
"St. Catherine of Sienna School990 Holzheimer StreetFranklin Square, NY 11010",School,Hempstead | WIB Name: HEMPSTEAD| Region: Long Island,35,35,4/2/2012,-----,6/30/2012,Economic,Plant Closing,Plant Closing,Affected employees are not represented by a union and there are no bumping rights.,"Cecelia Rando, Principal",(516) 437-2733,3597
"Thermo Fisher Scientific Inc./Metavac4000 Point StreetHoltsville, NY 11742",Manufacture glass that is used in the aerospace industry,Suffolk | WIB Name: SUFFOLK| Region: Long Island,25,25,4/2/2012,7/2/2012,Approximate closing date is 10/2/2012,Economic,Plant Closing,Plant Closing,Affected employees are not represented by a union.There are no bumping rights.,Kori Vaillancourt,(603) 501-3337,3596
"Prince of Peace Regional Catholic School200 Main StreetSayville, NY 11782",School,Suffolk | WIB Name: SUFFOLK| Region: Long Island,27,27,4/2/2012,-----,6/30/2012,Economic,Plant Closing,Plant Closing,Affected employees are not represented by a union. There are no bumping rights.,"Jane Harrigan, Principal",(631) 589-3426,3595
"St. John Baptist de LaSalle Regional School50 Cherry StreetFarmingdale, NY 11735",School,Oyster Bay | WIB Name: OYSTER BAY| Region: Long Island,22,22,4/2/2012,-----,6/30/2012,Economic,Plant Closing,Plant Closing,Affected employees are not represented by a union.,"Christine Bendish, Principal",(516) 694-3610,3594
"SkillSoft Corporation/Element K Corporation500 Canal View BoulevardRochester, NY",E-learning and performance support solutions,Monroe | WIB Name: MONROE| Region: Finger Lakes Region,-----,6,4/2/2012,6/30/2012,-----,Business acquisition,Plant Layoff,Plant Layoff,No bumping rights and no official representation (union or otherwise).,"Greg Porto, Vice President",(603) 324-3000 Ext 3623,3592
"Peninsula Hospital Center51-15 Beach Channel DriveFar Rockaway, NY 11691",Hospital lab services-inpatient services and related supporting clinical and non-clinical areas,Queens | WIB Name: NEW YORK CITY | Region: New York City,-----,77,4/2/2012,3/29/2012-3/30/2012,-----,Hospital lab did not meet standard DOH requirements.,Plant Layoff,Plant Layoff,"1199 SEIU United Healthcare Workers East, Registered Nurse Division","Ronald Musselwhite, Vice President, Human Resources",(718) 734-2711,3591
"Seedco - Office located in Workforce1 Career Center, Upper Manhattan215 West 125th Street, 6th FloorNew York, NY 10027",Non-profit agency- job placement and career advisement,New York | WIB Name: NEW YORK CITY | Region: New York City,49,49,3/26/2012,-----,Workforce Career Center sites will be closing on 4/20/2012/Business Solutions Centers will be closing on 5/11/2012,Non Renewal of Contract with the Dept of Small Business. Businesses will be taken over by another vendor.,Plant Closing,Plant Closing,-----,"Natasha Lifton, Senior Vice President of External Affairs",(212) 473-0255,3590
,Rehabilitation Center,New York | WIB Name: NEW YORK CITY| Region: New York City,553,553,6/16/2011 Amended 3/30/2012,-----,1/31/2012 Some employee separations will be postponed to occur on 3/31/2012 or later.,Sale of facility,Plant Closing,Plant Closing,No bumping rights exist.,"Steven R. Korf, Chief Financial Officer",(212) 356-4415,3589
,Hospital,Richmond | WIB Name: NEW YORK CITY| Region: New York City,63,63,12/16/2011 Amended 3/30/2012,-----,Layoffs originally scheduled to take place on 9/15/2011 will now be postponed to occur on 3/31/2012 or later.,Sale of facility,Plant Closing,Plant Closing,No bumping rights.,"Steven R. Korf, Chief Financial Officer",(212) 356-4415,3588
"Health Plus Prepaid Health Services Plan, Inc133-60 41st AvenueFlushing, NY 10013",Health Insurance Provider,Queens/Kings/Richmond/Bronx/New York | WIB Name: NEW YORK CITY| Region: New York CityHempstead | WIB Name: HEMPSTEAD | Region: Long Island,875,875,12/28/2011Amended 3/29/2012,-----,"Originally scheduled to occur on 3/31/2012, is now anticipated to occur on 4/30/2012.",Sale of Assets to Amerigroup New York,Plant Closing,Plant Closing,Employees are not represented by any union. There are no bumping rights at these locations.,"Keith Brauer, Vice President, Human Resources",(718) 840-4684,3586
"Home Services Systems, Inc.32-75 Steinway StreetAstoria, NY 11103",Home care services,Queens | WIB Name: NEW YORK CITY| Region: New York City,1952,1952,9/26/2011 Amended 3/26/2012,-----,Original closing date has been postponed from 12/31/2011 and will now occur on 4/28/2012.,Reorganization of services to managed care provider contracts,Plant Closing,Plant Closing,1191 SEIU There are no bumping rights.,"Callie Tserpelis, Program Director",(718) 726-4444,3585
"Peninsula Hospital Center51-15 Beach Channel DriveFar Rockaway, NY 11691",Hospital lab services-inpatient services and related supporting clinical and non-clinical areas,Queens | WIB Name: NEW YORK CITY | Region: New York City,-----,86,3/27/2012,3/22/2012,-----,Hospital lab did not meet standard DOH requirements.,Plant Layoff,Plant Layoff,"1199 SEIU United Healthcare Workers East, Registered Nurse Division","Ronald Musselwhite, Vice President, Human Resources",(718) 734-2711,3584
"The Bank of New York Mellon101 Barclay Street Floor 6WNew York, NY 10286",Treasury Services Operations Lockbox,New York | WIB Name: NEW YORK CITY| Region: New York City,124,124,9/30/2011Amended 3/26/2012,Layoffs will occur in stages beginning on 7/1/2011 and continuing through 7/12/2012.,5/31/2012,Economic,Plant Unit Closing,Plant Unit Closing,-----,"Gloria Kingston, Human Resources Consultant",(212) 815-3632,3583
"The Bank of New York Mellon (Treasury Services Operations Deposit Accounting Operating Unit)101 Barclay Street Floor 6WNew York, NY 10286",Treasury Services Operations Deposit Accounting Operating Unit,New York | WIB Name: NEW YORK CITY | Region: New York City,47,47,12/23/2011Amended 3/26/2012,"Layoffs will occur in stages commencing on March 30, 2012 and continuing through July 12, 2012.",7/1/2012,Economic,Plant Unit Closing,Plant Unit Closing,The affected employees are not represented by a union.,"Janice E. Duckworth, Human Resources Manager",(412) 234-7829,3582
"Reuben Gittelman Hebrew Day School360 New Hempstead RoadNew City, NY 10956",School,Rockland | WIB Name: ROCKLAND| Region: Mid-Hudson Region,57,57,3/26/2012,Will run from 6/22/2012-7/31/2012,6/22/2012,Economic,Plant Closing,Plant Closing,Some of the affected employees at this location are represented by a union. There are no bumping rights at this facility.,"Virginia Feldman, President of the Board of Trustees",(845) 781-3921,3581
,Hotel,Queens | WIB Name: NEW YORK CITY| Region: New York City,-----,121,1/10/2012 Amended 3/26/2012,-----,5/1/2012,Economic,Plant Closing,Plant Closing,-----,"Kurt Strauss, General Manager",(718) 269-1796,3580
,E-learning and performance support solutions,Monroe | WIB Name: MONROE| Region: Finger Lakes Region,-----,115,11/1/2011 Amended 3/26/2012,Layoffs will be implemented in phases beginning on 1/27/2012- 1 layoff has been postponed to occur on 6/28/2012,-----,Business acquisition,Plant Layoff,Plant Layoff,No bumping rights and no official representation (union or otherwise).,"Greg Porto, Vice President",(603) 324-3000 Ext 3623,3578
,Photographic equipment and supplies,Monroe | WIB Name: MONROE | Region: Finger Lakes Region,-----,6,3/26/2012,Layoffs will occur between 6/2/2012 and 6/12/2012.,-----,Economic,Plant Layoff,Plant Layoff,Bumping rights do exist.,"Mary C. Lazzar-Whyte, Director, HR Americas Employee Services",(585) 781-1896,3577
"ArchCare, Inc. @ Terence Cardinal Cooke Health Care Center1249 Fifth AenueNew York, NY 10029",Dialysis Operations,New York | WIB Name: NEW YORK CITY| Region: New York City,29,29,3/23/2012,"Will commence on 6/21/2012 and continue thereafter, based upon an orderly closure of the dialysis operations.",6/21/2012,"Sale of operations to another company, who will operate this unit.",Plant Unit Closing,Plant Unit Closing,1199 SEIU United Healthcare Workers East,"Hugo A. Pizarro, Vice President, Human Resources",(646) 633-4422,3576
"Peninsula Hospital Center51-15 Beach Channel DriveFar Rockaway, NY 11691",Hospital lab services-inpatient services and related supporting clinical and non-clinical areas,Queens | WIB Name: NEW YORK CITY | Region: New York City,-----,140,3/22/2012,3/16/2012,-----,Hospital lab did not meet standard DOH requirements.,Plant Layoff,Plant Layoff,"1199 SEIU United Healthcare Workers East, Registered Nurse Division","Ronald Musselwhite, Vice President, Human Resources",(718) 734-2711,3575
"Chancellor, Masters and Scholars of the University of Cambridge Cambridge University Press (warehousing function)100 Brook Hill DriveWest Nyack, NY 10994",Cambridge University Press warehousing function,Rockland | WIB Name: ROCKLAND | Region: Mid-Hudson Region,-----,36,3/19/2012Amended:3/22/2012,-----,6/18/2012,Economic,Plant Unit Closing,Plant Unit Closing,None of Cambridge University Press’s employees are unionized.,"Judith K. Grace, HR Director, Americas",(212) 337-5045,3573
"The Estée Lauder Companies Inc. (Melville Distribution Operation)350 South Service RoadMelville, NY 11747",Cosmetics distribution operations,Suffolk | WIB Name: SUFFOLK | Region: Long Island,58,58,3/21/2012,-----,6/24/2012,Economic,Plant Closing,Plant Closing,"None of the affected employees are represented by a union, and bumping rights for the affected employees do not exist.","Andy Gehlhoff, HR Manager",(631) 454-5314,3572
"Broadridge Financial Solutions, Inc.Brooklyn Army Terminal (BAT)140 58th StreetBrooklyn, NY 11220",Investment Services,Kings | WIB Name: NEW YORK CITY | Region: New York City,137,137,3/20/2012,"The anticipated schedule of layoffs of affected employees will take place on June 25, 2012 (74 affected); August 24, 2012 (59 affected); and November 16, 2012 (4 affected), or within 14 days following those dates.",11/16/2012,Consolidating operations with existing operations in New Jersey.,Plant Closing,Plant Closing,None of the affected employees are represented by a union.,"Donna Mulligan, VP - Human Resources",(631) 274-2599,3571
"Grubb & Ellis Management Services, Inc. (National Client Service Center)155 Myers Corners Road, Suite 201Wappingers Falls, NY 12590",Commercial Real Estate Services firm,Dutchess | WIB Name: Dutchess | Region: Mid-Hudson RegionErie / WIB Name: Erie / Region: WesternNew York / WIB Name: New York / Region: New York City,143 (all 4 sites),33,3/19/2012Amended 3/20/2012,3/25/2012,-----,Sale in bankruptcy of Grubb & Ellis assets.,Potential Plant Layoff/Closing,Potential Plant Layoff/Closing,"Local 32 BJ SEIU at the West 18th Street, New York, NY site only.","Amanda Piwonka, Senior Vice President, Human Resources",(714) 975-2371,3570
