Company,Business Type,County,Total Employees,Number Affected,Date of Notice,Layoff Date,Closing Date,Reason for Dislocation,Classification,Reason Stated for Filing,Union,Contact,Phone,Case_ID
"Dresdner Kleinwort Securities LLC
  1301 Avenue of the Americas 41st Fl
   New York, NY  10019",Financial,New York | WIB: NEW YORK CITY| Region: NEW YORK CITY,-----,9,5/22/2009,5/21/2009,-----,Economic,Plant Layoff,Plant Layoff,"No employees are unionized and there are no provisions regarding transfer, bumping or 
  reassignment rights to affected employees.",Geralyn Cappelli,(212) 969-7834,2254
"Payard Patisserie & Bistro
  1032 Lexington    Avenue
  New York, NY 10021",Restaurant,New York | WIB  Name: NEW YORK CITY| Region: New York City,74,74,5/26/2009,-----,8/21/2009,Economic,Plant Closing,Plant  Closing,Bumping  rights will not exist.,Francois Payard,(212) 717-5252,2253
"Lockheed Martin
  Bldg 257-258, Oak Hill Avenue & Clark St
    Endicott, NY 13760",Global security & information technology company,Broome | WIB Name: BROOME/TIOGA| Region: Southern  Region,-----,2,5/19/2009,8/17/2009,-----,Economic,Plant layoff,Plant  Layoff,Bumping rights do not exist.,"Joseph D'Abbracci, Director of Human Resources",(607) 751-3217,2252
"Ford Motor Co. - Buffalo  Stamping Plant
S-3663 Lake    Shore Road
Buffalo, NY 14219",Manufacturing Automotive Parts,Erie  | WIB: ERIE| Region: WESTERN REGION,-----,39,5/21/2009,6/1/2009,-----,Economic,Plant Layoff,Plant  Layoff,UAW Local #897/Bumping rights do exist.,"Anade' Jacobs, Human Resources Supervisor",(716) 821-4369,2250
"Fluor
  The World   Trade Center  Transportation Hub Project (WTCTHP)
115 Broadway
New York, NY 10006",Construction project management,New York | WIB  Name: NEW YORK CITY| Region: New York City,91,40,5/20/2009,5/29/2009,-----,Change  of contract strategy - (WTCTHP) sent contracts out to bid,Plant Layoff,Plant  Layoff,"None of the affected  employees are represented by a labor union and no bumping rights 
  are  recognized.","Tim Kirk, Human Resources Director",(646) 300-7820,2249
"Filene's Basement
2222 Broadway
New York, NY 10024",Retail store,New York | WIB  Name: NEW YORK CITY| Region: New York City,94,94,5/20/2009,-----,6/10/2009,Economic-potential plant sales to perspective buyer,Potential Plant Closing,Potential  Plant Closing,-----,"Ann M. Keefe, Senior Vice President, Human Resources",(617) 348-7177,2248
Temic Automotive of North America,Automotive electronics manufacturing,Erie | WIB Name: ERIE| Region: Western Region,174,42,5/20/2009,8/14/2009,12/31/2009,Adverse business conditions,Plant Closing,Plant  Closing,No bumping rights,"Donna Lilly, Human Resources Manager",(716) 687-6138,2247
"Mannix Exterior Wall Systems Inc.
345 Crooked Hill    Road
Brentwood, NY 11717",Manufacturer of architectural aluminum windows &  doors,Suffolk | WIB Name: SUFFOLK| Region: Long Island,121,121,5/18/2009,No  earlier than 8/10/2009,8/24/2009,Economic,Plant Closing,Plant  Closing,"National Organization of  Industrial Trade Unions (NOITU), International Brotherhood of 
  Teamsters",Ed Sepulvida,(631) 231-0800 Extension 111,2246
"Heidrick & Struggles Inc.
1114 Avenue of the Americas
New York, NY 10036",Executive search industry-management consulting  services,New York | WIB  Name: NEW YORK CITY| Region: New York City,-----,19,5/19/2009,7/5/2009,-----,Economic,Plant Layoff,,"None of these workers are  represented for purposes of collective bargaining, and there are 
  no bumping rights  applicable.","Caroline C. Werner, CCP, Director, Human Resources - North America",(312) 496-1714,2245
"Ultron Lift Corp.
190 Lewis    Street
Buffalo, NY 14240",Liftgates for trucks,Erie  | WIB Name: ERIE| Region: Western Region,57,57,5/19/2009,Will  begin 8/14/2009 and continue through 4/30/2010,4/30/2010,Economic,Plant Closing,Plant Closing,"International Association of Bridge Structural, Ornamental and Reinforcing  Iron 
  Workers, Local 576","Gary Etherton, Vice President, Operations",(716) 566-3040 Ext 113,2243
"Crucible Materials Corporation
575 State Fair    Boulevard, PO Box 977
Syracuse, NY 13201",Steel fabrication,Onondaga | WIB Name: ONONDAGA| Region: Central Region,693,693,5/19/2009,-----,8/28/2009,Economic,Potential Plant Closing,Potential Plant Closing,"USW: Local 1277, Amalgamated Local Union 14532-18, Local Union 2924","Willard E. Pierce, Director of Labor Relations",(315) 470-9337,2242
"Matrx (Midmark Corporation)
145 Mid County    Drive
Orchard Park, NY 14127",Dental Gas & Veterinary Anesthesia Equipment Mfr.,Erie | WIB Name: ERIE | Region: Western  Region,87,87,5/18/2009,8/18/09,8/18/09,"Consolidation of Air and Vac division with operations  at corporate headquarters in Versailles,   Ohio.",Plant Closing,Plant  Closing,-----,"Ms. Sue Hulsmeyer, Human Resource Manager",(937) 526-8363,2241
"National Envelope Corporation
29-10    Hunterspoint Avenue
Long Island City, NY 11101",Envelope Manufacturer,Queens | WIB Name: NEW YORK CITY | Region: New York City,230,230,5/18/2009,8/16/2009,8/16/2009,Economic,Plant Closing,Plant  Closing,"Local Union  447, Graphics Communications IBT","Ms. Dale Nissenbaum, General Counsel",(516) 699-4000,2240
"CDG Management, L.L.C.
Call Center at Troy Atrium
49 Fourth Street, 2nd Floor
Troy, NY 12180",Call Center,Rensselaer | WIB  Name: CAPITAL DISTRICT | Region: Capital  Region,95,95 (24 full-time; 71 part-time),5/18/2009,5/29/2009,5/29/2009,Economic,Plant Closing,Plant Closing,There are no bumping rights.,Katherine DiGregorio,(732) 512-9800 ext. 1149,2239
"Chugach Industries, Inc.
Oneonta Job Corps. Faciltiy
21 Homer Folks Avenue
Oneonta, NY 13820",Operates the Oneonta Job Corps. facility,Otsego | WIB Name: CDO | Region: Southern Region,90,90,5/15/2009,6/30/2009,-----,Contract Expiration,Potential Plant Layoff,Potential  Plant Layoff,-----,"Tim Hopper, President",(702) 795-2029,2237
"Venus Manufacturing Corporation
  321 Lakeview    Drive
  Dexter, NY 13634",Apparel  Manufacturing,Jefferson | WIB Name: JEFF/LEWIS| Region: North Country Region,-----,49,5/14/2009,5/15/2009,-----,Economic,Potential  Plant Layoff,Potential  Plant Layoff,"There are no ""bumping"",  transfer or other rights available to affected employees.","Carol Riccardo, Director of Human Resources",(904) 645-6000  Ext 3,2236
"The Phoenix Company
  31 Tech Valley    Drive
  East Greenbush, NY 12061",Life Ins Annuity & Assets Mgmt Products & Svcs  - Call center,Rensselaer | WIB  Name: CAPITAL DISTRICT| Region: Capital Region,-----,10,5/13/2009,7/11/2009,-----,Economic,Plant Layoff,Plant  Layoff,"No employees have bumping  rights, and none is in a union.","Mary Martinez, Assistant Vice President, Employee  Relations",(518) 479-8058,2235
"Alcoa Primary Metals - Massena East Plant
  194 County    Route 45
  Massena, NY 13662",Aluminum ingot,St. Lawrence | WIB Name: ST LAWRENCE| Region: North Country Region,-----,170,5/12/2009,Layoffs  will begin on 7/10/2009 and continue through  7/31/2009,-----,Economic,Temporary Plant Layoff,Temporary Plant Layoff,United Steel Workers Local 450A,"Susan Flynn, Human Resource Manager",(315) 764-6204,2234
"Honeywell International Scanning and Mobility
  700 Visions    Drive
  Skaneateles Falls, NY 13153","Bar code engines, scanners & mobile computers",Onondaga | WIB: ONONDAGA  | Region: CENTRAL REGION,-----,39,5/13/2009,"Between August 10, 2009 and August 24, 2009",-----,Economic,Plant Layoff,Plant Layoff,-----,"Christine A. Ruppert, Assistant General Counsel",(763) 954-6102,2233
Kaplan Inc.,Finance operations,New York | WIB  Name: NEW YORK CITY| Region: New York City,120,33,5/8/2009,"Separations  will occur in phases: 8/3/2009, 11/2/2009,  3/2/2010",3/2/2010,Finance portion of this NY facility relocating to  Georgia.,Plant Unit Closing,Plant Unit Closing,Employees will not have the  right to assume positions currently held by other Kaplan,"Jennifer Davey, Director of Human Resources",(212) 492-5871,2232
Dial-A-Mattress Operating Corporation,Mattress sales,Queens | WIB Name: NEW YORK CITY| Region: New York City,93,93,5/11/2009,-----,5/28/2009,Economic,Potential Plant Closing,Potential  Plant Closing,-----,"Kathy Desmond, Vice President of Human Resources",(718) 472-1200,2231
,,,,,,,,,,,,,,2230
"Eastman Kodak (Company Office) 2008-0354
343 State    Street
Rochester, NY 14650",Photographic equipment and Supplies,Monroe | WIB Name: MONROE| Region: FINGER LAKES,-----,3,5/11/2009,Between  7/25/2009 and 7/29/2009,-----,Economic,Plant Layoff,Plant Layoff,Bumping rights do exist.,"Mary C. Lazzar-Whyte, Director of Employee Service",(585) 781-1896,2229
"Martin Greenfield Clothiers, Ltd.
239 Varet    Street
Brooklyn, NY 11206",Clothing Manufacturer - Mens and Boys suits and  dress slacks,Kings | WIB Name: NEW YORK CITY| Region: New York City,-----,66,5/8/2009,8/10/2009,-----,Economic,Plant Layoff,Plant  Layoff,Workers United,"Alan Gussippone, Human Resources",(718) 497-5480,2228
"BearingPoint
Three World Financial Center 
200 Vesey St 14th Floor
New York, NY 10281",Management and technical consultants,New York | WIB: NEW YORK CITY| Region: New York City,262,23,5/8/2009,Layoffs  commencing on or about 6/5/2009,12/31/2009,Economic,Plant Closing,Plant Closing,Affected employees do not  have bumping rights and none are represented by a union.,"Carol Darling, Associate Corporate Counsel",(703) 747-6036,2227
"Microsoft Corporation
627 Broadway, 7th Floor
New York, NY 10012",Computer software systems,New York | WIB  Name: NEW YORK CITY| Region: New York City,-----,26,5/8/2009,8/3/2009,-----,Economic,Plant Layoff,Plant  Layoff,"None of the affected  employees are represented by a union or other labor organization. 
  Employees are not  entitled to ""bump"" or trade places with, individuals who are not 
  affected by this  reorganization.",Michael Fitzsimmons-Senior Attorney,(425) 722-7362,2223
"MedUS Services, LLC (Subsidiary of HealthNow New York  Inc.)
1701 North Street
Endicott, NY   13760
Formerly located  at: 
33 Lewis Road, P.O. Box 5200
Binghamton, NY 13902",Process Medicare Part B claims,Broome | WIB: BROOME/TIOGA|  Region: SOUTHERN TIER,-----,125,5/5/2009,5/1/2009 (Call Center  employees-12) 5/8/2009 (Provider Outreach employees-6 affected),8/31/2009,Reevaluation of arrangement with National Government  Services,Plant Unit Closing,Plant  Unit Closing,"None  of the employees at this facility are represented by a union. No bumping 
  rights for affected employees.",Karen Merkel-Liberatore,(716) 887-8811,2222
"Aramark Food & Support Services
United Nations Headquarters, 760 United Nations Plaza
New York, NY 10017",Food Service,New York | WIB  Name: NEW YORK CITY| Region: New York City,156,156,5/5/2009,Will  begin on 8/2/2009 and occur through 10/31/2009.,10/31/2009,Economic,Plant Closing,Plant  Closing,UNITE HERE Local 100,"Susan Eisma, Regional Human Resources Director",(732) 661-0007,2221
"Macrovision Solutions Corporation
304 Hudson    Street 8th  Floor
New York, NY 10013",Produces digital entertainment technology products,New York | WIB  Name: NEW YORK CITY| Region: New York City,-----,66,5/4/2009,Will  be effective between 7/31/2009 and 12/31/2009,-----,Economic,Plant Layoff,Plant  Layoff,Employees at this facility  are not represented by a union and there are no bumping rights.,"Eileen Schloss, Executive Vice President, Human  Resources",(408) 562-8456,2220
"ConMed Corporation
525 French Road
Utica, NY 13502",Production of cord sets,Oneida | WIB Name: HMO| Region: Mohawk Valley Region,12,12,5/4/2009,-----,7/31/2009,Economic,Plant Unit Closing,Plant  Unit Closing,The employees are not  represented by a union and do not have any bumping rights.,"Karen Hutto, Vice President of Human Resources",(315) 624-3190,2219
"Aircraft Parts Corporation
100 Corporate Drive
Holtsville, NY 11742",Aircraft parts manufacturer,Suffolk | WIB Name: SUFFOLK| Region: Long Island,110,110,5/4/2009,-----,7/31/2009,Economic,Plant Closing,Plant  Closing,No bumping rights exist.,Nancy Alejandro Human Resources Director,(732) 781-1059,2218
"King Kullen Grocery Co., Inc
778 Manor Road
Staten Island, NY 10314",Grocery Store,Richmond | WIB Name:  NEW YORK CITY| Region: New York City,66,66,5/4/2009,-----,8/6/2009,Economic,Plant Closing,Plant  Closing,UFCW Local 342 & Local 338,"Dominick Fortugno, Human Resources Vice President",(516) 733-7184,2217
"Watson Laboratories, Inc. - 2008-0368
  1033 Stoneleigh Avenue
  Carmel, NY10512",Pharmeceutical Laboratory,Putnam | WIB Name: WESTCH/PTNM| Region: Mid-Hudson  Region,-----,191,4/30/2009,7/31/2009,12/31/2010,Economic,Plant Closing,Plant Closing,-----,"Awilda Gonzalez, Human Resources Manager",(914) 767-2051,2216
"Husky Injection Molding
  55 Amherst Villa Road
  Buffalo, NY14225",Injection Molding,Erie  | WIB Name: ERIE| Region: Western Region,54,32,5/1/2009,"5/28/2009 (8 affected), 8/28/2009 (3 affected),  10/30/08 (21 affected)",-----,Economic,Plant Layoff,Plant  Layoff,-----,"Joe Liberti, Senior Human Resources Manager",(716) 630-7300 Ext 7212,2214
"Macy's East (Central Headquarters)
  151 W. 34th Street
  New York, NY10001",Retail store,New York | WIB  Name: NEW YORK CITY| Region: New York City,-----,11,5/1/2009,Layoffs  to occur between 7/31/2009 and 8/13/2009,-----,Economic,Plant Layoff,Plant  Layoff,"The affected employees do  not have bumping rights and are not represented by any labor 
  organization.","Anthony Duranti, Vice President of Human Resources",(212) 494-5343,2213
"MTA New York City Transit (TA)
  2 Broadway
  New York, NY 10004",Transit system,New York | WIB  Name: NEW YORK CITY| Region: New York City,-----,1194,5/1/2009,First  date of layoffs will occur on 6/26/2009. The remaining will occur on 7/26/2009.,-----,Economic,Plant Layoff,Plant  Layoff,"Transportation Workers Union, Amalgamated Transit Union","Judith Pierce, Senior Vice President",(646) 252-5880,2212
"Dow Advanced Materials (formerly Rohm & Haas  Electronics Materials LLC)
  272 Buffalo Avenue, Freeport Plant
  Freeport, NY 11520",Specialty Chemicals for Printed Circuit Electronics  & Metal Finishing Industries Mfr,Nassau | WIB Name: HEMPSTEAD| Region: Long Island,31,4,4/30/2009,7/31/2009,10/31/2009,Economic,,Plant  Closing,Bumping  rights do not presently exist.,"Kari Godberson, Human Resources Manager",(516) 868-8800,2211
"Little Falls   Hospital - Skilled  Nursing Unit
140 Burwell    Street
Little Falls, NY 13365",Nursing Facility,Herkimer | WIB Name: HMO| Region: Mohawk Valley Region,50,50,5/1/2009,-----,7/30/2009,Economic,Plant Unit Closing,Plant  Unit Closing,Employees do not have any  bumping rights.,"Jack Fredericks, VP for Human Resources",(315) 823-5285,2210
"Alamo Rent a Car & National Car Rental (Vanguard Car  Rental USA, Inc.)
  219 W.    77th Street
  New York, NY 10024",Rental car,New York | WIB  Name: NEW YORK CITY| Region: New York City,-----,171,5/1/2009,7/31/2009,-----,Economic,Plant Layoff,Plant  Layoff,Employees  do not have bumping rights.,Amy Iozzi,617) 259-7645,2209
"Dresdner Kleinwort Securities LLC
1301 Avenue of the Americas 41st Fl
New York, NY 10019",Financial,New York | WIB: NEW YORK CITY| Region: NEW YORK CITY,-----,3,5/1/2009,3/24/2009,-----,Economic,Plant Layoff,Plant  layoff,"No employees are unionized  and there are no provisions regarding transfer, bumping or 
  reassignment  rights to affected employees.",Geralyn Cappelli,(212) 969-7834,2208
"International Business Machines Corporation (IBM)
  2070 Route 52
  Hopewell Junction, NY 12533",Software Applications--Computer Manufacturing,Dutchess | WIB Name: DUTCHESS| Region: Mid-Hudson Region,-----,11,4/30/2009,7/29/2009,-----,Economic,Plant Layoff,Plant  Layoff,No bumping rights practiced.,"Diane Adams, East Fishkill  Site Human Resource Manager",(845) 894-2010,2207
"Macy's Merchandising Group
  11 Penn Plaza
  New York, NY 10001",Retail Store,New York | WIB  Name: NEW YORK CITY| Region: NEW YORK CITY,----,8,4/28/2009,Scheduled  to occur between 7/31/2009 and 8/13/2009.,-----,Economic,Plant Layoff,Plant Layoff,"There are no bumping rights  and employees are not represented by any labor 
  organization.",Ilene Melamed,(646) 429-6125,2205
"Ryko Distribution
  30 Irving Place, 3rd Floor
  New York, NY 10003",Music and Film Distribution,New York | WIB  Name: NEW YORK CITY| Region: NEW YORK CITY,27,27,4/28/2009,7/23/2009 (1 employee will remain for 12/31/09 layoff),12/31/2009,Economic,Plant Closing,Plant  Closing,No bumping rights exist and  employees are not represented by any union.,"Addie Adeniran, Human Resources Vice President",(212) 275-1340,2204
"Conde Nast Portfolio and Portfolio.com
  4 Times Square
  New York, NY 10036",Magazine Publishing,New York | WIB  Name: NEW YORK CITY| Region: NEW YORK CITY,76,76,4/28/2009,4/27/2009 for Conde Nast Portfolio - 6/30/09 for  Portfolio.com,7/24/2009 last day of employment for all employees,Economic,Plant Closing,Plant  Closing,Bumping  rights will not exist.,"Mary Macnab Kennedy, Group Executive Director",(212) 286-2383,2203
"Eastman Kodak (Company Office) 2008-0354
343 State    Street
Rochester, NY 14650",Photographic equipment and Supplies,Monroe | WIB Name: MONROE| Region: FINGER LAKES,-----,12,4/27/2009,"Between  7/1/2009 and 7/7/2009 (2 affected), between  7/15/2009 and 7/21/2009 
  (10 affected-including 8 telecommuters)",-----,Economic,Plant Layoff,Plant Layoff,Bumping rights do exist.,"Mary C. Lazzar-Whyte, Director of Employee Service",(585) 781-1896,2202
"SPX Process Equipment-WCB Flow Products
699 Hertel    Avenue Suite 260
Buffalo, NY 14207",Manufacture products accessing material test results,Erie  | WIB: ERIE| Region: WESTERN REGION,46,46,4/23/2009,-----,7/30/2009,Economic,Plant Closing,Plant Closing,"No union representation and  no provision for transfer, bumping or reassignment.","Sharon Gonzalez, Vice President-Human Resources",(262) 728-4623,2201
"American Lafrance
S-4760 Camp Rd
Hamburg, NY 14075",Manufacturer of fire apparatus,Erie  | WIB: ERIE| Region: WESTERN REGION,70,70,4/23/2009,4/20/2009,5/31/2009,Economic,Plant Closing,Plant Closing,No bumping rights available.,"Mary Dunn, Human Resources",(843) 486-7402,2200
"ITW Spray Nine
251 N. Comrie    Avenue
Johnstown, NY 12095",Develop and manufacture cleaning products,Fulton  |WIB: FMS | Region: CENTRAL REGION,71,32,4/21/2009,8/1/2009,"Eventually  by the end of 2010, no definite date indicated yet.",Economic,Plant Closing,Plant  Closing,No union representation and  no provision in the companys policy for bumping rights.,"Greg Mostoller, General Manager",(518) 762-4591 Ext 106,2199
"Honeywell International Scanning and Mobility
700 Visions    Drive
Skaneateles Falls, NY 13153","Bar code engines, scanners & mobile computers",Onondaga | WIB: ONONDAGA  | Region: CENTRAL REGION,-----,37,4/16/2009,"Between July 6, 2009 and July 7, 2009",-----,Economic,Plant Layoff,Plant Layoff,-----,"Christine A. Ruppert, Assistant General Counsel",(763) 954-6102,2197
"Restaurant Associates at Barclays Capital 
  399 Park Avenue
  New York, NY 10022",Food Services,New York | WIB: NEW YORK CITY| Region: NEW YORK CITY,20,20,4/17/2009,-----,On  or about the week of 6/5/2009,Barclays Capital severed contract,Plant Closing,Plant  Closing,Employees are not currently  represented by a labor organization.,"Nancy Dupuy, Human Resources Consultant",(212) 613-5527,2196
"Finlay Fine Jewelry Corporation
  529 Fifth    Avenue
   New York, NY 10017",Retail Jewelry Store,New York | WIB: NEW YORK CITY| Region: NEW YORK CITY,-----,143,4/17/2009,Will  commence 5/26/2009 and layoffs will extend through  1/15/2010,-----,Economic,Plant Layoff,Plant  Layoff,No unions represent affected  employees.,"Deborah Dixon, Senior Vice President of Human  Resources",(212) 808-2069,2195
"Balducci's LLC
  115 A West 66th Street
  New York, NY 10023",Food Market,New York | WIB: NEW YORK CITY| Region: NEW YORK CITY,85,85,4/17/2009,-----,4/30/2009,Economic,Plant Closing,Plant  Closing,No union representation and  no policy concerning bumping rights exists,"Craig Petry, Vice President of Human Resources",(240) 403-2440,2194
"BLT Steak Restaurant at The Ritz-Carlton, Westchester
      Three Renaissance Square
      White Plains, NY 10601",Restaurant,Westchester | WIB: WESTCH/PTNM| Region: MID-HUDSON VALLEY,63,63,4/15/2009,-----,7/17/2009,Economic,Plant Closing,Plant  Closing,Employees are non-union and  have no bumping rights.,"Darryl L. Franklin, Vice President and Senior Counsel",(301) 380-3023,2193
"Temic Automotive of North America
  611 Jamison    Road
  Elma, NY 14059",Automotive electronics manufacturing,Erie  | WIB: ERIE| Region: WESTERN REGION,180,9,4/13/2009,7/17/2009,12/31/2009,Adverse business conditions,Plant Closing,Plant  Closing,No  bumping rights available to employees.,"Donna Lilly, Human Resources Manager",(716) 687-6138,2191
"NXP Semiconductors
  Hudson Valley Research Park,  2070 Rt 52, PO Bx 1279
  Hopewell Junction, NY 12533",Semiconductor manufacturing,Dutchess | SSA Name: DUTCHESS| Region: MID-HUDSON VALLEY,622,622,4/13/2009,To  occur between 6/24/2009 and 7/8/2009,7/8/2009,Economic,Plant Closing,Plant  Closing,This is a non-union  facility.,Brandon Harwood,(845) 902-1470,2189
"TimBar Packaging & Display, Oneida Division",Manufacturer  of solid fiber boxes,Oneida  | SSA Name: HMO| Region: CENTRAL REGION,72,72,4/10/2009,4/23/2009,7/9/2009,Economic,,Plant  Closing,USW Local 1766,"Mike Sadlon, General Manager",(315) 796-0450,2188
"Informed RX, Inc.
23 British    American Blvd.
Latham, NY 12110",Pharmacy Benefit Management (PBM) Services Call   Center,Albany |CAPITAL  DISTRICT| Region: CAPITAL DISTRICT,72,72,4/9/2009,-----,6/30/2009,Economic,Plant Closing,Plant  Closing,There are no bumping rights  and there is no union representation.,"Lynn McCammond, Director of Human Resources",(630) 577-3265,2187
"Ball Plastic Packaging Division, Americas
Plastics    Plant/2900 McLane Drive
Baldwinsville, NY 13027",Plastic Packaging,Onondaga | WIB: ONONDAGA|  Region: CENTRAL REGION,113,113,4/9/2009,-----,7/7/2009,Economic,Plant Closing,Plant  Closing,Bumping rights do not exist  and there is no union representation for affected employees.,"Cindy Deal, Manager Employee Relations",(315) 638-5515,2185
"Eastman Kodak Company Office - 2008-W337 (Additional  Sites listed below) 
                343 State Street
                Rochester, NY 14650",Photographic equipment and supplies,Monroe | WIB: MONROE| Region: FINGER LAKES,-----,1,4/7/2009,Between  6/25/2009 and 6/30/2009,-----,Economic,Plant Layoff,Plant  Layoff,Bumping rights do exist.,"Mary C. Lazzar-Whyte, Director of US&C Employee  Services",(585)781-1896,2182
"Noble International, LTD
55 Milens Road
Tonawanda, NY 14150

  County: Erie  | WIB: ERIE| Region: WESTERN REGION",Autobody parts,,13,13,4/7/2009,-----,5/29/2009,Economic,Plant Closing,Plant  Closing,non-union  employees,"Sandra A Murphree, Vice President of Human Resources",(248) 519-0676,2181
"Malibu-Kahlua International
777 Westchester Avenue
White Plains, NY 10601",Wine and Distilled Alcoholic Beverage Merchant  Wholesalers,Westchester | WIB: WESTCH/PTNM | Region: MID-HUDSON VALLEY,50,50,4/7/2009,Separations  will take place during the 14-day period commencing on 7/7/2009.,7/21/2009,Economic,Plant Closing,Plant  Closing,Affected employees are not  represented by any union.,"Carolyn NcNerney, Division Counsel",(914) 259-6060,2180
"Dresdner Kleinwort Securities LLC
1301 Avenue of the Americas 41st Fl
New York, NY 10019",Financial,New York | WIB: NEW YORK CITY| Region: NEW YORK CITY,-----,10,4/6/2009,3/24/2009,-----,Economic,Plant Layoff,Plant  layoff,"No employees are unionized  and there are no provisions regarding transfer, bumping or 
  reassignment  rights to affected employees.",Geralyn Cappelli,(212) 969-7834,2179
"State Street Bank and Trust Company (2008-W321)
Two World Financial Center/225 Liberty Street
New York, NY 10281",Financial,New York | WIB: NEW YORK CITY| Region: NEW YORK CITY,-----,67,4/6/2009,,-----,Economic,Plant Layoff,Plant Layoff,"None of the affected  employees are represented by a union. No  opportunities for 
  bumping.","Kurt Slawson, Vice President and Managing Counsel",(617) 664-1235,2178
"A. L. Lee Memorial   Hospital
510 S. Fourth    Street
Fulton, NY 13069",Hospital,Oswego | WIB: OSWEGO  | Region: CENTRAL REGION,371,371,4/6/2009,3/31/2009,4/26/2009,Berger Impacted,Plant Closing,Plant  Closing,1199 - The National  Health Care Workers' Union,"Krista E. Fox, HR Manager",(315) 591-9602,2176
"Watson Laboratories, Inc.
39 Mt. Ebo Road South
Brewster, NY 10509",Pharmaceuticals - Generics,Putnam | WIB: WESTCH/PTNM | Region: MID-HUDSON  REGION,75,9,4/3/2009,7/3/2009,"12/31/2010The remainder of the employee separations  will take place through 
  December 31, 2010.",Shifting operations,Plant Closing,Plant  Closing,Each of the affected employees is a  non-union employee.,"Awilda Gonzalez, Human Resources Manager",(914) 767-2051,2174
"MWV MeadWestVaco (Promotional Products Group)
101 O'Neil Road
Sidney, NY 13838",Office Supplies,Delaware  | WIB: CDO| Region: SOUTHERN TIER,-----,106,4/6/2009,7/5/2009,7/19/2009,Economic,Plant Unit Closing,Plant Unit Closing,CWA Local  14164; bumping rights exist for  hourly employees.,"Craig Biondi, Director of Human Resources",(607) 561-5504,2173
,,,,,,,,,,,,,,2171
"Austrian Airlines  (2008-W315)
17-20 Whitestone Expressway
Queens, NY 11357",Airlines,New York | WIB: NEW YORK CITY |  Region: NEW YORK CITY,45,30,4/2/2009,-----,6/26/2009,"Relocating to Lufthansa Airlines in East Meadow, NY",Plant Closing,Plant  Closing,"The affected employees at  these facilities are not represented by any union and there are 
  no bumping rights at these  locations.","Paul Paflik,  General Manager the Americas",(718) 670-8610,2168
"FUJIFILM U.S.A., Inc.
  One Power Way
  Renssalaer, NY 12144",Film manufacturer,Renssalaer | WIB: CAPITAL DISTRICT| Region: CAPITAL  DISTRICT,193,193,4/2/2009,-----,7/1/2009,Economic,Plant Closing,Plant Closing,Bumping rights do not exist.,"Lauren Breitkopf, Human Resources & Organizational  Effectiveness Manager",(800) 659-3854 Ext 3002,2167
"Morgan Stanley (Various NYC sites listed below)
750 Seventh Avenue  30th Floor
New York, NY 10019",Financial services,New York | WIB: NEW YORK CITY| Region: NEW YORK CITY,-----,369,4/1/2009,"In February and through March 6, 2009,  approximately 369 total affected employees at these various sites have been given  notice that they will be laid off.",-----,Economic,Plant Layoff,Plant  Layoff,No bumping rights,"Patricia L. Gould Executive, Managing Director, Human  Resources",(212) 762-3378,2166
"Maurice Villency, Inc.
200 Robbins    Lane
Jericho, NY 11753",Furniture Cleaning,"Oyster Bay | WIB: OYSTER BAY| Region: LONG ISLAND 
  New York City/  WIB: NEW YORK/ Region: NEW YORK",-----,51,3/31/2009,-----,6/30/2009,Economic,Plant Closing,Plant Closing,Employees do not have any  bumping rights.,"Ruth Zukowski, Chief Financial Officer",(516) 932-1900  Ext 3223,2165
"Sun Microsystems, Inc.  (2008-W323)",Computer Systems,New York | WIB: NEW YORK CITY| Region: NEW YORK CITY,-----,50,3/31/2009,,-----,Economic,Plant Layoff,Plant Layoff,-----,"Kim Booker, Human Resources",(415) 226-3396,2164
Macy's East (Central Headquarters),Retail store,New York | WIB: NEW YORK CITY| Region: NEW YORK CITY,-----,4,3/31/2009,To  occur between 6/26/2009 and 7/9/2009,-----,Economic,Plant Layoff,Plant  Layoff,The  affected employees do not have bumping rights are not represented by any labor,"Anthony Duranti, Vice President of Human Resources",(212) 494-5343,2157
Macy's Merchandising Group Central Headquarters,Retail Store,New York | WIB: NEW YORK CITY| Region: NEW YORK CITY,-----,3,3/31/2009,To  occur between 6/26/2009 and 7/9/2009,-----,Economic,Plant Layoff,Plant  Layoff,Affected employees do not  have bumping rights and are not represented by any labor,Ilene Melamed,(646) 429-6125,2156
Oneida Ltd./ Corporate Headquarters,Flatware and dinnerware sales,Madison  | WIB: HMO| Region: CENTRAL REGION,-----,32,3/30/2009,6/29/2009,-----,Economic,Plant Layoff,Plant Layoff,No affected employees are  represented by a union.,"Wilber D. Allen, Director of Human Resources",(315) 361-3943,2155
W.M. Berg,Small Gear Machining,Hempstead | WIB: HEMPSTEAD| Region: LONG ISLAND,79,79,3/30/2009,-----,10/1/2009,Economic,Plant Closing,Plant  Closing,The affected employees at  this facility are not represented by any union.,"Lindsey Usher, Human Resources Manager",(414) 277-4344,2154
"MilMar Food Group, LLC",Manufacturing of frozen food products,Orange | WIB: ORANGE|  Region: HUDSON VALLEY,177,177,3/30/2009,-----,3/26/2009,Economic,Plant Closing,Plant  Closing,There  are no bumping rights.,Roy Makinen,(845) 294-5400 Ext 215,2153
