Company,Business Type,County,Total Employees,Number Affected,Date of Notice,Layoff Date,Closing Date,Reason for Dislocation,Classification,Reason Stated for Filing,Union,Contact,Phone,FEIN NUM,Event Number,Case_ID
"CONMED Corporation and Buffalo Filter, LLC5900 Genesee Street Lancaster, NY 14086",Medical equipment manufacturer,Erie | WDB Name: ERIE | Region: Western,82,24,6/17/2019,"The expected date of the most recent employment separations will occur on January 3, 2020. The anticipated separation dates for three employees are June 21, 2019, August 1, 2019 and September 5, 2019.",-----,Economic,Plant Layoff,Plant Layoff,The employees are not represented by a union.,"Justin Ross, Director, Human Resources",(574) 306-8710,16-1477812,2018-0427,6823
"Home Health Services of WJCS, Inc.845 North BroadwayWhite Plains, NY 10603",Personal care aides and certified home health care aides,Westchester | WDB Name: WESTCH/PTNM | Region: Mid-Hudson,685,73,6/17/2019,"Separations are expected to commence during the 14-day period starting on September 23, 2019.",-----,Reduction in home health aide services.,Plant Layoff,Plant Layoff,The employees are not represented by a union.,"Milagros Rivera, Director of Human Resources",(914) 761-0600 Ext: 102,13-2687249,2018-0426,6821
"WNY Logistics LLCWarehouse1587 Haskell Road Olean, NY 14760","Warehouse - Frozen, parishable, and non-parishable foods",Cattaraugus | WDB Name: ALL/CAT | Region: Western,214,134,6/13/2019,Separations will occur during the 14-day period starting on 9/29/2019.,9/29/2019,"Warehousing duties will be shifted to DuBois, PA.",Plant Unit Closing,Plant Unit Closing,The employees are not represented by a union.,"Kelly Burns Gallagher, Director, Labor & Employment Law",(603) 903-5148,83-2960203,2018-0425,6820
"Goldman, Sachs & Co. LLC 200 West Street New York, NY 10282",Global investment banking,New York | WDB Name: NEW YORK CITY | Region: New York City,"9,352",16,"April 1, 2019 through June 4, 2019","Separations will occur from the end of business on July 31, 2019 through October 29, 2019.",-----,Economic,Plant Layoff,Plant Layoff,The employees are not represented by a union.,"Gena Palumbo, Managing Director and Associate General Counsel",(212) 357-2191,13-5108880,2018-0424,6819
"M. Slavin & Sons, Ltd. 800 Food Center Drive, Unit 66 Bronx, NY 10474",Wholesale distribution fresh fish,Bronx | WDB Name: NEW YORK CITY | Region: New York City,48,48,6/1/2019,6/1/2019,6/1/2019,Economic,Plant Closin,Plant Closing,United Seafood Workers Smoked Fish & Cannery Union Local 359 of Greater New York & Vicinity,"Cindy Slavin, Secretary & Treasurer",(718) 732-4800 Ext: 422,11-1710934,2018-0423,6818
"Hillside Children's Center (Hillside Family of Agencies)Varick Residential Treatment Campus4887 State Route 96A Romulus, NY 14541",Provider of care for youth and families with a wide range of emotional and behavioral challenges.,Seneca | WDB Name: FINGER LAKES | Region: Finger Lakes,244,244,6/12/2019,9/10/2019,9/10/2019,Recognized national and statewide trends impacting the field of child-and-family services and the number of beds in residential treatment facilities.,Plant Closing,Plant Closing,The employees are not represented by a union.,"Theresa Gringer, Director HR Partnerships, Safety & Compliance",(585) 654-1391,16-1493407,2018-0422,6817
"Amsterdam Printing & Litho, Inc. (Web Graphics)428 Corinth Road Queensbury, NY 12804",Graphic Design Services,Warren | WDB Name: SAR/WAR/WAS | Region: Capital,88,88,6/13/2019,"Separations will occur the first day of the 14-day period on or about September 13, 2019.","September 13, 2019",Economic,Plant Closing,Plant Closing,The employees are not represented by a union.,"Jim Joyce, HR Manager",(518) 954-2826,41-1826965,2018-0421,6816
"John Hassall, LLC. 609 Cantiague Rock Road Westbury, NY 11590",Manufacturing custom designed metal parts & fasteners,Nassau |WDB Name: HEMPSTEAD | Region: Long Island,39,39,6/11/2019,"The layoffs are scheduled beginning on November 30, 2019.","November 30, 2019",Economic,Plant Closing,Plant Closing,The employees are not represented by a union.,"Elizabeth Havlicek, VP-General Manager",(516) 334-6200,47-2198942,2018-0420,6815
"WestRock CP, LLC 28 Park Drive Amsterdam, NY 12010",American corrugated packaging company.,Montgomery |WDB Name: FMS | Region: Mohawk Valley,57,57,6/11/2019,"Separations from employment are beginning on September 10, 2019, with all separations anticipated within a fourteen (14) day period following this date.",9/10/2019,Economic,Plant Closing,Plant Closing,"Amalgamated Lithographers of America, Local 259","Colleen Garrity, AOT Human Resources Manager",(612) 845-4705,58-1392513,2018-0419,6814
"AllianceBernstein L.P. (Phase 5) 1345 Sixth Avenue New York, NY 10105",Providing investment management and research services,New York | WDB Name: NEW YORK CITY | Region: New York City,"1,461",24,6/6/2019,"Layoffs will occur in phases on September 9, 2019 and February 28, 2020.",-----,"Relocation of Corporate Headquarters to Nashville, Tennessee",Plant Layoff,Plant Layoff,The employees are not represented by a union.,"Colin Burke, SVP & Counsel",(212) 969-6169,13-4064930,2018-0418,6813
"Steiner Sports Memorabilia, Inc. 145 Huguenot Street New Rochelle, NY 10801",Autographed  sports collectibles from the greatest teams and the best athletes in sports.,Westchester | WDB Name: WESTCH/PTNM | Region: Mid-Hudson Region,,,6/5/2019,"Separation will occur during the 14-day  period commencing on August 29, 2019 or no later than October 29, 2019.",,,Plant Closing,Plant Closing,The employees are not represented by a union.,"Robert Duffy,  CFO & VP of Operations at Steiner Sports",(914) 307-1085,,2018-0417,6812
"Lucky Strike Entertainment, LLC One Crossgates Mall Road  Albany, NY 12203","Large  entertainment center with bowling, a game room, live music & a modern  American gastropub.",Albany | WDB Name: CAPITAL DISTRICT | Region: Capital Region,65,65,6/5/2019,6/28/2019,6/28/2019,Economic,Plant Closing,Plant Closing,The employees are not represented by a union.,"Julie Van, Vice President of Human Resources",(818) 933-3759,20-5673497,2018-0416,6811
"Transform SR LLC (Full Line Store Unit 01733) Rte 87 (NY St) & Cross Ct Pkwy Yonkers, NY 10704",Retail Store,Westchester | WDB Name: YONKERS | Region: Mid-Hudson,170,170,6/3/2019,"Employment separations at the store are expected to begin on or about September 1, 2019.","September 1, 2019",Economic,Plant Closing,Plant Closing,The employees are not represented by a union.,"Aimee Grabau, HR DVP",(847) 286-1427,35-2650557,2018-0414,6810
"Dry Cycle Brands, LLC dba FlyCleaners 4700 Northern Blvd. Long Island City, NY 11101","Pickup, delivery, dry cleaning, and laundry services.",Queens | WDB Name: NEW YORK CITY | Region: New York City,116,116,6/3/2019,"Separations will occur during the during the 14-day period starting on July 5, 2019.","July 5, 2019",Economic,Plant Closing,Plant Closing,The employees are not represented by a union.,"David Salama, Chief Executive Officer",(646) 727-0819,-----,2018-0415,6809
"Imperial Distributors, Inc. (at Stop and Shop stores in New York State)3106 Farrington Street Flushing, NY 11354",Merchandising products in Grocery Stores,Richmond | WDB Name: NEW YORK CITY | Region: New York CityCounty: Nassau | WDB Name: HEMPSTEAD | Region: Long IslandCounty: Westchester | WDB Name: WESTCH/PTNM | Region: Mid-Hudson,42 (total employees covering all locations),42 (total employees covering all locations),5/31/2019,8/31/2019,8/31/2019,"These are Imperial Distributors, Inc. Sales Service Representatives/Merchandisers working in Stop and Shop stores. The stores are not closing but rather Imperial’s contract to service in these stores is ending.",Plant Closing,Plant Closing,The employees are not represented by a union.,"Dean Messier, Director of Human Resources",(508) 713-6557,04-2226128,"2018-0411, 2018-0412, 2018-0413",6808
"Briad Restaurant Group LLC d/b/a Fridays Staten Island Mall280 Marsh AveStaten Island, NY 10314",Restaurant,Richmond | WDB Name: NEW YORK CITY | Region: New York City,38,38,6/3/2019,9/8/2019,9/8/2019,Economic,Plant Closing,Plant Closing,The employees are not represented by a union.,"Jack Wright, Sr Director of Operations",(973) 255-6187,22-3374780,2018-0410,6807
"Kuni's Corporation d/b/a Ikinari Steak 96 8th Avenue New York, NY 10011",Restaurant,New York | WDB Name: NEW YORK CITY | Region: New York City,5,5 (1 affected employee),2/28/2019Amended: 5/23/2019,"5/31/2019; Separations and closures are postponed until June 30, 2019 at 368 W 46th Street and 295 Madison Avenue, New York, NY.",5/31/2019,Economic,Plant Closing,Plant Closing,The employees are not represented by a union.,"Maria Yabunaka, Human Resources and Operations Manager",(646) 692-9301,37-1756056,2018-0292,6806
"Newsday LLC 235 Pinelawn Road Melville, NY 11747",Newspaper print and distribution,Suffolk | WDB Name: SUFFOLK | Region: Long Island,794,16,5/31/2019,"This Phase 10 employee separation is expected to occur during the 14-day period starting on August 31, 2019.","December 16, 2018",Economic,Plant Unit Closing,Plant Unit Closing,"Local 406, Graphic Communications Conference, International Brotherhood of Teamsters","Donna Cesarani, Director, Human Resources",(631) 843-2654,26-2913173,2018-0409,6805
"Arcadia Group (USA) Limited at Topshop and Topman Stores –  SoHo Store 478 Broadway New York, NY 10013",British  multinational men & woman fashion retailer,New York | WDB Name:NEW YORK CITY | Region:New York City,172,172,5/24/2019,6/19/2019,6/19/2019,Economic,Possible Plant Closing,Possible Plant Closing,The employees are not represented by a union.,"Kristian Shuttleworth, Director at Deloitte UK",-----,98-05658969,2018-0403,6803
"Crystal Run Health Plan, LLC 109 Rykowski Lane Middletown, NY 10941",Health Plans,Orange | WDB Name: ORANGE | Region: Mid-Hudson,32,7,4/8/2019 Amended: 5/30/2019,"Employee separations are expected to commence during the 14-day period starting on July 8, 2019. The separation dates of two employees have been extended to August 31, 2019.",To Be Determined,Economic,Plant Closing,Plant Closing,The employees are not represented by a union.,"Mary DeFreitas, Chief Human Resource Officer",(845) 703-6106,46-1206022,2018-0364,6802
"Courtroom Television Network LLC ( WarnerMedia) One Time Warner Center New York, NY 10019",Media services,New York | WDB Name: NEW YORK CITY | Region: New York City,-----,48,5/28/2019,"Separations will begin on August 27, 2019 or the 14-day period commencing on that date.",-----,Economic,Plant Layoff,Plant Layoff,The employees are not represented by a union.,"Kathy Mandato, Chief Human Resources Officer",(818) 559-7979,-----,2018-0408,6801
"Eastman Kodak Company (Kodak Office) Remote Workers 343 State Street Rochester, NY 14650",Photographic equipment and Supplies,Monroe | WDB Name: MONROE | Region: Finger Lakes,-----,2,5/20/2019,8/17/2019,-----,Economic,Plant Layoff,Plant Layoff,The employees are not represented by a union.,"Kathleen Doyle, HR Associate, Human Resources",(585) 724-6615,16-0417150,2018-0406,6800
"Geritrex, LLC 40 Commercial Avenue Middletown, NY 10941",Pharmaceutical preparations,Orange | WDB Name: ORANGE | Region: Mid-Hudson,76,56,5/21/2019,"Employee separations will begin on August 18, 2019.",8/18/2019,Company will be shifting to a virtual manufacturing model.,Plant Unit Closing,Plant Unit Closing,The employees are not represented by a union.,"Tim Sawyer, Chief Executive Officer",(914) 668-4003 Ext: 126,65-0172853,2018-0400,6798
"DBX, Inc., a subsidiary of The Dress Barn, Inc. and Ascena Retail Group, Inc 33 West 19th Street New York, NY 10011",Clothing Store,New York | WDB Name: NEW YORK CITY | Region: New York City,30,30,5/21/2019,"Separations will occur on August 23, 2019 or during the 14-day period commencing on that date.",8/23/2019,Economic,Plant Closing,Plant Closing,The employees are not represented by a union.,"Alessandra Aguila, Vice President - Human Resources",(551) 777- 6936,13-3747455 and 30-0641353.,2018-0401,6797
"Chelsea Park, LLC dba The Park 118 Tenth Avenue New York, NY 10011",Restaurant,New York | WDB Name: NEW YORK CITY | Region: New York City,129,129,5/21/2019,8/25/2019,8/25/2019,Economic,Plant Closing,Plant Closing,The employees are not represented by a union.,"Courtney Garron, Director of Operations",(646) 616-5632,13-4093204,2018-0402,6796
"Empire State Mines 408 Sylvia Lake Rd Gouverneur, NY 13642",Underground zinc mine,St. Lawrence | WDB Name: ST LAWRENCE | Region: North Country,87,87,2/26/2019 Rescission: 5/23/2019,"Separations are expected to occur as soon as May 28, 2019. The planned layoff is expected to be temporary at this time, and the entire plant is not expected to be closed. The company is rescinding its Layoff Notice and the planned layoff described it its 2/26/2019 Layoff Notice will not occur.",-----,Restructuring of Operations,Possible Plant Layoff,Possible Plant Layoff,The employees are not represented by a union.,"Clara Cummings, Human Resources Director",(315) 535-3223,83-0361818,2018-0289,6795
"Gourmet Management Corp. (TGI Fridays, KFC, Taco Bell, Pizza Hut, Haagen Dazs, Tim Hortons & Beer Cart Restaurants located at the Restaurant Complex on the Amtrak level of Penn Station)560 Fifth Avenue, 3rd FloorNew York, NY 10036",Restaurants,New York | WDB Name: NEW YORK CITY | Region: New York City,82,82,7/13/2018 Amended: 5/21/2019,"8/23/2019, or during the seven day period thereafter",8/31/2019,Expiration of lease,Plant Closing,Plant Closing,The employees are not represented by a union.,"Ann Martinez, CFO",(212) 560-1658,13-3031720,2018-0006,6794
"Quin Central Park Hotel 101 W 57th St. New York, NY 10019",Hotel services,New York | WDB Name: NEW YORK CITY | Region: New York City,104,18,5/13/2019,9/1/2019,-----,Curtailing housekeeping operations due to renovation of its rooms,Plant Layoff,Plant Layoff,"New York Hotel and Motel Trades Council, AFL-CIO","Shari Rhein, Director of Human Resources",(646) 589-6550,58-2361323,2018-0398,6793
"Goldman, Sachs & Co. LLC 200 West Street New York, NY 10282",Global investment banking,New York | WDB Name: NEW YORK CITY | Region: New York City,"9,352",81,"April 1, 2019 through April 30, 2019","Separations will occur from the end of business on June 27, 2019 through August 29, 2019.",-----,Economic,Plant Layoff,Plant Layoff,The employees are not represented by a union.,"Gena Palumbo, Managing Director and Associate General Counsel",(212) 357-2191,13-5108880,2018-0399,6792
"Eastman Kodak Company (Kodak Office) Remote Worker 343 State Street Rochester, NY 14650",Photographic equipment and Supplies,Monroe | WDB Name: MONROE | Region: Finger Lakes,-----,1,5/6/2019,8/3/2019,-----,Economic,Plant Layoff,Plant Layoff,The employees are not represented by a union.,"Kathleen Doyle, HR Associate, Human Resources",(585) 724-6615,16-0417150,2018-0397,6791
"Ingersoll Rand 3101 Broadway Cheektowaga, NY 14227","Engine, Turbine and Power Transmission Manufacturing",Erie | WDB Name: ERIE | Region: Western,228,228,4/30/2019,"The closing will take place in phases over the course of several months, beginning on May 10, 2019 and concluding on or about July 1, 2020.","July 1, 2020",Economic,Plant Closing,Plant Closing,"International Association of Machinists & Aerospace Workers, District 65, Local #330","Dan McDonnell, Human Resources Leader",(716) 796-6747,16-1289729,2018-0393,6790
"Candle Cafe West, LLC 2427 Broadway New York, NY 10024",Vegan/Organic Restaurant,New York | WDB Name: NEW YORK CITY | Region: New York City,42,42,5/14/2019,4/22/2019,4/22/2019,Gas shut off due to faulty connections in the building,Plant Closing,Plant Closing,The employees are not represented by a union.,"Benay Vynerib, Manager",(212) 537-7179,61-1580611,2018-0396,6789
"General Dynamics Information Technology 9th Street Middle, Building 990 Fort Drum, NY 13602",IT service management,Jefferson | WDB Name: JEFF/LEWIS | Region: North Country,51,51,3/4/2019Amended: 5/14/2019,Possible layoffs will be extended from 5/31/2019 to 7/31/2019.,7/31/2019,Possible Expiration of Warfighter Focus Contract,Possible Plant Closing,Possible Plant Closing,The employees are not represented by a union.,"Laurie Alfieri, Analyst, Employee Relations",(860) 705-9723,54-1194322,2018-0301,6788
"Sodexo, Inc. (at Ithaca College) 1101 Terrace Dining Hall Ithaca, NY 14850",Food Service Contractors,Tompkins | WDB Name: TOMPKINS | Region: Southern,110,110,3/29/2019Amended: 5/9/2019,"Separations for all frontline employees will occur on or about May 31, 2019. Management separations will occur on or about June 28, 2019.","May 31, 2019",Loss of contract,Plant Closing,Plant Closing,The employees are not represented by a union.,"Jennifer Brown, Human Resources Manager",(607) 274-5197,52-2208088,2018-0358,6786
"Concentrix CVG Corporation (Formerly Convergys Corporation) 146 Arsenal Street Watertown, NY 13601","Inbound Call Center: Customer Service, Technical Support",Jefferson | WDB Name: JEFF/LEWIS | Region: North Country,540,117,2/5/2019Amended: 5/13/2019,"The closure is planned to begin on May 10, 2019 with an anticipated schedule of separations to occur on May 24, 2019, June 14, 2019 and the final closure on June 30, 2019. The anticipated schedule for May 24, 2019 and June 14, 2019 has been extended to June 30, 2019 and could impact up to 12 employees.","June 30, 2019",Loss of Contract,Plant Unit Closing,Plant Unit Closing,The employees are not represented by a union.,"Mary Thompson, Human Resource Business Partner",(513) 592-6050,13-4205024,2018-0252,6785
"American Precision Industries, Inc. 45 Hazelwood Drive Amherst, NY 14228",Transmission Company,Erie | WDB Name: ERIE | Region: Western,79,79,5/1/2019,"The first separation of employees is August 2, 2019 through August 16, 2019. It is anticipated that additional employees will be separated from employment during the 14- day periods of September 2, 2019 through September 16, 2019 and October 4, 2019 through October 18, 2019.",10/18/2019,Economic,,Plant Closing,"International United Automobile, Aerospace and Agricultural Implement Workers of America (UAW) Local Union No. 1416","Jim Corbett, Human Resources",(630) 694-3339,16-1284388,2018-0395,6784
"Celmatix Inc. (Operations Office) 14 Wall Street New York, NY 10005",Biotechnology company,New York | WDB Name: NEW YORK CITY | Region: New York CityCounty: Kings | WDB Name: NEW YORK CITY | Region: New York City,66,66,12/17/2018 Amended: 1/23/2019Rescission: 5/1/2019,"Employment terminations are expected to begin on February 1, 2019 or within the 2-week period beginning February 1, 2019 (8). The remaining employment terminations will occur on March 4, 2019 or within the 2-week period beginning March 4, 2019. Company has obtained sufficient funding to allow it to continue operations and that the Company is now rescinding its prior notices issued in accordance with the New York Worker Adjustment and Retraining Notification Act.",2/1/2019,Economic,Plant Closing,Plant Closing,The employees are not represented by a union.,"Colleen Lauria, Interim Senior HR Lead",(917) 371-2506,26-4812293,2018-0199,6782
"Celmatix Inc. (Operations Office) 14 Wall Street New York, NY 10005",Biotechnology company,New York | WDB Name: NEW YORK CITY | Region: New York CityCounty: Kings | WDB Name: NEW YORK CITY | Region: New York City,42,42,12/17/2018Amended: 3/18/2019 Rescission: 5/1/2019,"The remaining employment terminations have been postponed from March 4, 2019 or within the 2-week period beginning March 4, 2019 to May 1, 2019.Company has obtained sufficient funding to allow it to continue operations and that the Company is now rescinding its prior notices issued in accordance with the New York Worker Adjustment and Retraining Notification Act.",5/1/2019,Economic,Plant Closing,Plant Closing,The employees are not represented by a union.,"Colleen Lauria, Interim Senior HR Lead",(917) 371-2506,26-4812293,2018-0199,6781
"Celmatix Inc. (Operations Office) 14 Wall Street New York, NY 10005",Biotechnology company,New York | WDB Name: NEW YORK CITY | Region: New York CityCounty: Kings | WDB Name: NEW YORK CITY | Region: New York City,48,48,12/17/2018Rescission: 5/1/2019,"Employment terminations are expected to take place on February 1, 2019 or within the 2-week period beginning February 1, 2019.Company has obtained sufficient funding to allow it to continue operations and that the Company is now rescinding its prior notices issued in accordance with the New York Worker Adjustment and Retraining Notification Act.",2/1/2019,Economic,Plant Closing,Plant Closing,The employees are not represented by a union.,"Colleen Lauria, Interim Senior HR Lead",(917) 371-2506,26-4812293,2018-0199,6780
"HN Precision, DBA Nationwide Precision Products200 Tech Park Drive Rochester, NY 14623",Machining manufacturer,Monroe |WDB Name: MONROE | Region: Finger Lakes Region,50,50,5/1/2019,"Layoffs will begin on August 1, 2019.",12/31/2019,Economic,Plant Closing,Plant Closing,The employees are not represented by a union.,"Sharon Pierce, VP, Human Resources",(224) 419-6038,22-3639335,2018-0394,6779
"Frontier Communications Corp.(Technical Support Organization)122S Jefferson Rd.Rochester, NY 14623",Wired Telecommunications Carriers,Monroe | WDB Name: MONROE | Region: Finger Lakes,-----,286,5/1/2019,"The layoffs will occur July 31, 2019, or the 14-day period commencing on that date.",-----,Economic,Plant Unit Closing,Plant Unit Closing,The employees are not represented by a union.,"Jay Nasella, PHR, Senior Human Resource Manager",(585) 777-5559,16-1469713,2018-0392,6778
"The College of New Rochelle Main Campus29 Castle Place New Rochelle, NY 10805",College,Westchester |WDB Name: WESTCH/PTNM | Region: Mid-Hudson RegionCounty: Kings |WDB Name: NEW YORK CITY | Region: New York CityCounty: New York |WDB Name: NEW YORK CITY | Region: New York CityCounty: Bronx |WDB Name: NEW YORK CITY | Region: New York City,857 (Total employees at all sites),857,4/8/2019,7/8/2019,7/8/2019,Economic,Plant Closing,Plant Closing,International Brotherhood of Teamsters Local 445,"Paula Wedlaw, Director, Human Resources",(914) 654-5996,13-1740447,2018-0386,6777
"NYSARC Inc.- Suffolk Inc. (AHRC Suffolk) at Shoreham ICF facility 283 Route 25A Shoreham, NY 11786",Non-profit organization dedicated to applying professional and financial resources toward improving the lives of people.,Suffolk | WDB Name: SUFFOLK | Region: Long Island,285,285,4/29/2019,"Separations will occur during the 14-day period commencing on July 13, 2019.",7/31/2019,Transferring operations of its Shoreham ICF facility to Citizens Option Unlimited.,Plant Closing,Plant Closing,The employees are not represented by a union.,"Sherri Leiva, Director Of Human Resources",(631) 585-0100 Ext: 551,-----,2018-0385,6775
"Quin Central Park Hotel 101 W 57th St, New York, NY 10019",Hotel services,New York | WDB Name: NEW YORK CITY | Region: New York City,105,10,4/26/2019,8/1/2019,-----,Curtailing housekeeping operations due to renovation of its rooms,PlantLayoff,Plant Layoff,"New York Hotel and Motel Trades Council, AFL-CIO","Shari Rhein, Director of Human Resources",(646) 589-6550,58-2361323,2018-0384,6774
"Sodexo, Inc. (at Westchester Medical Center) 100 Woods Road Valhalla, NY 10595",Perform ES/Custodial Services,Westchester | WDB Name: WESTCH/PTNM | Region: Mid-Hudson,263,263,4/12/2019,9/29/2019,9/29/2019,Loss of contract,Plant Closing,Plant Closing,SEIU United Healthcare Workers East,"Judy Lapanne, Director, HR Business Partner",(908) 463-8788,52-2208088,2018-0383,6773
"Eastman Kodak Company (Kodak Office) 343 State Street Rochester, NY 14650",Photographic equipment and Supplies,Monroe | WDB Name: MONROE | Region: Finger Lakes,-----,1,4/23/2019,7/21/2019,-----,Economic,Plant Layoff,Plant Layoff,The employee is not represented by a union.,"Kathleen Doyle, HR Associate, Human Resources",(585) 724-6615,16-0417150,2018-0382,6772
"Anvil NY LLC dba Benchmarc Restaurants by Marc Murphy179 West Broadway New York, NY 10013",Restaurant,New York | WDB Name: NEW YORK CITY | Region: New York City,133 ( Total at both sites),6,4/19/2019,"Separations for employees employed at the 10 Columbus Circle, 3d Floor, Restaurant Space No. 2, New York, NY 10019 location will be permanently terminated during the 14-day period commencing on July 22, 2019, and all employees employed at the 179 West Broadway, New York, NY 10013 location will be permanently terminated during the 14-day period commencing on August 21, 2019.",8/21/2019,Economic,Plant Closing,Plant Closing,The employees are not represented by a union.,"Yvette Feinberg, Human Resources Director",(917) 975-3162,-----,2018-0378,6771
"Applebee's (TLC Central, LLC)Woodbury Common 448 Evergreen Court Central Valley, NY 10917",Restaurant,Orange | WDB Name: ORANGE | Region: Mid-Hudson,55,55,4/19/2019,7/16/2019,7/16/2019,Economic,Plant Closing,Plant Closing,The employees are not represented by a union.,"Susan Sabio, Director of Human Resources",(716) 634-7700,14-1806044,2018-0380,6770
"100 Resilient Cities (a sponsored project of Rockefeller Philanthropy Advisors) 420 Fifth Avenue New York, NY 10018",The Rockefeller Foundation launched 100 Resilient Cities to help cities around the world become more resilient to the challenges of the 21st century.,New York | WDB Name: NEW YORK CITY | Region: New York City,49,49,4/18/2019,7/31/2019,7/31/2019,Funding ceased.,Plant Unit Closing,Plant Unit Closing,The employees are not represented by a union.,"Yolanda Arias, Vice President, Human Resources",(212) 812-4317,-----,2018-0377,6769
"Association for Metroarea Autistic Children, Inc. 25 West 17th Street New York, NY 10011",School for children with autism and special needs,New York | WDB Name: NEW YORK CITY | Region: New York City,77,77,4/17/2019,6/26/2019,7/15/2019,Economic,Plant Closing,Plant Closing,The employees are not represented by a union.,"Keishea Allen, Executive Director",(212) 645-5005 Ext: 2112,13-1974582,2018-0379,6768
"EZ Mailing Services, Inc. 147-34 176th Street Jamaica, NY 11434",Mailing Services,Queens | WDB Name: NEW YORK CITY | Region: New York City,92,92,4/11/2019,4/19/2019,4/19/2019,The company is in the process of attempting to sell the business.,Possible Plant Closing,Possible Plant Closing,The employees are not represented by a union.,"Rachna Mehta, Human Resources",(908) 527-6995 Ext. 122,22-2990072,2018-0375,6767
"ClickSpark LLC 530 Summit Point Drive Henrietta, NY 14467",Internet marketing service,Monroe | WDB Name: MONROE | Region: Finger Lakes,6,6,4/15/2019,7/15/2019,7/15/2019,Economic,Plant Closing,Plant Closing,The employees are not represented by a union.,"Megan Lanning, Director of Human Resources",(443) 278-8596,03-0584638,2018-0376,6766
"CallVista LLC 530 Summit Point Drive Henrietta, NY 14467",Call center,Monroe | WDB Name: MONROE | Region: Finger Lakes,75,75,4/15/2019,7/15/2019,7/15/2019,Economic,Plant Closing,Plant Closing,The employees are not represented by a union.,"Megan Lanning, Director of Human Resources",(443) 278-8596,27-1254523,2018-0374,6764
"Concentrix CVG Corporation (formerly Convergys Corporation) 146 Arsenal Street Watertown, NY 13601","Inbound Call Center: Customer Service, Technical Support",Jefferson | WDB Name: JEFF/LEWIS | Region: North Country,396,244,4/16/2019,"The closure is planned to begin reducing employees on July 19, 2019 with final closure on July 26, 2019.","July 26, 2019",Loss of Contract,Plant Closing,Plant Closing,The employees are not represented by a union.,"Mary Thompson, Human Resource Business Partner",(513) 592-6050,13-4205024,2018-0373,6763
"Aramark Educational Services, LLC (at Barnard College & Java City) 607 W. 116th Street New York, NY 10027","Provides food service, facilities and uniform services to hospitals, universities, school districts, stadiums and other businesses.",New York | WDB Name: NEW YORK CITY | Region: New York City,61,61,4/15/2019,6/30/2019,6/30/2019,Loss of contract,Plant Closing,Plant Closing,Transport Workers Union Local 264,"Jennifer Scott, Human Resources Director",(302) 287-6749,95-2051630,2018-0371,6761
"Eastman Kodak Company (Kodak Research Labs) 1999 Lake Avenue Rochester, NY 14650",Photographic equipment and Supplies,Monroe | WDB Name: MONROE | Region: Finger Lakes,-----,3,4/10/2019,7/8/2019,-----,Economic,Plant Layoff,Plant Layoff,The employees are not represented by a union.,"Kathleen Doyle, HR Associate, Human Resources",(585) 724-6615,16-0417150,2018-0370,6760
"Goldman, Sachs & Co. LLC 200 West Street New York, NY 10282",Global investment banking,New York | WDB Name: NEW YORK CITY | Region: New York City,"9,323",98,2/19/2019,Separations will occur from 5/29/2019 to 9/28/2019.,-----,Economic,Plant Layoff,Plant Layoff,The employees are not represented by a union.,"Gena Palumbo, Managing Director and Associate General Counsel",(212) 357-2191,13-5108880,2018-0369,6759
"Transit Management of Dutchess County 14 Commerce Street Poughkeepsie, NY 12603",Dutchess County Public Transit bus system operator,Dutchess | WDB Name: DUTCHESS | Region: Mid-Hudson,95,95,4/1/2019,6/30/2019,6/30/2019,Possible loss of contract with Dutchess County,Possible PlantClosing,Possible PlantClosing,Teamsters Local 445,"Amanda Sammon, General Manager",(845) 473-8665,26-3836819,2018-0368,6758
"Sizmek Technologies, Inc. 401 Park Avenue, South, 5th Floor New York, NY 10016",Advertising Agency,New York | WDB Name: NEW YORK CITY | Region: New York City,91,135,4/9/2019,Forty-four (44) separations occurred between 3/19/2019 and 4/9/2019.,To be determined,Economic,Possible Plant Closing,Possible Plant Closing,The employees are not represented by a union.,"George Pappachen, General Counsel",(212) 402-8766,52-2266402,2018-0367,6756
"Crystal Run Health Plan, LLC 109 Rykowski Lane Middletown, NY 10941",Health Plans,Orange | WDB Name: ORANGE | Region: Mid-Hudson,32,7,4/8/2019,"Employee separations are expected to commence during the 14-day period starting on July 8, 2019.",To be determined,Economic,Plant Closing,Plant Closing,The employees are not represented by a union.,"Mary DeFreitas, Chief Human Resource Officer",(845) 703-6106,46-1206022,2018-0364,6755
"Banfi Products Corporation 1111 Cedar Swamp Road Glen Head, NY 11545",Wine and Distilled Alcoholic Beverage Merchant Wholesalers,Nassau | WDB Name: OYSTER BAY | Region: Long Island,96,1,4/5/2019,One employee separation will occur on 7/3/2019 or within 14 days thereafter.,-----,Economic,Plant Layoff,Plant Layoff,The employee is not represented by a union.,"Judith Brenenson, Vice President, Human Resources",(516) 686-2579,13-4941010,2018-0366,6754
"Banfi Products Corporation 1111 Cedar Swamp Road Glen Head, NY 11545",Wine and Distilled Alcoholic Beverage Merchant Wholesalers,Nassau | WDB Name: OYSTER BAY | Region: Long Island,96,1,3/29/2019,One employee separation will occur on 6/26/2019 or within 14 days thereafter.,-----,Economic,Plant Layoff,Plant Layoff,The employee is not represented by a union.,"Judith Brenenson, Vice President, Human Resources",(516) 686-2579,13-4941010,2018-0365,6753
