Company,Business Type,County,Total Employees,Number Affected,Date of Notice,Layoff Date,Closing Date,Reason for Dislocation,Classification,Reason Stated for Filing,Union,Contact,Phone,Case_ID
"SUNY Downstate Medical Center at LICH - StaffCo.339 Hicks StreetBrooklyn, NY 11201",Medical Center,Kings | WIB Name: NEW YORK CITY | Region: New York City,485,485,3/25/2013 Amended: 6/5/2014,Remaining layoffs are postponed to occur between 6/5/2014 and 6/18/2014.,Postponed to occur between 6/5/2014 and 6/18/2014.,Economic,Plant Closing,Plant Closing,"1199 SEIU United Healthcare Workers East, New York State Nurses Association, Local 30 & 30 A-B-C-D of the International Union of Operating Engineers, and Special and Superior Officers Benevolent Association","Francesca Tinti, Assistant Vice President for Human Resources",(718) 780-1500,4672
"Fab.com, Inc.95 Morton StreetNew York, NY 10014",Operates online pop-up sales,New York | WIB Name: NEW YORK CITY| Region: New York City,-----,81,5/22/2014,To occur between 5/23/2014 and 8/31/2014,------,Economic,Plant Layoff,Plant Layoff,"None of the affected employees are represented by a union, and none are entitled to bumping rights pursuant to a collective bargaining agreement or otherwise.","Martin Paul, VP People Operations",(646) 484-8409,4671
"Professional Billing Associates, LLC32-11 Francis Lewis BlvdFlushing, NY 11358",Billing Services,Queens | WIB Name: NEW YORK CITY| Region: New York City,38,38,6/1/2014,Separations are expected to begin on or about 9/1/2014 or within 30 days thereafter.,9/1/2014,Economic,Plant Closing,Plant Closing,Employees have no bumping rights.,William Wolff M.D. President,(718) 670-1594,4670
"Long Island Automotive Group, Inc. Land Rover Glen Cove70 Cedar Swamp RoadGlen Cove, NY 11542",Automotive Dealerships,Nassau | WIB Name: OYSTER BAY\SUFFOLK| Region: Long Island,64,64,5/12/2014Amended 6/4/2014,-----,7/15/2014,Transfer of business to Napleton Automotive Group,Plant Closing,Plant Closing,-----,"Phiip Villani, Human Resources Director",(631) 264-2244,4669
"Pet Supplies PlusSLT Retail Corp.1137 Old Country RoadWestbury, NY 11590",Pet Supply Store,Nassau | WIB Name: HEMPSTEAD/OYSTER BAY/SUFFOLK| Region: Long IslandDutchess | WIB Name: DUTCHESS/PUTNAM| Region: Mid-Hudson Region,9,9,5/30/2014,-----,6/23/2014,"Company sold to franchisor, PSP Stores LLP",Plant Closing,Plant Closing,"Employees are not represented by a union, nor do they have bumping rights.","Ilyne Mendelson, Vice President",(561) 251-4465,4668
"Sbarro401 Broad Hollow RoadMelville, NY 11747",Corporate Offices,Suffolk | WIB Name: SUFFOLK| Region: Long Island,43,43,6/2/2014,9/1/2014 or within the 14 day period commencing on this date,9/15/2014,Relocation of corporate offices to Ohio,Plant Closing,Plant Closing,There are no bumping rights.,"Rohan Shearer, Vice President of HR & Training",(801) 889-6512,4667
"Sbarro401 Broad Hollow RoadMelville, NY 11747",Corporate Offices,Suffolk | WIB Name: SUFFOLK| Region: Long Island,43,43,6/2/2014,9/1/2014or within the 14 day period commencing on this date,9/15/2014,Relocation of corporate offices to Ohio,Plant Closing,Plant Closing,There are no bumping rights.,"Rohan Shearer, Vice President of HR & Training",(801) 889-6512,4666
"Adecco Group175 Broad Hollow RoadMelville, NY 11747",Staffing Services,Nassau | WIB Name: SUFFOLK | Region: Long Island,Approximately 350 in total on site - About 200 of the employees will be transferred to other locations in Melville.,154,5/30/2014 Amended: 6/3/2014,To occur in phases between 8/29/2014 and 12/31/2014,12/31/2014,Relocation of business,Plant Closing,Plant Closing,This is a non union facility.,"Richard Thompson, Chief HR Officer",(904) 360-2914,4665
"Adecco Group175 Broad Hollow RoadMelville, NY 11747",Staffing Services,Nassau | WIB Name: SUFFOLK| Region: Long Island,Approximately 350 in total on site - About 200 of the employees will be transferred to other locations in Melville.,154,5/30/2014Amended 6/3/2014,To occur in phases between 8/29/2014 and 12/31/2014,12/31/2014,Relocation of business,Plant Closing,Plant Closing,This is a non union facility.,"Richard Thompson, Chief HR Officer",(904) 360-2914,4664
"Bishop Ford Central Catholic High School500 Nineteenth StreetBrooklyn, NY 11215",High School,Kings | WIB Name: NEW YORK CITY| Region: New York City,83,83,6/2/2014,,8/31/2014,Economic,Plant Closing,Plant Closing,"Lay Faculty Association, Local 1261, Local 74 United Service Workers Union, IUJAT","Victor M. Gomez, Chief Financial Officer",(718) 360-2510,4663
"Williams Lea Corporate Information Solutions200 West StreetNew York, NY",Reprographics Production Center,New York | WIB Name: NEW YORK CITY| Region: New York City,51,51,5/302014,to occur between 8/31/2014 and 9/14/2014,9/14/2014,Economic,Plant Closing,Plant Closing,Employees are not represented by a union.,"Jennifer Downing, Senior Human Resources Manager",(212) 351-9088,4662
"Adecco Group175 Broad Hollow RoadMelville, NY 11747",Staffing Services,Nassau | WIB Name: SUFFOLK | Region: Long Island,154,154,5/30/2014,To occur in phases between 8/29/2014 and 12/31/2014,12/31/2014,Relocation of business,Plant Closing,Plant Closing,This is a non union facility.,"Richard Thompson, Chief HR Officer",(904) 360-2914,4661
"Main Court LLC436 Main StreetBuffalo, NY 14202",Property Management,Erie | WIB Name: ERIE| Region: Western Region,2,2,5/22/2014,-----,8/23/2014,Potential Sale of facility,Plant Closing,Plant Closing,SEIU,"David L. Sweet, President",(716) 856-3440,4659
"Main Seneca Corporation237, 241, 251 Main Street, Suite 1125Buffalo, NY 14203",Property Management,Erie | WIB Name: ERIE| Region: Western Region,66 (at both sites),66,5/22/2014,-----,8/23/2014,Potential Sale of facility,Plant Closing,Plant Closing,SEIU,"David L. Sweet, President",(716) 856-3440,4658
"Empire State Escorts, Inc.141 Hinsdale StreetBrooklyn, NY",Bus Transportation,Kings | WIB Name: NEW YORK CITY| Region: New York City,-----,1,3/31/2014 Amended 5/23/2014,Layoffs postponed to occur between 8/8/2014-8/22/2014,-----,Loss of Contract,Plant Layoff,Plant Layoff,Local Union 553 I.B.T.,John Curcio,(718) 485-8002,4657
"Empire State Bus Corp.141 Hinsdale StreetBrooklyn, NY",Bus Transportation,Kings | WIB Name: NEW YORK CITY| Region: New York City,-----,9,3/31/2014Amended 5/23/2014,Layoffs postponed to occur between 8/8/2014 and 8/22/2014,-----,Loss of Contract,Plant Layoff,Plant Layoff,Local Union 553 I.B.T.,John Curcio,(718) 485-8002,4656
"ProSource Technologies500 B-County Boulevard, Suite West LobbyFarmingdale, NY 11735",Professional Consulting Services – Environmental and Disaster Recovery,Nassau | WIB Name: OYSTER BAY|HEMPSTEAD|SUFFOLK| Region: Long IslandRichmond | WIB Name: NEW YORK CITY| Region: New York CityAlbany | WIB Name: CAPITAL DISTRICT| Region: Capital Region,132,132,4/10/2014Amended 5/19/2014,-----,5/30/2014,Loss of Contract with NYS,Plant Closing,Plant Closing,Employees are not unionized.,Virginia Minter,(763) 786-1445,4655
"LabCorp of America  Holdings/Dianon Systems, Inc. dba Integrated Oncology (IO)  @ Mitchell Field Facility Histology Department 51 Charles Lindbergh  Boulevard Uniondale, New York 11553",Clinical medical testing services,Nassau | WIB Name: Nassau-Hempstead / Region: Long Island,24,24,5/22/2014,Layoffs  will occur between 9/12/2014 and 9/26/2014.,9/26/2014,Relocation of Operations,Plant Unit Closing,Plant Unit Closing,Affected  employees do not have any bumping rights and do not have an employee  representative.,"Laura LaCascia, Manager Human Resources, Dianon/IO",(203) 926-7461,4654
"St. James Mercy Hospital,  Mercycare Facility RHCF Ventilator Department 1 Bethesda Drive Hornell, NY 14843",Mental Health Treatment Center/Ventilator Department,Steuben  | WIB Name: CSS| Region: Southern Region,13,13,5/21/2014,-----,8/18/2014,Economic,Plant Unit Closing,Plant Unit Closing,Bumping rights  do not exist. None of the affected  employees are members of a labor organization.,"Jennifer  Spike, Director of Human Resources",(607) 324-8745,4653
"Daikin Applied 4900 Technology Park  Boulevard Auburn, NY 13021",Air conditioning manufacturing,Cayuga | WIB Name: CAYUGA/CORT| Region: Central Region,415,55,5/21/2014,Will  occur in phases between 9/2/2014 and 12/31/2015.,12/31/2015,Economic,Plant Closing,Plant Closing,"United Steelworkers,  Local 32","Matthew  Alexejun, Director, Human Resources",(315) 282-6296,4652
"Circor Flow Technologies  Spence Engineering Company 150 Coldenham Road Walden, NY 12586",Manufacturer of steam specialty & fluid control  devices,Orange | WIB Name: ORANGE| Region: Mid-Hudson Region,91,55,8/19/2013Amended:5/22/2014,Layoffs were extended for the  remaining 11 workers to occur on 6/30/2014.,-----,Economic,Plant Layoff,Plant Layoff,International  Association of Machinist and Aerospace Workers Union (IAM),Sharon Bruel,(845) 778-6232,4651
"SOURCECORP BPS Inc.575 Boices LaneKingston, NY 12401",Consulting Services,Ulster | WIB Name: ULSTER | Region: Mid-Hudson Region,53,53,5/22/2014,-----,8/4/2014,Consolidation of Business,Plant Closing,Plant Closing,No union representation.,Marcia Killian,(248) 837-7343,4650
"MV Transportation, Inc.2930 County Road 48Canandaigua, NY 14424",Transportation Services,Ontario | WIB Name: FINGER LAKES | Region: Finger Lakes Region,68,68,5/20/2014,-----,7/31/2014,Contract loss - Demand Response route for Medicaid transport for the Head Start program,Plant Closing,Plant Closing,Amalagamated Transit Union Local 282,Sarah Meredith,(585) 393-2965,4648
"Hoyt Transportation Corp.2620 West 13th StreetBrooklyn, NY 11223",Transportation,Kings | WIB Name: NEW YORK CITY | Region: New York City,434,120,4/7/2014Amended: 5/15/2014,To occur between 8/8/2014 and 8/22/2014,-----,Loss of Contract,Plant Layoff,Plant Layoff,Local Union 1181 A.T.U.,"Chris J Termini, VP",(718) 714-1221,4647
"HHCS, Inc. HHH Choices Health Plan, LLC2100 Bartow AvenueBronx, NY 10475",Managed Long Term Care Program,Bronx | WIB Name: NEW YORK CITY | Region: New York City,152,152,5/16/2014,to occur between 8/14/2014 and 8/28/2014,8/28/2014,Sale of Assets,Plant Closing,Plant Closing,1199 SEIU United Health Care Workers East,"John Mc Grath, HR Manager Labor & Employee Relations",(914) 989-7876,4645
"ABCO Carpentry Service Inc.4181 3rd AvenueBronx, NY 10457",Manufacturer of stock and custom hollow metal doors and frames,Bronx | WIB Name: NEW YORK CITY | Region: New York City,6,6,5/16/2014,-----,8/15/2014,Economic,Plant Closing,Plant Closing,Affected employees are not represented by a union.,Dorite Schwartz,(718) 731-9444,4644
"ABCO Steel Door, LLC4181 3rd AvenueBronx, NY 10457",Manufacturer of stock and custom hollow metal doors and frames,Bronx | WIB Name: NEW YORK CITY | Region: New York City,46,46,5/16/2014,-----,8/15/2014,Economic,Plant Closing,Plant Closing,"United Food & Commercial Workers Union, Local 342",David Schwartz or Israel Schwartz,(718) 731-9444,4643
"Convergys Corporation146 Arsenal StreetWatertown, NY 13601","Inbound call center: customer service, technical support",Jefferson | WIB Name: JEFF/LEWIS | Region: North Country Region,700,202,5/2/2014 Amended: 5/16/2014,7/31/2014,-----,Loss of Contract,Plant Layoff,Plant Closing,No union involvement.,"Michael Hill, Manager, Human Resources",(315) 785-9200,4641
"Long Island Automotive Group, Inc. Land Rover Glen Cove70 Cedar Swamp RoadGlen Cove, NY 11542",Automotive Dealerships,Nassau | WIB Name: OYSTER BAY\SUFFOLK | Region: Long Island,243 - all locations,243 – all locations,5/12/2014,-----,7/15/2014,Transfer of business to Napleton Automotive Group,Plant Closing,Plant Closing,-----,"Phiip Villani, Human Resources Director",(631) 264-2244,4640
"Convergys Corporation146 Arsenal StreetWatertown, NY 13601","Inbound call center: customer service, technical support",Jefferson | WIB Name: JEFF/LEWIS | Region: North Country Region,202,202,5/2/2014Amended: 5/16/2014,7/31/2014,-----,Loss of Contract,Plant Layoff,Plant Closing,No union involvement.,"Michael Hill, Manager, Human Resources",(315) 785-9200,4639
"TGI Friday's484 8th AvenueNew York, NY 10001",Restaurant,New York | WIB Name: NEW YORK CITY | Region: New York City,83,83,10/17/2013 Amended: 5/16/2014,-----,"Postponed to occur on 9/7/2014 or during the 14-day period that begins on that date. Except for a small number of employees, presently unknown, who will assist with the winding down of operations.",Economic,Plant Closing,Plant Closing,"Employees are not represented by a union, nor by any other employee representative. No bumping rights exist among these non-union employees.","Ms. Ann Martinez, CFO",(212) 560-1658,4638
"Northrop Grumman Systems CorporationElectronic Attack Center of Excellence600 Grumman Road WestBethpage, NY 11714",Aircraft Design,Nassau | WIB Name: OYSTER BAY | Region: Long Island,927,209,5/13/2014,To occur between 5/23/2014 and 12/31/2014,-----,Transition of certain programs from Bethpage to other Centers of Excellence.,Plant Layoff,Plant Layoff,The affected workers do not have “bumping” rights and are not represented by a union.,"Gaston Dudley, Director, Human Resources",(312) 354-3600,4637
"Northrop Grumman Systems CorporationElectronic Attack Center of Excellence600 Grumman Road WestBethpage, NY 11714",Aircraft Design,Nassau | WIB Name: OYSTER BAY | Region: Long Island,"1,333",143,8/14/2013 Amended: 5/15/2014,28 layoffs scheduled to occur on 11/12/2013 were postponed to occur between 5/23/2014 and 12/31/2014,-----,Transition of certain programs from Bethpage to other Centers of Excellence.,Plant Layoff,Plant Layoff,The affected workers do not have “bumping” rights and are not represented by a union.,"Amanda Sorensen, Director, Human Resources",(310) 813-0949,4636
"VNS CHOICE Community Care (VNSNY)375 North BroadwayJericho, NY 11753",Visiting Nurse Service,New York/Bronx/Kings/Queens | WIB Name: NEW YORK CITY| Region: New York CityNassau/Oyster Bay/Hempstead | WIB Name: OYSTER BAY| Region: Long IslandDutchess | WIB Name: DUTCHESS/PUTNAM| Region: Mid-Hudson Region,-----,20,4/15/2014Amended 5/12/2014,to occur between 7/7/2014and 8/3/2014,-----,Economic,Plant Layoff,Plant Layoff,United Federation of Teachers,"Marian Hass, Vice President, Human Resources Policy & Practice",(212) 609-7880,4635
"VNS CHOICE Community Care (VNSNY)1150 South AvenueStaten Island, NY 10314",Visiting Nurse Service,Richmond/Queens | WIB Name: NEW YORK CITY| Region: New York City,-----,21,4/11/2014Amended 5/12/2014,To occur between 7/7/2014 and 8/3/2014,-----,Economic,Plant Layoff,Plant Layoff,United Federation of Teachers,"Marian Hass, Vice President, Human Resources Policy & Practice",(212) 609-7880,4634
"Visiting Nurse Service of New York Home Care (VNSNY)1630 East 15th StreetBrooklyn, NY 11229",Visiting Nurse Service,New York/Bronx/Kings/Queens/Richmond | WIB Name: NEW YORK CITY| Region: New York CityWestchester | WIB Name: WESTCHESTER| Region: Mid-Hudson RegionNassau/Oyster Bay| WIB Name: OYSTER BAY| Region: Long Island,-----,40,4/15/2014Amended 5/12/2014,To occur between 7/7/2014 and 8/3/2014,-----,Economic,Plant Layoff,Plant Layoff,United Federation of Teachers and 1199 SEIU United Healthcare Workers East,"Marian Hass, Vice President, Human Resources Policy & Practice",(212) 609-7880,4633
"Acme Bus Corp.30 West Yaphank RoadCoram, NY 11763",School Bus Transportation,Suffolk | WIB Name: SUFFOLK| Region: Long Island,-----,58,2/28/2014Amended 5/12/2014,6/16/2014,-----,Loss of Contract,Plant Layoff,Plant Layoff,IBT Local 1205,"James J. Poisella, Jr. Director of Human Services",(631) 471-4600 Ext 111,4632
"Dallas Restaurant Management Company dba Fireside Restaurant and Lounge21 East 52nd StreetNew York, NY 10022",Restaurant,New York | WIB Name: NEW YORK CITY| Region: New York City,38,38,3/18/2014,-----,6/11/2014 - Restaurant is expect to reopen after renovations are complete on or about 11/1/2014,Economic,Temporary Plant Closing,Temporary Plant Closing,"UNITE HERE/New York Hotel & Motel Trades Council, AFL-CIO","Miranda Yu, Director of Associate Services",(212) 754-5027,4631
"Fuse, MSG Holdings, L.P.2 & 11 Penn PlazaNew York, NY 10001",Media Network Channel,New York | WIB Name: NEW YORK CITY | Region: New York City,-----,8,5/9/2014,To occur between 5/9/2014-8/8/2014,5/1/2014,Sale of Business,Plant Closing,Plant Closing,Employees do not have bumping rights and are not represented by unions.,"Geralyn Callahan, Vice President Human Resources Systems & Operations",(212) 465-6348,4630
"Baumann & Sons Buses, Inc.65 Court StreetCopiague, NY 11726",School Bus Transportation,Suffolk | WIB Name: SUFFOLK | Region: Long Island,-----,100,2/28/2014  Amended: 5/9/2014,6/16/2014 or during the 14-day period following this date,-----,Loss of Contract,Plant Layoff,Plant Layoff,IBT Local 1205,"James J. Poisella, Jr, Director of Human Resources",(631) 471-4600,4629
"Gwynnie Bee, Inc.42-51 24nd StreetLong Island City, NY 11101",Warehouses,Queens | WIB Name: NEW YORK CITY | Region: New York City,42,42,5/9/2014,-----,7/31/2014,Lease Expiration,Plant Closing,Plant Closing,"None of the employees are unionized and there are no provisions regarding transfer, bumping, or reassignment.","Michael Lombardi, Human Resources",(718) 785-1470,4628
"First Transit, Inc.Chenango County Public Transit126 Leilani WayNorwich, NY 13815",Transportation,Chenango | WIB Name: CDO| Region: Southern Region,-----,31,5/2/2014,8/8/2014 or during the 14 day period commencing on this date,-----,Economic,Plant Layoff,Plant Layoff,"United Food and Commercial Workers Internationl Union, Local One","Kristy Baccile, Director of Human Resources",(607) 857-6023,4627
"National 42nd St. Realty Inc.TGI Friday’s Restaurant, Tim Horton’s/KFC Food Court47 E 42nd StreetNew York, NY",Food service establishments,New York | WIB Name: NEW YORK CITY | Region: New York City,75,75,5/9/2014,-----,8/17/2014,Expiration of Lease Agreement,Plant Closing,Plant Closing,No bumping rights exist.,"Ann Martinez, CFO",(212) 560-1658,4626
"LIR Management Corp/Food Court1 Penn PlazaNew York, NY 10001",Food service establishments,New York | WIB Name: NEW YORK CITY | Region: New York City,130,130,12/12/2013 Amended: 5/9/2014,-----,Undetermined at this time.,Economic,Plant Closing,Plant Closing,Unite Here Local 100,"Ann Martinez, CFO",(212) 560-1658,4625
,Pre school programs,Suffolk | WIB Name: SUFFOLK| Region: Long Island,41,41,4/30/2014,-----,6/30/2014,Potential Loss of Grant Funds,Potential Plant Unit Closings,Potential Plant Unit Closings,There are no bumping rights.,"Elizabeth A. Geary, Director of CPC",(631) 585-2020 Ext 235,4623
"Long Beach Memorial Nursing Home, Inc. d/b/a The Komanoff Center for Geriatric and Rehabilitative Medicine375 East Bay DriveLong Beach, NY 11561",Nursing Home,Nassau | WIB Name: HEMPSTEAD | Region: Long Island,372,372,4/30/2014,Separations will occur between 7/17/2014 and 7/31/2014,7/31/2014,Sale of facility to South Nassau Communities Hospital,Plant Closing,Plant Closing,"1199 SEIU United Healthcare Workers East, International Union of Operating Engineers, Local 30","Michelle Levine, Director of Human Resources",(516) 897-1084,4622
"Eastman Kodak Eastman Business Park1669 Lake AvenueRochester, NY",Photographic equipment and supplies,Monroe | WIB Name: MONROE | Region: Finger Lakes Region,-----,5,5/1/2014,7/29/2014,-----,Economic,Plant Layoff,Plant Layoff,There is no employee representative of record.,"Mary C. Lazzar-Whyte, Director, HR Americas Employee Services",(585) 781-1896,4621
"JPMorgan Chase & Co. – Mortgage Bank900 Stewart AvenueGarden City, NY 11530",Mortgage Banking,Nassau | WIB Name: HEMPSTEAD| Region: Long Island,-----,161,5/5/2014,7/31/2014,-----,Economic,Plant Layoff,Plant Layoff,The employees are not represented by a union and bumping rights do not exist.,"Magaly Denis-Roman, Vice President",(201) 595-5230,4620
"Convergys Corporation146 Arsenal StreetWatertown, NY 13601","Inbound call center: customer service, technical support",Jefferson | WIB Name: JEFF/LEWIS| Region: North Country Region,173,173,5/2/2014,7/31/2014,-----,Loss of Contract,Plant Layoff,Plant Closing,No union involvement.,"Michael Hill, Manager, Human Resources",(315) 785-9200,4619
"The Community Program Centers of Long Island, Inc. Early Head Start/Head Start Programs400 Sheep Pasture RoadPort Jefferson, NY",Pre school programs,Suffolk | WIB Name: SUFFOLK| Region: Long Island,39,39 – (16 Early Head Start Program/23 Head Start Program),4/30/2014,-----,6/30/2014,Potential Loss of Grant Funds,Potential Plant Unit Closings,Potential Plant Unit Closings,There are no bumping rights.,"Elizabeth A. Geary, Director of CPC",(631) 585-2020 Ext 235,4618
"Fuse, MSG Holdings, L.P.2 & 11 Penn PlazaNew York, NY 10001",Media Network Channel,New York | WIB Name: NEW YORK CITY | Region: New York City,102,102,5/1/2014,-----,5/1/2014,Sale of Business,Plant Closing,Plant Closing,Employees do not have bumping rights and are not represented by unions.,"Geralyn Callahan, Vice President Human Resources Systems & Operations",(212) 465-6348,4617
"Southwire Company, LLC100 Bradley ParkwayBlauvelt, NY 10913",Building wire and cable manufacturer,Rockland | WIB Name: ROCKLAND| Region: Mid-Hudson Region,194,51,4/30/2014,"This wave of separations are expected to commence during a 14 day period between September 30, 2014 and October 13, 2014.","It is anticipated the entire facility will be closed by September 30, 2014.",Economic,Plant Closing,Plant Closing,No bumping rights at this location; employees are not represented by any union.,Vilma Sanchez,(845) 353-9000,4616
"John Hassall, Inc.609-1 Cantiague Rock RoadWestbury, NY 11590",Production of custom designed metal parts and fasteners,Nassau | WIB Name: HEMPSTEAD | Region: Long Island,83,83,4/30/2014,Scheduled to occur between 7/28/2014 and 8/10/2014,8/10/2014,Economic,Plant Closing,Plant Closing,No bumping rights exist.,Richard Bennett,(610) 866-2441 Ext 214,4614
"SOURCECORP BPS Inc.30 Wall StreetBinghamton, NY 13901",Consulting Services,Broome | WIB Name: BROOME/TIOGA | Region: Southern Region,-----,122,2/2/2014 Amended: 4/29/2014,some layoffs have been postponed to occur between 5/1/2014 and 7/22/2014,-----,Contract Loss,Plant Layoff,Plant Layoff,Employees have no bumping rights nor do they have union representation.,Linda Parke,(607) 778-3359,4613
"Eastman KodakKodak Office343 State StreetRochester, NY 14650",Photographic equipment and supplies,Monroe | WIB Name: MONROE | Region: Finger Lakes Region,-----,3,4/29/2014,7/22/2014,-----,Economic,Plant Layoff,Plant Layoff,There is no employee representative of record.,"Mary C. Lazzar-Whyte, Director, HR Americas Employee Services",(585) 781-1896,4612
"Interfaith Medical Center1545 Atlantic AvenueBrooklyn, NY 11213",Medical Center,Kings | WIB Name: NEW YORK CITY| Region: New York City,1405,1405,8/2/2013Amended: 4/28/2014,"Layoffs are postponed to commence on June 24, 2014, or within 14 days thereafter.",Undetermined at this time,Funding cuts,Plant Closing,Plant Closing,"1199 SEIU United Healthcare Workers East, New York State Nurses Association, NYSNA, The Committee of Residents and Interns/SEIU, New York State Federation of Physicians and Dentists, AFL-CIO","M. Denise McLellan, SPHR, CEBS, Director of Human Resources",(718) 613-6560,4611
"Southwire Company, LLC – Tappan Facility100 Bradley ParkwayBlauvelt, NY 10913",Building wire and cable manufacturer,Rockland | WIB Name: ROCKLAND| Region: Mid-Hudson Region,194,38,4/28/2014,"This wave of separations are expected to commence during a 14 day period between August 15, 2014 and August 28, 2014.","It is anticipated the entire facility will be closed by September 30, 2014.",Economic,Plant Closing,Plant Closing,No bumping rights at this location; employees are not represented by any union.,Vilma Sanchez,(845) 353-9000,4610
"IPRO Headquarters1979 Marcus Avenue, 1st FloorLake Success, NY 11042",Health Care Service Contracts,Nassau | WIB Name: OYSTER BAY| Region: Long IslandAlbany | WIB Name: CAPITAL DISTRICT| Region: Capital Region,-----,146,4/28/2014,7/31/2014,-----,Contract loss,Plant Layoff,Plant Layoff,Bumping rights do not exist.,"Alan King, Chief Financial Officer",(516) 209-5541,4609
"The Hortense and Louis Rubin Dialysis Center, Inc.1850 Peoples AvenueTroy, NY 12180",Dialysis Center,Rensselaer\Saratoga | WIB Name: CAPITAL DISTRICT| Region: Capital Region,43,43,4/22/2014,-----,7/18/2014,Sale of Business,Plant Closing,Plant Closing,None of the affected employees have bumping rights.,"Wayne Evancoe, CEO",(518) 271-0702,4604
"General Motors LLC - Treasury Operations1345 Avenue of the America's, 19th FloorNew York, NY 10105",Treasury Operations,New York | WIB Name: NEW YORK CITY| Region: New York City,46,46,4/22/2014,----,9/30/2014,"Transfer of Operations to Detroit, Michigan",Plant Unit Closing,Plant Unit Closing,Employees are not represented by a union. No bumping rights exist.,"Thomas Thivierge, Human Resources Director",(313) 667-4538,4603
"General Motors LLC - Treasury Operations1345 Avenue of the America's, 19th FloorNew York, NY 10105",Treasury Operations,New York | WIB Name: NEW YORK CITY| Region: New York City,46,46,4/22/2014,----,9/30/2014,"Transfer of Operations to Detroit, Michigan",Plant Unit Closing,Plant Unit Closing,Employees are not represented by a union. No bumping rights exist.,"Thomas Thivierge, Human Resources Director",(313) 667-4538,4602
"SUNY Downstate Medical Center at LICH - StaffCo.339 Hicks StreetBrooklyn, NY 11201",Medical Center,Kings | WIB Name: NEW YORK CITY| Region: New York City,835,835,3/25/2013 Amended: 4/21/2014,Layoffs are postponed to occur between 5/22/2014 and 6/4/2014.,Postponed to occur between 5/22/2014 and 6/4/2014.,Economic,Plant Closing,Plant Closing,"1199 SEIU United Healthcare Workers East, New York State Nurses Association, Local 30 & 30 A-B-C-D of the International Union of Operating Engineers, and Special and Superior Officers Benevolent Association","Francesca Tinti, Assistant Vice President for Human Resources",(718) 780-1500,4600
"SUNY Downstate Medical Center at LICH - StaffCo.339 Hicks StreetBrooklyn, NY 11201",Medical Center,Kings | WIB Name: NEW YORK CITY | Region: New York City,"1,388","1,388",3/25/2013Amended: 4/21/2014,Layoffs are postponed to occur between 5/22/2014 and 6/4/2014.,Postponed to occur between 5/22/2014and 6/4/2014.,Economic,Plant Closing,Plant Closing,"1199 SEIU United Healthcare Workers East, New York State Nurses Association, Local 30 & 30 A-B-C-D of the International Union of Operating Engineers, and Special and Superior Officers Benevolent Association","Francesca Tinti, Assistant Vice President for Human Resources",(718) 780-1500,4599
"Juicy Couture, Inc.650 Fifth AvenueNew York, NY 10019",Retail Clothing Sales,New York | WIB Name: NEW YORK CITY | Region: New York City,119,119,4/21/2014,5/15/2014,-----,Economic,Plant Closing,Plant Closing,There are no bumping rights and there is no employee representative.,"Jean-Rose Bishop, Sr. Director of Human Resources",(201) 295-7531,4598
"Jasco Industries, Inc.1401 Lakeland AvenueBohemia, NY 11716","Retail manufacturing solutions including wood, metal, laminates, glass and plastics",Nassau | WIB Name: SUFFOLK | Region: Long Island,70,70,4/21/2014,-----,4/30/2014,Economic,Plant Closing,Plant Closing,UFCW 2013,"Jay L. Austrian, President",(631) 348-1772,4597
"Nistel, Inc.741 Grant AvenueLake Katrine, NY 12449",Nursing Care,Ulster | WIB Name: ULSTER | Region: Mid-Hudson Region,84,84,4/17/2014,To occur between 7/25/2014 and 8/8/2014,8/8/2014,Economic,Plant Closing,Plant Closing,New York State Nurses Association,"Cherie Hanson-Rodriquez, Vice President of Operations",(845) 616-0971,4596
"Rosewood Heights Health Center614 S. Crounse AvenueSyracuse, NY 13210",Skilled Nursing and Rehabilitation Center,Onondaga | WIB Name: ONONDAGA| Region: Central Region,131,131,4/21/2014,-----,7/18/2014,Economic,Plant Layoff,Plant Layoff,1199 SEIU United Healthcare Workers East,"Jonathan M. Cooper, Vice President of Human Resou",(315) 413-3282,4595
"Summerdale Productions, Inc.Katie Show47 West 66th StreetNew York, NY 10023",Production Company,New York | WIB Name: NEW YORK CITY | Region: New York City,2000,91,4/17/2014,-----,6/12/2014,Cancellation of the Katie Show,Plant Closing,Plant Closing,Directors Guild (DGA) & AFTRA,Tanya L. Menton,(212) 456-6178,4593
"Aegis USA, Inc.80 Broad Street, 11th FloorNew York, NY 10004",Global business process outsourcing provider,New York | WIB Name: NEW YORK CITY | Region: New York City,190,190,4/17/2014,on 7/20/2014 or during the 14 day period commencing that date.,7/20/2014,Economic,Plant Closing,Plant Closing,Any bumping rights will not apply because the entire facility will be closed and all employees laid off.,"Doyel Bhattacharya, Human Resources Manager",(972) 830-1889,4592
"Total Maintenance Solution, LLC@ St. John’s University (multiple locations)184 Ardmore AvenueStaten Island, NY 10314",Maintenances Services,New York/Richmond/Queens | WIB Name: NEW YORK CITY | Region: New York City,-----,164,4/15/2014,5/2/2014,--------,Loss of Contract,Plant Layoff,Plant Layoff,No bumping rights exist for any employees.,Aron Weber,(718) 761-8225,4591
